x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
s43¿ò¼ÜISO-S43¿ò¼Ü-HK,1.32,-5.94,-4.76,7.91,1.52,11,12,2.58,0.52,394,0.17,1.58,4.22,0.51,51.89
s43¿ò¼ÜISO-S43¿ò¼Ü-forex-day,0.38,-0.95,-0.45,1.69,0.42,6,7,0.46,0.83,439,0.03,0.35,1.12,0.83,50.50
s43¿ò¼ÜISO-S43¿ò¼Ü-as51,1.31,-2.50,-1.23,4.10,1.33,9,8,1.17,1.11,272,0.08,1.43,2.36,1.12,52.52
s43¿ò¼ÜISO-S43¿ò¼Ü-topix,1.30,-2.93,-2.69,5.65,1.32,11,13,1.34,0.97,727,0.09,1.27,3.75,0.97,53.66
s43¿ò¼ÜISO-S43¿ò¼Ü-twse,-0.00,-4.36,-3.46,4.12,0.03,11,10,1.15,0.00,1824,0.07,0.25,1.68,-0.00,52.21
s43¿ò¼ÜISO-S43¿ò¼Ü-hk-ggt,1.45,-4.94,-3.98,7.08,1.67,13,13,2.35,0.62,528,0.15,1.75,4.54,0.61,53.85
s43¿ò¼ÜISO-S43¿ò¼Ü-kosdaq,3.00,-5.02,-4.34,10.28,3.11,14,12,2.07,1.44,293,0.13,2.87,5.94,1.45,56.50
s43¿ò¼ÜISO-S43¿ò¼Ü-kospi,2.71,-5.66,-5.64,16.48,2.74,15,9,2.35,1.15,300,0.15,2.11,5.86,1.15,52.91
s43¿ò¼ÜISO-S43¿ò¼Ü-msci,1.54,-3.78,-3.00,6.55,1.70,12,10,2.01,0.77,495,0.13,2.01,4.09,0.77,52.69
s43¿ò¼ÜISO-S43¿ò¼Ü-ndx,2.65,-3.72,-2.65,6.96,2.62,12,9,1.97,1.34,265,0.13,3.01,4.83,1.35,55.28
s43¿ò¼ÜISO-S43¿ò¼Ü-nifty,3.11,-3.60,-2.41,12.34,3.20,9,9,2.56,1.21,297,0.16,2.67,8.36,1.21,52.81
s43¿ò¼ÜISO-S43¿ò¼Ü-nky,1.45,-6.73,-5.89,7.73,1.55,9,12,2.62,0.56,585,0.17,1.59,5.31,0.55,49.88
s43¿ò¼ÜISO-S43¿ò¼Ü-RTY,1.65,-3.59,-3.11,10.37,1.73,9,10,1.86,0.89,460,0.12,1.59,4.30,0.89,52.69
s43¿ò¼ÜISO-S43¿ò¼Ü-set50,2.22,-3.46,-2.38,9.63,2.24,16,9,2.08,1.07,385,0.13,2.03,5.34,1.07,51.33
s43¿ò¼ÜISO-S43¿ò¼Ü-sx5e,1.10,-5.39,-4.32,7.32,0.98,10,9,2.56,0.44,776,0.16,0.92,4.19,0.43,52.03
s43¿ò¼ÜISO-S43¿ò¼Ü-ukx,1.25,-4.65,-4.43,5.86,1.13,12,8,2.18,0.58,481,0.14,1.21,3.52,0.57,52.09
s43¿ò¼ÜISO-S43¿ò¼Ü-xin9i,2.36,-8.07,-7.92,15.24,2.55,11,9,3.67,0.65,790,0.23,2.49,7.23,0.64,49.72
s43¿ò¼ÜISOEAÐÞÕý-S43¿ò¼ÜEAÐÞÕý-hsce,1.88,-5.95,-3.54,7.18,1.99,9,10,2.19,0.86,218,0.14,1.99,4.51,0.86,52.44
s43¿ò¼ÜISOEAÐÞÕý-S43¿ò¼ÜEAÐÞÕý-US,1.89,-1.85,-1.05,6.85,1.92,11,7,1.30,1.45,280,0.08,1.90,3.39,1.46,57.12
s43¿ò¼ÜISOEAÐÞÕý-S43¿ò¼ÜEAÐÞÕý-HK,1.11,-5.09,-4.66,4.43,1.17,11,11,1.80,0.62,409,0.12,1.29,3.34,0.62,52.51
s43¿ò¼ÜISOEAÐÞÕý-S43¿ò¼ÜEAÐÞÕý-forex-day,0.46,-0.54,-0.11,1.61,0.49,8,6,0.38,1.21,203,0.02,0.44,0.98,1.21,53.16
s43¿ò¼ÜISOEAÐÞÕý-S43¿ò¼ÜEAÐÞÕý-as51,1.64,-1.76,-0.13,3.74,1.69,10,8,0.84,1.94,210,0.05,1.73,2.73,1.95,55.30
s43¿ò¼ÜISOEAÐÞÕý-S43¿ò¼ÜEAÐÞÕý-topix,1.80,-1.41,-0.87,5.00,1.83,12,9,0.87,2.06,261,0.06,1.80,3.60,2.07,55.66
s43¿ò¼ÜISOEAÐÞÕý-S43¿ò¼ÜEAÐÞÕý-twse,1.21,-1.20,-0.68,4.59,1.24,12,10,0.70,1.74,212,0.04,1.26,2.39,1.74,56.01
s43¿ò¼ÜISOEAÐÞÕý-S43¿ò¼ÜEAÐÞÕý-hk-ggt,2.00,-2.75,-1.90,5.53,2.16,13,12,1.56,1.28,347,0.10,2.21,4.07,1.29,55.65
s43¿ò¼ÜISOEAÐÞÕý-S43¿ò¼ÜEAÐÞÕý-kosdaq,3.48,-2.46,-0.40,9.01,3.54,20,10,1.29,2.67,164,0.08,3.34,5.84,2.70,59.48
s43¿ò¼ÜISOEAÐÞÕý-S43¿ò¼ÜEAÐÞÕý-kospi,3.46,-1.92,-0.67,15.67,3.44,17,10,1.61,2.12,139,0.10,2.55,7.29,2.15,54.41
s43¿ò¼ÜISOEAÐÞÕý-S43¿ò¼ÜEAÐÞÕý-msci,1.87,-1.93,-1.72,5.73,1.97,12,8,1.42,1.32,358,0.09,2.06,3.69,1.32,53.95
s43¿ò¼ÜISOEAÐÞÕý-S43¿ò¼ÜEAÐÞÕý-ndx,2.47,-2.78,-1.64,5.96,2.48,12,9,1.53,1.61,235,0.10,2.70,4.26,1.62,54.69
s43¿ò¼ÜISOEAÐÞÕý-S43¿ò¼ÜEAÐÞÕý-nifty,2.71,-2.97,-2.34,10.86,2.86,9,10,1.85,1.45,460,0.12,2.54,6.42,1.46,52.50
s43¿ò¼ÜISOEAÐÞÕý-S43¿ò¼ÜEAÐÞÕý-nky,1.77,-3.48,-3.11,7.17,1.86,14,11,1.81,0.98,388,0.12,1.67,4.81,0.98,51.16
s43¿ò¼ÜISOEAÐÞÕý-S43¿ò¼ÜEAÐÞÕý-RTY,1.87,-1.78,-1.07,8.78,1.95,14,11,1.29,1.44,302,0.08,1.58,4.07,1.45,55.06
s43¿ò¼ÜISOEAÐÞÕý-S43¿ò¼ÜEAÐÞÕý-set50,2.38,-1.87,-1.02,7.73,2.52,9,7,1.56,1.52,191,0.10,2.18,4.50,1.53,52.38
s43¿ò¼ÜISOEAÐÞÕý-S43¿ò¼ÜEAÐÞÕý-sx5e,1.41,-3.45,-2.23,6.16,1.26,11,10,1.82,0.78,498,0.12,1.26,3.50,0.78,52.74
s43¿ò¼ÜISOEAÐÞÕý-S43¿ò¼ÜEAÐÞÕý-ukx,1.46,-3.48,-3.35,5.07,1.34,10,10,1.60,0.92,419,0.10,1.57,2.93,0.92,53.24
s43¿ò¼ÜISOEAÐÞÕý-S43¿ò¼ÜEAÐÞÕý-xin9i,2.85,-4.23,-1.91,11.93,3.08,10,8,2.41,1.18,329,0.15,2.97,6.47,1.19,51.86
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-hsce,0.46,-2.03,-1.12,3.67,0.52,9,12,0.77,0.60,722,0.05,0.31,1.91,0.60,49.32
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-US,0.46,-0.47,-0.01,0.98,0.47,10,7,0.30,1.55,202,0.02,0.49,0.68,1.55,56.45
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-HK,0.54,-0.85,-0.70,2.63,0.57,9,13,0.62,0.87,401,0.04,0.50,1.42,0.87,51.46
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-forex-day,0.12,-0.15,-0.10,0.53,0.12,5,5,0.14,0.81,306,0.01,0.12,0.31,0.81,55.60
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-as51,0.43,-0.27,-0.15,1.02,0.44,8,8,0.29,1.48,252,0.02,0.46,0.71,1.49,54.12
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-topix,0.41,-0.41,-0.30,0.94,0.42,11,8,0.21,2.01,304,0.01,0.46,0.72,2.01,54.85
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-twse,0.21,-0.37,-0.28,0.67,0.23,12,8,0.17,1.25,430,0.01,0.22,0.45,1.25,51.44
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-hk-ggt,0.52,-0.78,-0.31,1.54,0.56,9,10,0.48,1.10,342,0.03,0.59,0.88,1.10,52.52
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-kosdaq,0.77,-0.49,-0.01,1.64,0.80,13,9,0.32,2.39,104,0.02,0.72,1.24,2.40,55.28
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-kospi,0.73,-0.53,-0.26,2.28,0.72,10,8,0.44,1.64,292,0.03,0.60,1.48,1.64,51.76
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-msci,0.34,-0.72,-0.63,1.76,0.36,7,8,0.42,0.81,338,0.03,0.31,0.88,0.81,51.10
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-ndx,0.46,-0.62,-0.44,1.43,0.45,8,10,0.46,1.00,332,0.03,0.42,0.97,1.00,52.31
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-nifty,0.72,-1.00,-0.56,2.20,0.74,9,8,0.63,1.15,417,0.04,0.82,1.42,1.15,52.89
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-nky,0.36,-0.78,-0.54,1.12,0.37,9,9,0.43,0.84,357,0.03,0.39,0.82,0.84,52.26
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-RTY,0.48,-0.61,-0.31,1.33,0.48,11,11,0.33,1.48,218,0.02,0.47,0.92,1.48,53.79
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-set50,0.49,-1.06,-0.82,3.62,0.54,5,7,0.63,0.79,741,0.04,0.41,1.45,0.78,51.32
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-sx5e,0.07,-2.63,-2.31,1.54,0.04,11,9,0.54,0.13,1059,0.03,0.15,0.87,0.12,50.09
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-ukx,0.34,-1.33,-0.89,1.23,0.33,10,8,0.47,0.73,529,0.03,0.48,0.89,0.73,54.15
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-xin9i,0.24,-3.03,-2.46,3.21,0.29,9,8,0.89,0.27,1118,0.06,0.05,1.80,0.27,51.01
