info,tradeDetail
S43框架EA修正-nifty,"2011-01-06:SUNP 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-06:TTAN 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-07:EIM 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-07:HMCL 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-07:ITC 持有期,收益为 -0.04%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-07:SUNP 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-07:TTAN 持有期,收益为 -0.05%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-07:ADSEZ 开盘建仓,当日收益为 -0.05%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-10:ADSEZ 持有期,收益为 -0.05%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-10:EIM 持有期,收益为 -0.07%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-10:HMCL 持有期,收益为 -0.04%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-10:ITC 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-10:SUNP 持有期,收益为 -0.03%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-10:TTAN 持有期,收益为 -0.04%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-11:ADSEZ 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-11:EIM 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-11:HMCL 持有期,收益为 0.03%,明日信号为 平仓"
S43框架EA修正-nifty,"2011-01-11:ITC 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-11:SUNP 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-11:TTAN 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-12:ADSEZ 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-12:EIM 持有期,收益为 0.05%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-12:ITC 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-12:SUNP 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-12:TTAN 持有期,收益为 0.08%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-12:HMCL 开盘平仓,开盘收益为 -0.00%,明日信号为 平仓"
S43框架EA修正-nifty,"2011-01-13:ADSEZ 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-13:EIM 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-13:ITC 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-13:SUNP 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-13:TTAN 持有期,收益为 -0.05%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-14:ADSEZ 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-14:EIM 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-14:ITC 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-14:SUNP 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-14:TTAN 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-17:ADSEZ 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-17:EIM 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-17:ITC 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-17:SUNP 持有期,收益为 -0.02%,明日信号为 平仓"
S43框架EA修正-nifty,"2011-01-17:TTAN 持有期,收益为 0.00%,明日信号为 平仓"
S43框架EA修正-nifty,"2011-01-18:ADSEZ 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-18:EIM 持有期,收益为 -0.02%,明日信号为 多"
