x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-ÖÐÖ¤500,0.62,-0.93,-0.77,1.80,0.58,13,13,0.56,1.11,258,0.04,0.56,1.17,1.11,54.32
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-»¦Éî300,0.50,-1.73,-1.44,1.42,0.50,13,17,0.55,0.91,573,0.04,0.64,1.09,0.91,52.28
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-ÖÐÖ¤1000,0.65,-1.01,-0.73,1.81,0.62,11,9,0.54,1.20,274,0.03,0.67,1.22,1.20,54.56
s43¿ò¼ÜISO-S43¿ò¼Ü-hsce,1.53,-7.21,-4.78,9.09,1.74,9,10,3.12,0.50,530,0.20,1.52,5.16,0.49,52.02
s43¿ò¼ÜISO-S43¿ò¼Ü-US,2.00,-2.87,-1.85,8.01,1.98,10,7,1.76,1.13,281,0.11,2.00,3.56,1.13,56.13
s43¿ò¼ÜISO-S43¿ò¼Ü-HK,1.35,-6.06,-4.85,8.07,1.56,11,12,2.64,0.52,394,0.17,1.66,4.31,0.51,51.87
s43¿ò¼ÜISO-S43¿ò¼Ü-forex-day,0.39,-0.95,-0.45,1.69,0.43,6,7,0.46,0.86,439,0.03,0.35,1.12,0.86,50.57
s43¿ò¼ÜISO-S43¿ò¼Ü-as51,1.29,-2.50,-1.23,4.10,1.33,9,8,1.17,1.10,272,0.07,1.44,2.37,1.10,52.51
s43¿ò¼ÜISO-S43¿ò¼Ü-topix,1.30,-2.93,-2.69,5.65,1.32,11,13,1.34,0.97,727,0.09,1.23,3.75,0.96,53.73
s43¿ò¼ÜISO-S43¿ò¼Ü-twse,0.03,-4.37,-3.46,4.12,0.01,11,10,1.14,0.04,1824,0.07,0.22,1.61,0.03,52.27
s43¿ò¼ÜISO-S43¿ò¼Ü-hk-ggt,1.57,-4.97,-4.01,7.12,1.67,13,13,2.36,0.67,528,0.15,1.75,4.57,0.66,53.96
s43¿ò¼ÜISO-S43¿ò¼Ü-kosdaq,3.09,-5.03,-4.35,10.30,3.08,14,12,2.07,1.48,293,0.13,2.82,5.76,1.49,56.67
s43¿ò¼ÜISO-S43¿ò¼Ü-kospi,2.75,-5.66,-5.64,16.48,2.69,15,9,2.35,1.17,300,0.15,2.08,5.61,1.17,53.04
s43¿ò¼ÜISO-S43¿ò¼Ü-msci,1.59,-3.78,-3.00,6.55,1.68,12,10,2.01,0.79,495,0.13,1.97,4.10,0.79,52.87
s43¿ò¼ÜISO-S43¿ò¼Ü-ndx,2.68,-3.72,-2.65,6.96,2.62,12,9,1.97,1.35,265,0.13,3.03,4.84,1.36,55.24
s43¿ò¼ÜISO-S43¿ò¼Ü-nifty,3.12,-3.60,-2.41,12.34,3.14,9,9,2.57,1.21,297,0.16,2.63,8.11,1.21,52.78
s43¿ò¼ÜISO-S43¿ò¼Ü-nky,1.47,-6.73,-5.89,7.73,1.52,9,12,2.62,0.57,585,0.17,1.55,5.32,0.56,49.93
s43¿ò¼ÜISO-S43¿ò¼Ü-RTY,1.71,-3.62,-3.14,10.45,1.70,9,10,1.87,0.91,460,0.12,1.59,3.93,0.91,52.76
s43¿ò¼ÜISO-S43¿ò¼Ü-set50,2.23,-3.46,-2.38,9.63,2.18,16,9,2.08,1.07,385,0.13,2.01,4.71,1.07,51.38
s43¿ò¼ÜISO-S43¿ò¼Ü-sx5e,1.10,-5.39,-4.32,7.32,0.98,10,9,2.56,0.44,776,0.16,0.92,4.19,0.43,52.03
s43¿ò¼ÜISO-S43¿ò¼Ü-ukx,1.25,-4.65,-4.43,5.86,1.13,12,8,2.18,0.58,481,0.14,1.21,3.52,0.57,52.09
s43¿ò¼ÜISO-S43¿ò¼Ü-xin9i,2.30,-8.07,-7.92,15.24,2.55,11,9,3.68,0.64,790,0.24,2.45,7.24,0.63,49.70
s43¿ò¼ÜISOEAÐÞÕý-S43¿ò¼ÜEAÐÞÕý-hsce,1.87,-5.95,-3.54,7.18,1.99,9,10,2.20,0.86,218,0.14,1.99,4.52,0.85,52.42
s43¿ò¼ÜISOEAÐÞÕý-S43¿ò¼ÜEAÐÞÕý-US,1.91,-1.85,-1.05,6.85,1.90,11,7,1.30,1.46,280,0.08,1.89,3.34,1.47,57.22
s43¿ò¼ÜISOEAÐÞÕý-S43¿ò¼ÜEAÐÞÕý-HK,1.07,-5.09,-4.66,4.43,1.18,11,11,1.80,0.60,409,0.12,1.32,3.36,0.59,52.50
s43¿ò¼ÜISOEAÐÞÕý-S43¿ò¼ÜEAÐÞÕý-forex-day,0.47,-0.54,-0.11,1.61,0.50,8,6,0.38,1.24,203,0.02,0.45,0.98,1.24,53.43
s43¿ò¼ÜISOEAÐÞÕý-S43¿ò¼ÜEAÐÞÕý-as51,1.63,-1.76,-0.13,3.74,1.69,10,8,0.84,1.94,210,0.05,1.73,2.74,1.95,55.28
s43¿ò¼ÜISOEAÐÞÕý-S43¿ò¼ÜEAÐÞÕý-topix,1.80,-1.41,-0.87,5.00,1.83,12,9,0.87,2.06,261,0.06,1.78,3.61,2.07,55.75
s43¿ò¼ÜISOEAÐÞÕý-S43¿ò¼ÜEAÐÞÕý-twse,1.24,-1.20,-0.68,4.59,1.22,12,10,0.69,1.80,212,0.04,1.25,2.35,1.81,56.11
s43¿ò¼ÜISOEAÐÞÕý-S43¿ò¼ÜEAÐÞÕý-hk-ggt,2.08,-2.75,-1.90,5.53,2.16,13,12,1.56,1.33,347,0.10,2.19,4.08,1.33,55.70
s43¿ò¼ÜISOEAÐÞÕý-S43¿ò¼ÜEAÐÞÕý-kosdaq,3.54,-2.46,-0.40,9.02,3.51,20,10,1.29,2.71,164,0.08,3.31,5.64,2.75,59.72
s43¿ò¼ÜISOEAÐÞÕý-S43¿ò¼ÜEAÐÞÕý-kospi,3.48,-1.92,-0.67,15.67,3.37,17,10,1.61,2.13,139,0.10,2.52,7.01,2.16,54.40
s43¿ò¼ÜISOEAÐÞÕý-S43¿ò¼ÜEAÐÞÕý-msci,1.91,-1.93,-1.72,5.73,1.95,12,8,1.42,1.34,358,0.09,2.03,3.65,1.35,54.10
s43¿ò¼ÜISOEAÐÞÕý-S43¿ò¼ÜEAÐÞÕý-ndx,2.50,-2.78,-1.64,5.96,2.48,12,9,1.53,1.62,235,0.10,2.71,4.27,1.63,54.69
s43¿ò¼ÜISOEAÐÞÕý-S43¿ò¼ÜEAÐÞÕý-nifty,2.76,-2.97,-2.34,10.86,2.82,9,10,1.85,1.48,460,0.12,2.53,6.22,1.49,52.50
s43¿ò¼ÜISOEAÐÞÕý-S43¿ò¼ÜEAÐÞÕý-nky,1.79,-3.48,-3.11,7.17,1.85,14,11,1.81,0.99,388,0.12,1.66,4.82,0.99,51.15
s43¿ò¼ÜISOEAÐÞÕý-S43¿ò¼ÜEAÐÞÕý-RTY,1.91,-1.79,-1.07,8.82,1.92,14,11,1.30,1.47,302,0.08,1.58,3.96,1.47,55.11
s43¿ò¼ÜISOEAÐÞÕý-S43¿ò¼ÜEAÐÞÕý-set50,2.42,-1.87,-1.02,7.73,2.48,9,7,1.55,1.55,191,0.10,2.17,4.34,1.56,52.43
s43¿ò¼ÜISOEAÐÞÕý-S43¿ò¼ÜEAÐÞÕý-sx5e,1.41,-3.45,-2.23,6.16,1.26,11,10,1.82,0.78,498,0.12,1.26,3.50,0.78,52.74
s43¿ò¼ÜISOEAÐÞÕý-S43¿ò¼ÜEAÐÞÕý-ukx,1.46,-3.48,-3.35,5.07,1.34,10,10,1.60,0.92,419,0.10,1.57,2.93,0.92,53.24
s43¿ò¼ÜISOEAÐÞÕý-S43¿ò¼ÜEAÐÞÕý-xin9i,2.83,-4.23,-1.91,11.93,3.08,10,8,2.41,1.17,329,0.15,2.99,6.48,1.18,51.84
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-hsce,0.46,-2.03,-1.12,3.67,0.52,9,12,0.77,0.60,722,0.05,0.31,1.96,0.60,49.68
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-US,0.46,-0.47,-0.01,0.98,0.48,10,7,0.30,1.55,202,0.02,0.49,0.69,1.55,56.50
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-HK,0.56,-0.87,-0.72,2.69,0.60,9,13,0.63,0.88,401,0.04,0.52,1.47,0.88,51.78
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-forex-day,0.12,-0.15,-0.10,0.53,0.13,5,5,0.14,0.83,306,0.01,0.12,0.31,0.83,56.39
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-as51,0.43,-0.28,-0.04,1.04,0.45,8,8,0.29,1.47,236,0.02,0.48,0.73,1.47,54.06
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-topix,0.41,-0.41,-0.30,0.94,0.42,11,8,0.21,1.98,304,0.01,0.46,0.72,1.99,54.90
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-twse,0.22,-0.37,-0.28,0.67,0.23,12,8,0.17,1.32,430,0.01,0.22,0.45,1.32,51.57
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-hk-ggt,0.54,-0.78,-0.31,1.54,0.57,9,10,0.48,1.12,342,0.03,0.60,0.88,1.12,52.50
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-kosdaq,0.80,-0.49,-0.01,1.64,0.80,13,9,0.32,2.47,104,0.02,0.71,1.24,2.48,55.51
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-kospi,0.73,-0.53,-0.26,2.28,0.71,10,8,0.44,1.63,292,0.03,0.58,1.48,1.64,51.69
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-msci,0.34,-0.73,-0.63,1.79,0.37,7,8,0.42,0.81,338,0.03,0.32,0.91,0.81,50.99
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-ndx,0.46,-0.62,-0.44,1.43,0.45,8,10,0.46,1.00,332,0.03,0.41,0.97,1.00,52.23
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-nifty,0.74,-1.00,-0.56,2.20,0.73,8,8,0.63,1.17,417,0.04,0.82,1.42,1.17,53.08
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-nky,0.37,-0.78,-0.54,1.13,0.37,9,9,0.43,0.86,357,0.03,0.39,0.79,0.86,52.36
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-RTY,0.49,-0.61,-0.32,1.35,0.48,11,11,0.33,1.48,218,0.02,0.47,0.92,1.48,53.79
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-set50,0.50,-1.06,-0.82,3.62,0.53,5,7,0.63,0.79,741,0.04,0.37,1.33,0.79,51.32
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-sx5e,0.07,-2.63,-2.31,1.54,0.04,11,9,0.54,0.13,1059,0.03,0.15,0.87,0.12,50.09
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-ukx,0.34,-1.33,-0.89,1.23,0.33,10,8,0.47,0.73,529,0.03,0.48,0.89,0.73,54.15
s43¿ò¼ÜISORSIÐÞÕý-S43¿ò¼ÜRSIÐÞÕý-xin9i,0.25,-3.03,-2.46,3.21,0.28,9,8,0.89,0.28,1118,0.06,0.03,1.80,0.28,51.16
