,index,
0,000810 KS Equity,1.0
1,002350 KS Equity,-1.0
2,259960 KS Equity,-1.0
0,AAPL US Equity,-1.0
1,CHKP US Equity,-1.0
2,MRVL US Equity,-1.0
3,VRTX US Equity,-1.0
0,2801 JT Equity,1.0
1,7912 JT Equity,1.0
2,8306 JT Equity,1.0
3,8309 JT Equity,1.0
4,8316 JT Equity,1.0
5,9064 JT Equity,1.0
0,00001 HK Equity,-1.0
0,601288 CH Equity,-1.0
