x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
long-short-csi500-csi300-DR,13.76,-14.67,-12.43,53.27,14.65,13,12,10.73,1.26,295,0.69,14.26,29.72,1.28,52.53
指数-csi500-csi300-ETE,2.75,-65.20,-50.23,197.63,8.07,10,8,25.72,0.24,891,1.65,2.77,39.11,0.11,53.86
指数增强-csi500-csi300-ETE,14.13,-44.00,-35.59,203.55,21.57,10,8,24.10,0.67,1110,1.54,14.34,62.48,0.59,53.11
long-short-csi500-csi300-ETE,10.04,-14.50,-14.30,61.85,11.83,12,9,10.15,0.99,386,0.65,9.28,31.26,0.99,52.37
指数-csi500-csi500-DR,2.75,-65.20,-50.23,197.63,8.07,10,8,25.72,0.24,891,1.65,2.77,39.11,0.11,53.86
指数增强-csi500-csi500-DR,21.16,-38.71,-30.08,241.27,28.79,9,7,24.75,0.90,668,1.58,17.71,74.82,0.86,54.64
long-short-csi500-csi500-DR,17.02,-9.44,-5.39,64.26,18.27,16,13,10.07,1.61,310,0.64,15.16,37.55,1.69,55.70
指数-csi500-csi500-ETE,2.75,-65.20,-50.23,197.63,8.07,10,8,25.72,0.24,891,1.65,2.77,39.11,0.11,53.86
指数增强-csi500-csi500-ETE,21.40,-35.88,-29.68,218.71,27.68,10,7,24.04,0.93,576,1.54,19.73,74.23,0.89,55.18
long-short-csi500-csi500-ETE,17.10,-8.93,-0.01,87.96,18.41,15,7,9.58,1.70,169,0.61,13.12,43.54,1.79,56.57
指数-hsce-DR,-1.88,-49.29,-40.69,51.11,0.34,17,10,21.53,0.02,1043,1.38,-0.27,20.01,-0.09,49.96
指数增强-hsce-DR,9.97,-40.51,-31.23,60.15,11.48,17,10,21.40,0.55,772,1.37,9.92,33.74,0.47,50.80
long-short-hsce-DR,11.93,-3.01,1.10,34.19,11.35,12,7,4.35,2.61,110,0.28,9.52,16.69,2.74,58.19
指数-hsce-ETE,-1.88,-49.29,-40.69,51.11,0.34,17,10,21.53,0.02,1043,1.38,-0.27,20.01,-0.09,49.96
指数增强-hsce-ETE,9.22,-40.27,-30.83,60.32,10.82,17,9,21.49,0.52,775,1.38,9.50,30.90,0.43,50.45
long-short-hsce-ETE,11.17,-3.17,-0.10,35.43,10.80,13,6,4.54,2.36,238,0.29,8.83,16.97,2.46,58.19
指数-hsi-DR,1.70,-35.59,-28.28,41.10,3.25,9,9,17.84,0.18,918,1.14,2.96,21.03,0.10,51.98
指数增强-hsi-DR,9.86,-28.97,-21.29,56.65,11.41,11,9,17.67,0.62,733,1.13,10.00,29.45,0.56,52.24
long-short-hsi-DR,7.94,-2.33,2.15,22.12,8.10,11,10,3.09,2.49,106,0.20,6.57,12.71,2.57,59.62
指数-hsi-ETE,1.70,-35.59,-28.28,41.10,3.25,9,9,17.84,0.18,918,1.14,2.96,21.03,0.10,51.98
指数增强-hsi-ETE,9.40,-30.17,-21.40,55.85,10.68,14,9,17.73,0.60,732,1.13,9.32,28.94,0.53,52.08
long-short-hsi-ETE,7.49,-2.61,1.43,22.73,7.42,14,7,3.28,2.22,160,0.21,5.98,12.50,2.29,58.27
指数-kosdaq-DR,6.39,-53.79,-44.13,118.65,7.74,11,9,20.52,0.41,749,1.31,2.62,34.38,0.31,55.86
指数增强-kosdaq-DR,56.97,-29.40,-15.69,304.94,64.60,20,14,22.85,2.09,240,1.46,49.90,145.99,2.49,59.03
long-short-kosdaq-DR,47.66,-5.91,5.87,108.27,50.24,15,8,9.25,4.26,122,0.59,46.16,90.51,5.15,61.62
指数-kosdaq-ETE,6.39,-53.79,-44.13,118.65,7.74,11,9,20.52,0.41,749,1.31,2.62,34.38,0.31,55.86
指数增强-kosdaq-ETE,41.65,-28.99,-23.56,197.74,44.76,12,10,19.71,1.87,191,1.26,36.23,90.55,2.11,59.30
long-short-kosdaq-ETE,32.56,-4.74,9.85,56.12,33.12,15,10,7.43,3.84,49,0.48,33.52,46.80,4.38,60.65
指数-kospi-DR,4.23,-41.19,-31.14,109.30,4.81,13,7,16.76,0.33,1570,1.07,0.82,23.49,0.25,52.54
指数增强-kospi-DR,18.89,-31.15,-25.62,188.67,19.72,9,7,16.40,1.14,469,1.05,13.06,44.93,1.15,54.57
long-short-kospi-DR,13.91,-2.82,0.27,45.54,13.64,12,8,3.96,3.31,93,0.25,11.39,22.59,3.51,59.53
指数-kospi-ETE,4.23,-41.19,-31.14,109.30,4.81,13,7,16.76,0.33,1570,1.07,0.82,23.49,0.25,52.54
指数增强-kospi-ETE,15.64,-29.70,-24.59,173.61,16.89,12,7,16.43,0.97,238,1.05,9.72,38.20,0.95,54.14
long-short-kospi-ETE,10.81,-2.70,0.55,39.37,11.06,12,7,3.80,2.72,139,0.24,10.02,18.57,2.85,58.72
指数-msci-DR,7.05,-28.26,-25.54,101.94,8.34,8,11,16.08,0.50,871,1.03,8.24,22.84,0.44,53.38
指数增强-msci-DR,16.39,-24.04,-13.52,112.29,17.39,8,10,15.79,1.04,320,1.01,17.14,30.39,1.04,54.01
long-short-msci-DR,8.63,-3.68,-0.47,26.70,8.57,13,6,2.89,2.88,191,0.19,8.27,16.22,2.98,60.27
指数-msci-ETE,7.05,-28.26,-25.54,101.94,8.34,8,11,16.08,0.50,871,1.03,8.24,22.84,0.44,53.38
指数增强-msci-ETE,14.80,-23.46,-17.10,117.16,16.26,9,8,15.65,0.96,320,1.00,15.91,29.82,0.95,53.77
long-short-msci-ETE,7.12,-3.77,-2.66,27.24,7.40,15,10,2.96,2.34,275,0.19,7.21,13.46,2.40,58.74
指数-ndx-DR,18.19,-28.03,-13.39,94.26,18.84,12,9,19.24,0.97,192,1.23,18.94,34.24,0.95,55.83
指数增强-ndx-DR,30.68,-23.02,-2.62,125.02,31.53,13,9,19.12,1.50,156,1.22,30.68,49.55,1.60,57.16
long-short-ndx-DR,10.47,-1.98,1.23,25.27,10.46,14,8,3.58,2.80,146,0.23,8.69,20.64,2.92,60.96
指数-ndx-ETE,18.19,-28.03,-13.39,94.26,18.84,12,9,19.24,0.97,192,1.23,18.94,34.24,0.95,55.83
指数增强-ndx-ETE,30.08,-22.63,-2.85,126.63,31.09,12,9,18.88,1.49,156,1.21,28.45,52.45,1.59,57.74
long-short-ndx-ETE,9.91,-2.18,1.85,25.73,10.03,18,10,3.73,2.55,138,0.24,8.45,21.68,2.66,58.77
指数-nifty-DR,8.71,-38.44,-35.44,98.38,10.55,9,9,16.84,0.58,618,1.08,9.62,31.88,0.52,53.26
指数增强-nifty-DR,19.55,-29.84,-20.50,133.90,21.51,9,9,16.31,1.18,330,1.04,18.41,45.88,1.20,54.74
long-short-nifty-DR,9.81,-3.31,2.91,30.66,9.87,16,7,3.34,2.82,66,0.21,8.12,17.24,2.94,63.56
指数-nifty-ETE,8.71,-38.44,-35.44,98.38,10.55,9,9,16.84,0.58,618,1.08,9.62,31.88,0.52,53.26
指数增强-nifty-ETE,19.27,-29.70,-20.59,136.31,21.35,9,9,16.40,1.16,327,1.05,18.13,44.87,1.18,54.43
long-short-nifty-ETE,9.57,-3.56,2.30,33.44,9.75,18,6,3.47,2.65,83,0.22,7.79,18.19,2.76,62.24
指数-nky-DR,9.65,-31.80,-28.26,82.36,12.33,12,7,20.17,0.56,600,1.29,10.88,42.20,0.48,53.21
指数增强-nky-DR,20.53,-24.67,-19.15,113.57,23.60,9,7,19.88,1.04,371,1.27,20.13,61.44,1.03,53.70
long-short-nky-DR,9.78,-3.59,-1.98,27.00,9.82,16,8,3.76,2.50,254,0.24,9.89,15.72,2.60,57.80
指数-nky-ETE,9.65,-31.80,-28.26,82.36,12.33,12,7,20.17,0.56,600,1.29,10.88,42.20,0.48,53.21
指数增强-nky-ETE,20.20,-25.61,-19.20,115.62,23.43,10,8,19.77,1.03,365,1.27,19.45,58.83,1.02,53.90
long-short-nky-ETE,9.46,-2.87,0.32,20.16,9.65,11,7,3.83,2.38,182,0.24,9.43,16.08,2.47,56.71
指数-set50-DR,2.49,-43.62,-38.87,43.77,3.30,9,8,17.78,0.23,1147,1.14,5.14,19.93,0.14,51.13
指数增强-set50-DR,14.33,-31.24,-27.23,69.57,14.77,13,7,17.34,0.86,295,1.11,14.83,34.20,0.83,52.07
long-short-set50-DR,11.36,-2.88,2.37,36.32,11.26,14,6,4.13,2.63,80,0.26,8.30,22.32,2.75,61.32
指数-set50-ETE,2.49,-43.62,-38.87,43.77,3.30,9,8,17.78,0.23,1147,1.14,5.14,19.93,0.14,51.13
指数增强-set50-ETE,13.69,-31.67,-27.95,64.19,14.28,13,11,17.25,0.83,332,1.10,14.59,33.64,0.79,52.03
long-short-set50-ETE,10.72,-3.11,2.06,33.08,10.76,10,9,4.19,2.45,103,0.27,8.38,21.87,2.56,62.02
指数-sx5e-DR,3.29,-38.27,-30.80,55.08,4.16,10,11,19.87,0.26,1262,1.27,5.83,20.62,0.17,52.29
指数增强-sx5e-DR,13.12,-30.19,-16.48,78.28,13.74,10,11,19.14,0.74,407,1.23,15.02,28.10,0.69,52.90
long-short-sx5e-DR,9.26,-4.35,0.75,28.60,9.39,15,9,4.00,2.24,147,0.26,6.25,18.01,2.32,59.11
指数-sx5e-ETE,3.29,-38.27,-30.80,55.08,4.16,10,11,19.87,0.26,1262,1.27,5.83,20.62,0.17,52.29
指数增强-sx5e-ETE,12.76,-30.31,-16.39,76.48,13.29,8,11,19.13,0.72,410,1.22,14.46,28.37,0.67,53.05
long-short-sx5e-ETE,8.91,-4.31,-0.04,28.61,8.93,15,9,4.06,2.13,221,0.26,6.20,18.10,2.20,59.58
指数-topix-DR,7.17,-35.31,-28.04,75.62,9.58,12,8,18.71,0.46,794,1.20,8.31,36.27,0.38,53.21
指数增强-topix-DR,19.99,-30.26,-20.71,136.33,23.09,12,8,18.93,1.06,489,1.21,17.99,54.45,1.06,54.37
long-short-topix-DR,11.90,-5.06,-4.29,35.65,11.91,15,7,4.46,2.54,331,0.29,10.11,22.00,2.67,58.04
指数-topix-ETE,7.17,-35.31,-28.04,75.62,9.58,12,8,18.71,0.46,794,1.20,8.31,36.27,0.38,53.21
指数增强-topix-ETE,19.81,-24.86,-18.97,123.69,22.84,11,7,18.50,1.07,335,1.18,18.32,49.84,1.07,54.29
long-short-topix-ETE,11.65,-3.64,2.76,27.69,11.80,12,8,4.11,2.70,128,0.26,11.54,19.35,2.83,59.79
指数-twse-DR,6.19,-28.72,-26.01,89.41,6.81,10,9,14.68,0.48,870,0.94,7.36,18.82,0.42,54.14
指数增强-twse-DR,19.36,-26.93,-15.83,106.82,19.47,10,8,14.67,1.28,319,0.94,18.58,35.48,1.32,56.10
long-short-twse-DR,12.33,-3.90,2.73,29.23,11.88,10,8,3.75,3.12,179,0.24,9.73,22.93,3.29,58.59
指数-twse-ETE,6.19,-28.72,-26.01,89.41,6.81,10,9,14.68,0.48,870,0.94,7.36,18.82,0.42,54.14
指数增强-twse-ETE,12.67,-22.40,-19.25,93.75,13.50,9,8,13.98,0.92,356,0.89,14.08,25.30,0.91,55.08
long-short-twse-ETE,5.94,-3.18,0.05,19.27,6.29,10,7,3.25,1.79,186,0.21,5.76,9.78,1.82,55.27
指数-ukx-DR,1.69,-36.61,-33.16,33.20,1.84,10,10,15.87,0.19,501,1.02,2.57,14.86,0.11,52.51
指数增强-ukx-DR,7.53,-24.91,-19.80,52.66,7.59,12,8,13.39,0.61,333,0.86,6.20,20.14,0.56,53.76
long-short-ukx-DR,5.26,-4.78,-1.79,27.76,5.55,13,7,4.05,1.29,212,0.26,3.47,14.95,1.30,54.81
指数-ukx-ETE,1.69,-36.61,-33.16,33.20,1.84,10,10,15.87,0.19,501,1.02,2.57,14.86,0.11,52.51
指数增强-ukx-ETE,6.79,-23.78,-18.56,48.36,6.94,10,10,13.57,0.55,347,0.87,5.68,19.31,0.50,52.69
long-short-ukx-ETE,4.57,-5.77,-3.51,27.58,4.96,11,8,4.11,1.11,925,0.26,3.63,14.00,1.11,53.56
指数-xin9i-DR,5.60,-43.02,-37.66,124.56,9.23,13,9,21.84,0.36,1325,1.40,4.21,36.23,0.26,50.06
指数增强-xin9i-DR,20.26,-30.87,-17.70,166.33,25.58,13,10,22.08,0.95,493,1.41,16.30,65.40,0.92,52.57
long-short-xin9i-DR,13.79,-7.70,2.04,43.36,14.75,12,9,5.03,2.60,186,0.32,12.49,25.62,2.74,58.62
指数-xin9i-ETE,5.60,-43.02,-37.66,124.56,9.23,13,9,21.84,0.36,1325,1.40,4.21,36.23,0.26,50.06
指数增强-xin9i-ETE,19.82,-30.82,-17.30,174.85,25.26,13,10,22.15,0.93,459,1.42,15.78,57.87,0.90,51.90
long-short-xin9i-ETE,13.39,-7.62,0.17,49.01,14.49,14,12,5.15,2.47,150,0.33,12.03,29.33,2.60,57.72
