info,tradeDetail
S43框架EA修正-msci,"2010-12-23:2618 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-msci,"2010-12-23:9910 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-msci,"2010-12-23:3008 开盘建仓,当日收益为 -0.02%,明日信号为 多"
S43框架EA修正-msci,"2010-12-24:1402 持有期,收益为 -0.01%,明日信号为 平仓"
S43框架EA修正-msci,"2010-12-24:2303 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-msci,"2010-12-24:2412 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2010-12-24:2618 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-msci,"2010-12-24:3008 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-msci,"2010-12-24:9910 持有期,收益为 -0.00%,明日信号为 平仓"
S43框架EA修正-msci,"2010-12-27:2303 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2010-12-27:2412 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2010-12-27:2618 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-msci,"2010-12-27:3008 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-msci,"2010-12-27:2308 开盘建仓,当日收益为 0.01%,明日信号为 多"
S43框架EA修正-msci,"2010-12-27:1402 开盘平仓,开盘收益为 0.01%,明日信号为 平仓"
S43框架EA修正-msci,"2010-12-27:9910 开盘平仓,开盘收益为 0.00%,明日信号为 平仓"
S43框架EA修正-msci,"2010-12-28:2303 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-msci,"2010-12-28:2308 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-msci,"2010-12-28:2412 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-msci,"2010-12-28:2618 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-msci,"2010-12-28:3008 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-msci,"2010-12-29:2303 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-msci,"2010-12-29:2308 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-msci,"2010-12-29:2412 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-msci,"2010-12-29:2618 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-msci,"2010-12-29:3008 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-msci,"2010-12-29:2823 开盘建仓,当日收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2010-12-30:2303 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-msci,"2010-12-30:2308 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-msci,"2010-12-30:2412 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-msci,"2010-12-30:2618 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-msci,"2010-12-30:2823 持有期,收益为 0.06%,明日信号为 多"
S43框架EA修正-msci,"2010-12-30:3008 持有期,收益为 0.03%,明日信号为 多"
S43框架EA修正-msci,"2010-12-31:2303 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-msci,"2010-12-31:2308 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-msci,"2010-12-31:2412 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2010-12-31:2618 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-msci,"2010-12-31:2823 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-msci,"2010-12-31:3008 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-01-03:2303 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-01-03:2308 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-msci,"2011-01-03:2412 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-01-03:2618 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-01-03:2823 持有期,收益为 0.03%,明日信号为 多"
S43框架EA修正-msci,"2011-01-03:3008 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-01-04:2303 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-01-04:2308 持有期,收益为 -0.03%,明日信号为 多"
S43框架EA修正-msci,"2011-01-04:2412 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-01-04:2618 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-msci,"2011-01-04:2823 持有期,收益为 -0.04%,明日信号为 多"
S43框架EA修正-msci,"2011-01-04:3008 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-01-05:2303 持有期,收益为 -0.04%,明日信号为 多"
S43框架EA修正-msci,"2011-01-05:2308 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-01-05:2412 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-01-05:2618 持有期,收益为 -0.04%,明日信号为 多"
S43框架EA修正-msci,"2011-01-05:2823 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-msci,"2011-01-05:3008 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-01-06:2303 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-msci,"2011-01-06:2308 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-msci,"2011-01-06:2412 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-01-06:2618 持有期,收益为 -0.01%,明日信号为 平仓"
S43框架EA修正-msci,"2011-01-06:2823 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-01-06:3008 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-01-07:2303 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-01-07:2308 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-msci,"2011-01-07:2412 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-01-07:2823 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-msci,"2011-01-07:3008 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-01-07:2618 开盘平仓,开盘收益为 0.02%,明日信号为 平仓"
S43框架EA修正-msci,"2011-01-10:2303 持有期,收益为 0.02%,明日信号为 平仓"
S43框架EA修正-msci,"2011-01-10:2308 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-msci,"2011-01-10:2412 持有期,收益为 -0.00%,明日信号为 平仓"
S43框架EA修正-msci,"2011-01-10:2823 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-msci,"2011-01-10:3008 持有期,收益为 0.05%,明日信号为 多"
S43框架EA修正-msci,"2011-01-11:2308 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-01-11:2823 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-01-11:3008 持有期,收益为 0.03%,明日信号为 多"
S43框架EA修正-msci,"2011-01-11:2330 开盘建仓,当日收益为 0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-01-11:2303 开盘平仓,开盘收益为 0.00%,明日信号为 平仓"
S43框架EA修正-msci,"2011-01-11:2412 开盘平仓,开盘收益为 -0.00%,明日信号为 平仓"
S43框架EA修正-msci,"2011-01-12:2308 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-01-12:2330 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-01-12:2823 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-01-12:3008 持有期,收益为 -0.02%,明日信号为 平仓"
S43框架EA修正-msci,"2011-01-13:2308 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-01-13:2330 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-01-13:2823 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-msci,"2011-01-13:2303 开盘建仓,当日收益为 -0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-01-13:3008 开盘平仓,开盘收益为 0.02%,明日信号为 平仓"
S43框架EA修正-msci,"2011-01-14:2303 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-01-14:2308 持有期,收益为 0.01%,明日信号为 平仓"
S43框架EA修正-msci,"2011-01-14:2330 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-01-14:2823 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-01-17:2303 持有期,收益为 0.03%,明日信号为 多"
S43框架EA修正-msci,"2011-01-17:2330 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-01-17:2823 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-01-17:2308 开盘平仓,开盘收益为 0.01%,明日信号为 平仓"
S43框架EA修正-msci,"2011-01-18:2303 持有期,收益为 0.03%,明日信号为 多"
S43框架EA修正-msci,"2011-01-18:2330 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-01-18:2823 持有期,收益为 0.02%,明日信号为 平仓"
S43框架EA修正-msci,"2011-01-19:2303 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-01-19:2330 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-msci,"2011-01-19:2823 开盘平仓,开盘收益为 0.01%,明日信号为 平仓"
S43框架EA修正-msci,"2011-01-20:2303 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-msci,"2011-01-20:2330 持有期,收益为 -0.02%,明日信号为 多"
