,candle_end_time,open,close,DIF,DEA,MACD,min,price_new_low,last_valley_price,last_valley_dif,state,macd_sig,signal,Observation,RollingMean,UpperBound,LowerBound,sell_sig1,sell_sig2,sell_sig3,r
591,2009-06-10,2796.9,2816.25,69.8197656703278,61.93607407128661,15.76738319808237,2796.9,,1880.72,-28.341564634234373,,False,0.0,2816.25,2685.2735,2826.3107256217404,2544.236274378259,True,False,,0.010172567784238362
592,2009-06-11,2812.28,2797.32,69.85666648715414,63.520192554460124,12.67294786538804,2797.32,,1880.72,-28.341564634234373,,False,0.0,2797.32,2694.2309999999998,2839.7674541140022,2548.6945458859973,True,False,,-0.006721704394141104
593,2009-06-12,2793.97,2743.76,64.81689742356093,63.77953352828029,2.0747277905612833,2743.76,,1880.72,-28.341564634234373,,False,0.0,2743.76,2698.2305,2844.5928084645666,2551.8681915354337,True,False,,-0.01914689774498446
594,2009-06-15,2743.03,2789.55,63.78246983899544,63.780120790423325,0.004698097144228086,2743.03,,1880.72,-28.341564634234373,,False,0.0,2789.55,2705.7135000000003,2854.6600394397483,2556.7669605602523,True,False,,0.016688777444091363
595,2009-06-16,2762.74,2776.02,61.165838884261575,63.25726440919098,-4.182851049858812,2762.74,,1880.72,-28.341564634234373,,False,0.0,2776.02,2712.2515,2861.488779159987,2563.0142208400125,True,False,,-0.0048502446631177865
596,2009-06-17,2771.52,2810.12,61.13895322019107,62.833602171391,-3.3892979023998606,2771.52,,1880.72,-28.341564634234373,,False,0.0,2810.12,2720.1185,2872.5405572327886,2567.6964427672115,True,False,,0.01228377317166296
597,2009-06-18,2812.99,2853.9,63.91357039825289,63.049595816763386,1.7279491629790016,2812.99,,1880.72,-28.341564634234373,,False,0.0,2853.9,2728.9795000000004,2890.5979752405337,2567.361024759467,True,False,,0.015579405861671392
598,2009-06-19,2861.18,2880.49,67.48019559020167,63.93571577145105,7.088959637501247,2861.18,,1880.72,-28.341564634234373,,False,0.0,2880.49,2740.4335,2910.678722931729,2570.188277068271,True,False,,0.009317074879988674
599,2009-06-22,2900.57,2896.3,70.76675156007423,65.30192292917569,10.929657261797075,2896.3,,1880.72,-28.341564634234373,,False,0.0,2896.3,2754.7175,2926.9262962767098,2582.5087037232906,True,False,,0.005488649500605902
600,2009-06-23,2853.49,2892.7,72.24805037908982,66.69114841915851,11.113803919862619,2853.49,,1880.72,-28.341564634234373,,False,0.0,2892.7,2769.4725,2935.7724750904135,2603.172524909586,True,False,,-0.001242965162448817
601,2009-06-24,2889.05,2922.3,74.9465260876741,68.34222395286163,13.208604269624942,2889.05,,1880.72,-28.341564634234373,,False,0.0,2922.3,2785.0870000000004,2947.1549562531454,2623.0190437468555,True,False,,0.010232654613337111
602,2009-06-25,2926.62,2925.05,76.42599821163412,69.95897880461614,12.934038814035972,2925.05,,1880.72,-28.341564634234373,,False,0.0,2925.05,2801.911,2947.952009843367,2655.8699901566333,True,False,,0.000941039592102122
603,2009-06-26,2930.5,2928.21,76.96625701859284,71.36043444741148,11.211645142362727,2928.21,,1880.72,-28.341564634234373,,False,0.0,2928.21,2816.675,2950.5982824421108,2682.7517175578896,True,False,,0.0010803234132750195
604,2009-06-29,2930.31,2975.31,80.26969332582667,73.14228622309452,14.2548142054643,2930.31,,1880.72,-28.341564634234373,,False,0.0,2975.31,2829.3765000000003,2972.5655519944476,2686.187448005553,True,True,,0.016084911942791047
605,2009-06-30,2990.12,2959.36,80.67073666253918,74.64797631098345,12.045520703111464,2959.36,,1880.72,-28.341564634234373,,False,0.0,2959.36,2841.1295,2986.461879252071,2695.797120747929,True,False,,-0.005360785934910961
606,2009-07-01,2950.17,3008.15,83.95769954272691,76.50992095733216,14.895557170789516,2950.17,,1880.72,-28.341564634234373,,False,0.0,3008.15,2852.6074999999996,3011.954461675041,2693.2605383249584,True,False,,0.01648667279411753
607,2009-07-02,3015.08,3060.25,89.73229781589089,79.1543963290439,21.155802973693966,3015.08,,1880.72,-28.341564634234373,,False,0.0,3060.25,2867.258,3045.2986277905866,2689.217372209413,True,True,,0.01731961504579216
608,2009-07-03,3035.81,3088.37,95.47715631690653,82.41894832661643,26.1164159805802,3035.81,,1880.72,-28.341564634234373,,False,0.0,3088.37,2883.982,3078.3716578114822,2689.5923421885177,True,True,,0.009188791765378568
609,2009-07-06,3091.48,3124.67,101.7857815662278,86.2923149745387,30.9869331833782,3091.48,,1880.72,-28.341564634234373,,False,0.0,3124.67,2901.7985,3114.939665923113,2688.657334076887,True,True,,0.011753773025900527
610,2009-07-07,3118.27,3089.45,102.75891209984184,89.58563439959934,26.346555400484988,3089.45,,1880.72,-28.341564634234373,,False,0.0,3089.45,2916.8765000000003,3138.1621978909016,2695.590802109099,True,False,,-0.01127159027993363
611,2009-07-08,3057.46,3080.77,101.6578729213361,92.0000821039467,19.315581634778795,3057.46,,1880.72,-28.341564634234373,,False,0.0,3080.77,2930.1025,3157.291252263536,2702.913747736464,True,False,,-0.0028095615724481604
612,2009-07-09,3073.52,3123.03,103.00790920118106,94.20164752339358,17.61252335557498,3073.52,,1880.72,-28.341564634234373,,False,0.0,3123.03,2946.388,3179.779997943506,2712.996002056494,True,False,,0.013717349883308527
613,2009-07-10,3124.79,3113.93,102.16582470019102,95.79448295875308,12.74268348287589,3113.93,,1880.72,-28.341564634234373,,False,0.0,3113.93,2964.8965,3189.6274713658986,2740.165528634101,True,False,,-0.002913836882771026
614,2009-07-13,3098.96,3080.56,97.6797946814645,96.17154530329536,3.0164987563382795,3080.56,,1880.72,-28.341564634234373,,False,0.0,3080.56,2979.447,3194.3503999825493,2764.543600017451,True,False,,-0.01071636163947165
615,2009-07-14,3088.58,3145.16,98.20521509777336,96.57827926219096,3.253871671164802,3088.58,,1880.72,-28.341564634234373,,False,0.0,3145.16,2997.904,3202.9319950057024,2792.8760049942975,True,False,,0.020970213207988087
616,2009-07-15,3156.62,3188.55,100.95903206100411,97.4544298219536,7.009204478101026,3156.62,,1880.72,-28.341564634234373,,False,0.0,3188.55,3016.8255,3218.8675733883347,2814.783426611665,True,False,,0.013795800531610558
617,2009-07-16,3209.77,3183.74,101.58234698021897,98.28001325360668,6.604667453224579,3183.74,,1880.72,-28.341564634234373,,False,0.0,3183.74,3033.3175,3233.308003562185,2833.326996437815,True,False,,-0.0015085226827242781
618,2009-07-17,3181.06,3189.74,101.39169801971502,98.90235020682836,4.978695625773327,3181.06,,1880.72,-28.341564634234373,,False,0.0,3189.74,3048.7799999999997,3246.926906713315,2850.6330932866845,True,False,,0.001884576001809135
619,2009-07-20,3203.89,3266.92,106.24367734673115,100.37061563480893,11.746123423844438,3203.89,,1880.72,-28.341564634234373,,False,0.0,3266.92,3067.3109999999997,3274.085240745926,2860.5367592540733,True,False,,0.024196329481399825
620,2009-07-21,3275.67,3213.21,104.54977308901698,101.20644712565054,6.686651926732878,3213.21,,1880.72,-28.341564634234373,,False,0.0,3213.21,3083.3365000000003,3283.0558616329013,2883.6171383670994,True,False,,-0.016440561752353866
621,2009-07-22,3207.99,3296.61,108.68418117099009,102.70199393471846,11.964374472543255,3207.99,,1880.72,-28.341564634234373,,False,0.0,3296.61,3102.0519999999997,3307.9580706828533,2896.145929317146,True,False,,0.025955353058156883
622,2009-07-23,3301.1,3328.49,113.22795751816648,104.80718665140807,16.841541733516806,3301.1,,1880.72,-28.341564634234373,,False,0.0,3328.49,3122.224,3333.786197890009,2910.661802109991,True,False,,0.009670540342958223
623,2009-07-24,3343.76,3372.6,119.01629559623052,107.64900844037257,22.734574311715903,3343.76,,1880.72,-28.341564634234373,,False,0.0,3372.6,3144.4435000000003,3363.0597864268125,2925.827213573188,True,True,,0.013252255527281154
624,2009-07-27,3377.72,3435.21,127.18953716056922,111.5571141844119,31.26484595231463,3377.72,,1880.72,-28.341564634234373,,False,0.0,3435.21,3167.4384999999997,3405.9040193755454,2928.972980624454,True,True,,0.01856431239992884
625,2009-07-28,3434.32,3438.37,132.3957003558703,115.72483141870359,33.34173787433343,3434.32,,1880.72,-28.341564634234373,,False,0.0,3438.37,3191.389,3437.5449287038346,2945.2330712961657,True,True,,0.0009198855382930304
626,2009-07-29,3419.99,3266.43,121.24980883816215,116.8298269025953,8.839963871133705,3266.43,,1880.72,-28.341564634234373,,False,0.0,3266.43,3204.3030000000003,3437.405080136679,2971.200919863322,True,False,,-0.05000625296288652
627,2009-07-30,3281.2,3321.56,115.53334330334019,116.57053018274428,-2.0743737588081785,3281.2,,1880.72,-28.341564634234373,,False,0.0,3321.56,3217.3685,3445.958390526781,2988.778609473219,True,False,,0.01687775338825581
628,2009-07-31,3354.68,3412.06,116.95738491220254,116.64790112863594,0.6189675671332111,3354.68,,1880.72,-28.341564634234373,,False,0.0,3412.06,3233.553,3469.049113182457,2998.056886817543,True,False,,0.027246233697419298
629,2009-08-03,3429.69,3462.59,120.77112252698407,117.47254540830556,6.597154237357017,3429.69,,1880.72,-28.341564634234373,,False,0.0,3462.59,3250.449,3500.32298423214,3000.5750157678604,True,False,,0.014809235476515692
630,2009-08-04,3477.11,3471.44,123.08876741005224,118.5957898086549,8.985955202794685,3471.44,,1880.72,-28.341564634234373,,False,0.0,3471.44,3269.5485,3525.5975445423346,3013.499455457665,True,False,,0.002555890244008152
631,2009-08-05,3467.05,3428.5,120.07645194909355,118.89192223674264,2.369059424701817,3428.5,,1880.72,-28.341564634234373,,False,0.0,3428.5,3286.935,3536.489809891618,3037.380190108382,True,False,,-0.0123695066024474
632,2009-08-06,3401.48,3356.33,110.5908321212878,117.23170421365168,-13.281744184727756,3356.33,,1880.72,-28.341564634234373,,False,0.0,3356.33,3298.6,3538.02321867363,3059.17678132637,True,False,,-0.021050021875455793
633,2009-08-07,3352.66,3260.69,94.26938260239376,112.6392398914001,-36.739714578012666,3260.69,,1880.72,-28.341564634234373,,False,0.0,3260.69,3305.9379999999996,3530.8266935887177,3081.0493064112816,False,False,,-0.028495410165269797
634,2009-08-10,3287.76,3249.76,79.53571836277752,106.0185355856756,-52.965634445796155,3249.76,,1880.72,-28.341564634234373,,False,0.0,3249.76,3314.3979999999997,3516.290999046623,3112.5050009533766,False,False,,-0.003352051252955568
635,2009-08-11,3261.41,3264.73,68.28004731051033,98.47083793064255,-60.38158124026444,3261.41,,1880.72,-28.341564634234373,,False,0.0,3264.73,3320.3765,3508.479916053615,3132.2730839463848,False,False,,0.004606494018019713
636,2009-08-12,3255.99,3112.72,46.55722757086505,88.08811585868706,-83.06177657564402,3112.72,,1880.72,-28.341564634234373,,False,0.0,3112.72,3316.585,3517.766491246187,3115.403508753813,False,False,,-0.04656127765542639
637,2009-08-13,3112.57,3140.56,31.228212360933867,76.71613515913643,-90.97584559640512,3112.57,,1880.72,-28.341564634234373,,False,0.0,3140.56,3314.4260000000004,3522.0861758066285,3106.7658241933723,False,False,,0.008943946130715252
638,2009-08-14,3138.15,3046.97,11.396554149609528,63.65221895723105,-104.51132961524304,3046.97,,1880.72,-28.341564634234373,,False,0.0,3046.97,3307.2875,3539.91625693912,3074.6587430608797,False,False,,-0.029800417759889952
639,2009-08-17,2994.87,2870.63,-18.33795361310422,47.254184443164,-131.18427611253645,2870.63,,1880.72,-28.341564634234373,,False,0.0,2870.63,3287.4730000000004,3588.061969132338,2986.8840308676627,False,False,,-0.05787388782954861
640,2009-08-18,2845.33,2910.88,-38.21441463958217,30.160464626614765,-136.74975853239388,2845.33,,1880.72,-28.341564634234373,,False,0.0,2910.88,3272.3565,3613.9720045823337,2930.740995417666,False,False,,0.014021312394840058
641,2009-08-19,2916.09,2785.58,-63.34709020574519,11.458953660142774,-149.61208773177592,2785.58,,1880.72,-28.341564634234373,,False,0.0,2785.58,3246.8050000000003,3648.504218445897,2845.1057815541035,False,False,,-0.04304540207772223
642,2009-08-20,2798.37,2911.58,-72.2647466726171,-5.2857864064091995,-133.95792053241578,2798.37,1.0,1880.72,-28.341564634234373,,True,0.0,2911.58,3225.9595,3651.123932777538,2800.795067222462,False,False,,0.045232949690908075
643,2009-08-21,2905.05,2960.77,-74.50399607916688,-19.129428340960736,-110.74913547641229,2905.05,,2911.58,-72.2647466726171,,False,0.0,2960.77,3205.368,3639.9173784877003,2770.8186215122996,False,False,,0.016894607051841204
644,2009-08-24,2982.19,2993.43,-72.80398924863903,-29.864340522496395,-85.87929745228527,2982.19,,2911.58,-72.2647466726171,,False,0.0,2993.43,3183.279,3613.743331665294,2752.814668334706,False,False,,0.011030914255413249
645,2009-08-25,2980.1,2915.8,-76.83510652673112,-39.25849372334334,-75.15322560677556,2915.8,,2911.58,-72.2647466726171,,False,0.0,2915.8,3157.1504999999997,3585.9435342473507,2728.3574657526487,False,False,,-0.025933460946138576
646,2009-08-26,2889.74,2967.59,-74.98637953347816,-46.40407088537031,-57.164617296215695,2889.74,,2911.58,-72.2647466726171,,False,0.0,2967.59,3142.2084999999997,3575.531298351357,2708.8857016486427,False,False,,0.01776184923520141
647,2009-08-27,2947.83,2946.4,-74.37377143866797,-51.99801099602984,-44.751520885276264,2946.4,,2911.58,-72.2647466726171,,False,0.0,2946.4,3123.4505,3556.574037733811,2690.3269622661887,False,False,,-0.007140474256888574
648,2009-08-28,2938.42,2860.69,-79.8835084420084,-57.57511048522556,-44.616795913565696,2860.69,,2911.58,-72.2647466726171,,False,0.0,2860.69,3095.882,3522.1512078300448,2669.6127921699554,False,False,,-0.029089736627749163
649,2009-08-31,2817.63,2667.75,-98.68112565611273,-65.79631351940299,-65.76962427341948,2667.75,,2911.58,-72.2647466726171,,False,0.0,2667.75,3056.14,3486.433134642021,2625.846865357979,False,False,,-0.06744526670139028
650,2009-09-01,2649.17,2683.72,-111.0100721839026,-74.83906525230292,-72.34201386319936,2649.17,,2911.58,-72.2647466726171,,False,0.0,2683.72,3016.754,3431.7138378350114,2601.7941621649884,False,False,,0.005986318058288642
651,2009-09-02,2681.33,2714.97,-116.91155368363661,-83.25356293856966,-67.31598149013391,2681.33,1.0,2911.58,-72.2647466726171,,False,0.0,2714.97,2981.0775000000003,3370.189539437309,2591.9654605626915,False,False,True,0.011644284798712157
652,2009-09-03,2722.3,2845.02,-109.828537152845,-88.56855778142473,-42.519958742840544,2722.3,,2714.97,-116.91155368363661,,False,0.0,2845.02,2955.5119999999997,3308.121190158259,2602.9028098417402,False,False,,0.04790108177990926
653,2009-09-04,2841.17,2861.61,-101.70413916259122,-91.19567405765802,-21.016930209866388,2841.17,,2714.97,-116.91155368363661,,False,0.0,2861.61,2935.558,3260.946056486505,2610.169943513495,False,False,,0.005831241959634692
654,2009-09-07,2877.62,2881.12,-92.62349527663673,-91.48123830145377,-2.2845139503659198,2877.62,,2714.97,-116.91155368363661,,False,0.0,2881.12,2917.1259999999997,3209.3015510238083,2624.950448976191,False,False,,0.006817840306680312
655,2009-09-08,2865.7,2930.48,-80.5159424283629,-89.28817912683562,17.54447339694542,2865.7,,2714.97,-116.91155368363661,,False,0.0,2930.48,2900.4135,3145.605832039702,2655.2211679602983,True,False,,0.01713222635641709
656,2009-09-09,2944.17,2946.26,-68.85360395830958,-85.2012640931304,32.695320269641655,2944.17,,2714.97,-116.91155368363661,,False,0.0,2946.26,2892.0905,3118.470182611024,2665.7108173889756,True,False,,0.005384783380197211
657,2009-09-10,2934.96,2924.88,-60.63731479848684,-80.2884742342017,39.30231887142972,2924.88,,2714.97,-116.91155368363661,,False,0.0,2924.88,2881.3065,3077.9030255315283,2684.709974468472,True,False,,-0.007256657593016302
658,2009-09-11,2917.19,2989.79,-48.331021983258324,-73.89698378401303,51.13192360150941,2917.19,,2714.97,-116.91155368363661,,False,0.0,2989.79,2878.4475,3066.815101341285,2690.0798986587156,True,False,,0.022192363447389285
659,2009-09-14,2990.93,3026.74,-35.19098035328443,-66.15578309786731,61.929605489165766,2990.93,,2714.97,-116.91155368363661,,False,0.0,3026.74,2886.253,3085.3121880925582,2687.193811907442,True,False,,0.01235872753604772
660,2009-09-15,3029.1,3033.73,-23.937432291586447,-57.71211293661114,67.54936129004939,3029.1,,2714.97,-116.91155368363661,,False,0.0,3033.73,2892.3954999999996,3101.446293873326,2683.3447061266734,True,False,,0.0023094154106400033
661,2009-09-16,3027.51,2999.71,-17.561604809725395,-49.68201131123399,64.2408130030172,2999.71,,2714.97,-116.91155368363661,,False,0.0,2999.71,2903.102,3111.1046154260257,2695.099384573974,True,False,,-0.011213918179930338
662,2009-09-17,3015.59,3060.26,-7.535966699324035,-41.252802388852004,67.43367137905594,3015.59,,2714.97,-116.91155368363661,,False,0.0,3060.26,2910.536,3129.555137739301,2691.5168622606993,True,False,,0.020185284577509233
663,2009-09-18,3063.31,2962.67,-7.380199328504659,-34.47828177678254,54.19616489655576,2962.67,,2714.97,-116.91155368363661,,False,0.0,2962.67,2910.631,3129.738842023207,2691.523157976793,True,False,,-0.03188944730186327
664,2009-09-21,2937.93,2967.01,-6.82784370374884,-28.9481941621758,44.24070091685392,2937.93,,2714.97,-116.91155368363661,,False,0.0,2967.01,2909.31,3126.7171059557777,2691.902894044222,True,False,,0.0014648948414774932
665,2009-09-22,2956.13,2897.55,-11.858244924196242,-25.530204314579887,27.34391878076729,2897.55,,2714.97,-116.91155368363661,,False,0.0,2897.55,2908.3975,3125.841181432841,2690.953818567159,False,False,,-0.023410773809323215
666,2009-09-23,2897.81,2842.72,-20.038208901194594,-24.431805231902832,8.787192661416476,2842.72,,2714.97,-116.91155368363661,,False,0.0,2842.72,2902.154,3119.6115494575147,2684.6964505424853,False,False,,-0.018922883125399137
667,2009-09-24,2824.58,2853.55,-25.354725305951433,-24.616389246712554,-1.476672118477758,2824.58,,2714.97,-116.91155368363661,,False,0.0,2853.55,2897.5114999999996,3114.956901540404,2680.066098459595,False,False,,0.003809731524736959
668,2009-09-25,2836.7,2838.84,-30.40459171644852,-25.77402974065975,-9.261123951577545,2836.7,,2714.97,-116.91155368363661,,False,0.0,2838.84,2896.4190000000003,3114.8109248417118,2678.027075158289,False,False,,-0.005154982390355833
669,2009-09-28,2844.37,2763.52,-40.02298173360123,-28.623820139248046,-22.798323188706362,2763.52,,2714.97,-116.91155368363661,,False,0.0,2763.52,2901.2075,3102.89498209809,2699.52001790191,False,False,,-0.026531963759845678
670,2009-09-29,2763.76,2754.54,-47.81900830848099,-32.46285777309463,-30.71230107077271,2754.54,,2714.97,-116.91155368363661,,False,0.0,2754.54,2904.7485,3093.0827621273866,2716.4142378726137,False,False,,-0.003249478925428484
671,2009-09-30,2772.57,2779.43,-51.39653330807596,-36.2495928800909,-30.293880855970116,2772.57,,2714.97,-116.91155368363661,,False,0.0,2779.43,2907.9715,3085.0760252134087,2730.8669747865915,False,False,,0.00903599149041212
672,2009-10-09,2840.13,2911.72,-43.06067359769531,-37.611809023611784,-10.897729148167059,2840.13,,2714.97,-116.91155368363661,,False,0.0,2911.72,2911.3065,3086.0398852790204,2736.57311472098,True,False,,0.04759608984575969
673,2009-10-12,2927.02,2894.48,-37.41428010839263,-37.572303240567955,0.3160462643506463,2894.48,,2714.97,-116.91155368363661,,False,0.0,2894.48,2912.95,3086.3963299123575,2739.503670087642,False,False,,-0.005920898987539891
674,2009-10-13,2889.79,2936.19,-29.23680053576618,-35.9052026996076,13.336804327682842,2889.79,,2714.97,-116.91155368363661,,False,0.0,2936.19,2915.7035,3088.7892939031,2742.6177060969003,True,False,,0.014410187667560415
675,2009-10-14,2945.67,2970.53,-19.757387189283236,-32.67563959754273,25.836504816518982,2945.67,,2714.97,-116.91155368363661,,False,0.0,2970.53,2917.7059999999997,3092.348984560119,2743.0630154398805,True,False,,0.011695428429359112
676,2009-10-15,2994.89,2979.79,-11.366651522503162,-28.413841982534816,34.09438092006331,2979.79,,2714.97,-116.91155368363661,,False,0.0,2979.79,2919.3825,3095.7252000900976,2743.0397999099027,True,False,,0.003117288833978993
677,2009-10-16,2992.75,2976.63,-4.915258603828988,-23.71412530679365,37.597733405929326,2976.63,,2714.97,-116.91155368363661,,False,0.0,2976.63,2921.9700000000003,3100.0693486795108,2743.8706513204897,True,False,,-0.0010604774161937502
678,2009-10-19,2974.64,3038.27,5.112416857853532,-17.948816873864214,46.12246746343549,2974.64,,2714.97,-116.91155368363661,,False,0.0,3038.27,2924.394,3107.3724206294983,2741.4155793705013,True,False,,0.02070798184524114
679,2009-10-20,3062.55,3084.45,16.594471229737792,-11.040159253143813,55.26926096576321,3062.55,,2714.97,-116.91155368363661,,False,0.0,3084.45,2927.2794999999996,3118.2675673211425,2736.291432678857,True,False,,0.015199439154518712
680,2009-10-21,3080.52,3070.59,24.295630965775672,-3.973001209359916,56.53726435027117,3070.59,,2714.97,-116.91155368363661,,False,0.0,3070.59,2929.1225000000004,3124.8368156620522,2733.4081843379486,True,False,,-0.004493507756650139
681,2009-10-22,3068.68,3051.41,28.52240134625208,2.5260793017624836,51.9926440889792,3051.41,,2714.97,-116.91155368363661,,False,0.0,3051.41,2931.7075,3132.385580405073,2731.029419594927,True,False,,-0.006246356563396671
682,2009-10-23,3057.39,3107.85,36.0112681532205,9.223117072054087,53.57630216233282,3057.39,,2714.97,-116.91155368363661,,False,0.0,3107.85,2934.0870000000004,3141.8106887888935,2726.3633112111074,True,False,,0.018496367253171497
683,2009-10-26,3114.29,3109.57,41.605437097105096,15.69958107706429,51.811712040081616,3109.57,,2714.97,-116.91155368363661,,False,0.0,3109.57,2941.4320000000002,3162.6305394709116,2720.233460529089,True,False,,0.0005534372637032714
684,2009-10-27,3086.09,3021.46,38.485479009298615,20.256760663511155,36.45743669157492,3021.46,,2714.97,-116.91155368363661,,False,0.0,3021.46,2944.1545,3167.8712744695604,2720.43772553044,True,False,,-0.02833510742642875
685,2009-10-28,3014.18,3031.33,36.38983687202199,23.48337590521332,25.812921933617332,3014.18,,2714.97,-116.91155368363661,,False,0.0,3031.33,2950.8435,3176.5772856216113,2725.1097143783886,True,False,,0.003266632687508597
686,2009-10-29,2975.2,2960.47,28.680603438292565,24.52282141182917,8.315564052926788,2960.47,,2714.97,-116.91155368363661,,False,0.0,2960.47,2956.7309999999998,3176.952449900011,2736.5095500999887,True,False,,-0.02337587791497464
687,2009-10-30,3007.25,2995.85,25.136097432512543,24.645476615965848,0.98124163309339,2995.85,,2714.97,-116.91155368363661,,False,0.0,2995.85,2963.846,3179.419165250368,2748.272834749632,True,False,,0.011950805108648321
688,2009-11-02,2933.82,3076.65,28.518195605391156,25.420020413850914,6.196350383080485,2933.82,,2714.97,-116.91155368363661,,False,0.0,3076.65,2975.7365,3188.635307162139,2762.837692837861,True,False,,0.02697064272243277
689,2009-11-03,3085.74,3114.23,33.8408286969011,27.10418207046095,13.473293252880296,3085.74,,2714.97,-116.91155368363661,,False,0.0,3114.23,2993.272,3190.5658123309,2795.9781876691,True,False,,0.012214584044333954
690,2009-11-04,3119.31,3128.54,38.766870820483746,29.436719820465512,18.660302000036467,3119.31,,2714.97,-116.91155368363661,,False,0.0,3128.54,3011.972,3184.5610529090973,2839.382947090903,True,False,,0.004595036333218783
691,2009-11-05,3133.5,3155.05,44.299275665793175,32.409230989531046,23.780089352524257,3133.5,,2714.97,-116.91155368363661,,False,0.0,3155.05,3030.7529999999997,3177.9100039245754,2883.595996075424,True,False,,0.00847360110466866
692,2009-11-06,3176.14,3164.04,48.84609683330518,35.69660415828588,26.298985350038606,3164.04,,2714.97,-116.91155368363661,,False,0.0,3164.04,3043.3689999999997,3190.8065930217817,2895.9314069782176,True,False,,0.002849400167984628
693,2009-11-09,3162.15,3175.58,52.772340234252624,39.11175137347923,27.32117772154679,3162.15,,2714.97,-116.91155368363661,,False,0.0,3175.58,3057.424,3198.8808293722705,2915.9671706277295,True,False,,0.0036472358124424176
694,2009-11-10,3203.17,3178.61,55.48877206993211,42.38715551276981,26.203233114324604,3178.61,,2714.97,-116.91155368363661,,False,0.0,3178.61,3069.545,3208.9007777060383,2930.189222293962,True,False,,0.0009541564060739915
695,2009-11-11,3176.31,3175.19,56.711859438969896,45.25209629800983,22.919526281920128,3175.19,,2714.97,-116.91155368363661,,False,0.0,3175.19,3079.7780000000002,3218.603627259718,2940.9523727402825,True,False,,-0.0010759419998049857
696,2009-11-12,3181.46,3172.95,56.84514031854087,47.57070510211604,18.548870432849668,3172.95,,2714.97,-116.91155368363661,,False,0.0,3172.95,3089.436,3225.9502161683295,2952.921783831671,True,False,,-0.0007054695939456845
697,2009-11-13,3164.65,3187.65,57.47440436585657,49.55144495486415,15.845918821984839,3164.65,,2714.97,-116.91155368363661,,False,0.0,3187.65,3099.987,3232.557720915489,2967.416279084511,True,False,,0.00463291258923082
698,2009-11-16,3206.43,3275.05,64.28451831328857,52.498059626549036,23.572917373479072,3206.43,,2714.97,-116.91155368363661,,False,0.0,3275.05,3111.826,3261.432021055476,2962.219978944524,True,True,,0.02741831756936941
699,2009-11-17,3291.04,3282.89,69.51290367593992,55.90102843642721,27.223750479025426,3282.89,,2714.97,-116.91155368363661,,False,0.0,3282.89,3121.7480000000005,3288.153728699618,2955.342271300383,True,False,,0.0023938565823422575
700,2009-11-18,3287.26,3303.23,74.43961125435999,59.60874500001377,29.661732508692438,3287.26,,2714.97,-116.91155368363661,,False,0.0,3303.23,3133.38,3315.6253508873406,2951.1346491126596,True,False,,0.006195760442780696
701,2009-11-19,3311.19,3320.61,78.83769142258734,63.45453428452849,30.766314276117697,3311.19,,2714.97,-116.91155368363661,,False,0.0,3320.61,3146.84,3342.1753012643867,2951.5046987356136,True,False,,0.005261516757840035
702,2009-11-20,3309.38,3308.35,80.40703980028593,66.84503538767999,27.124008825211888,3308.35,,2714.97,-116.91155368363661,,False,0.0,3308.35,3156.865,3363.424747821418,2950.3052521785817,True,False,,-0.0036920927179042717
703,2009-11-23,3312.97,3338.66,83.13815844605824,70.10365999935564,26.0689968934052,3312.97,,2714.97,-116.91155368363661,,False,0.0,3338.66,3168.3195,3388.102638887056,2948.536361112944,True,False,,0.009161666691855475
704,2009-11-24,3352.22,3223.53,75.1463208215655,71.11219216379762,8.06825731553576,3223.53,,2714.97,-116.91155368363661,,False,0.0,3223.53,3178.423,3388.642891076097,2968.2031089239026,True,False,,-0.034483894736211385
705,2009-11-25,3214.81,3290.17,73.34455264486587,71.55866426001127,3.571776769709203,3214.81,,2714.97,-116.91155368363661,,False,0.0,3290.17,3191.3650000000002,3395.5527308264263,2987.177269173574,True,False,,0.020672988928286617
706,2009-11-26,3296.01,3170.98,61.58904136517367,69.56473968104376,-15.951396631740181,3170.98,,2714.97,-116.91155368363661,,False,0.0,3170.98,3201.8905000000004,3377.0192933466237,3026.761706653377,False,False,,-0.03622609166091728
707,2009-11-27,3137.3,3096.26,45.71644373732124,64.79508049229926,-38.15727350995604,3096.26,,2714.97,-116.91155368363661,,False,0.0,3096.26,3206.911,3362.8285921955053,3050.993407804495,False,False,,-0.02356369324309826
708,2009-11-30,3114.29,3195.3,40.66028954185549,59.96812230221052,-38.61566552071005,3114.29,,2714.97,-116.91155368363661,,False,0.0,3195.3,3212.8435,3357.07558648232,3068.61141351768,False,False,,0.031986977837778374
709,2009-12-01,3191.06,3235.36,39.43121956487357,55.86074175474313,-32.85904437973912,3191.06,,2714.97,-116.91155368363661,,False,0.0,3235.36,3218.9,3356.05919247372,3081.74080752628,True,False,,0.0125371639595655
710,2009-12-02,3252.98,3269.75,40.76227619755309,52.84104864330513,-24.157544891504074,3252.98,,2714.97,-116.91155368363661,,False,0.0,3269.75,3225.9605,3358.2382381838775,3093.682761816123,True,False,,0.010629419909994553
711,2009-12-03,3268.0,3264.63,40.9321664231843,50.45927219928097,-19.054211552193337,3264.63,,2714.97,-116.91155368363661,,False,0.0,3264.63,3231.4395,3360.554675324367,3102.324324675633,True,False,,-0.0015658689502254797
