ticker,tradeDate,real_return,pred,chs_factor
600048,2014-01-30,-0.13127413,0.4819737799576894,ROA
600094,2014-01-30,-0.06336634,0.5358859008089599,DAREV
600095,2014-01-30,0.01116071,0.5520409471336111,EARNMOM
600383,2014-01-30,-0.00826446,0.46694593645426624,ILLIQUIDITY
600657,2014-01-30,0.02893891,0.5151130856595858,DIF
600658,2014-01-30,-0.02190476,0.5020409785806118,BBIC
600895,2014-01-30,-0.01777778,0.4656417254870118,0
600208,2014-01-30,0.00666667,0.469395938501886,0
600555,2014-01-30,0.01298701,0.5362265954348354,0
600615,2014-01-30,0.07104413,0.5185248783699595,0
600724,2014-01-30,-0.02955665,0.5275031486198691,0
600753,2014-01-30,0.19455645,0.5306163370465815,0
600759,2014-01-30,-0.07943925,0.42370042197051394,0
600890,2014-01-30,0.0,0.49821417237836385,0
600158,2014-01-30,-0.01912261,0.4195032921929727,0
600159,2014-01-30,-0.00352113,0.5144098631882315,0
600240,2014-01-30,0.06157635,0.43912042584382144,0
600246,2014-01-30,-0.02545455,0.5440683652497249,0
600322,2014-01-30,-0.00647249,0.4929920663333838,0
600325,2014-01-30,-0.07860262,0.45771509094410706,0
600533,2014-01-30,-0.03205128,0.5734553312974786,0
600149,2014-01-30,0.42116631,0.4973475034978692,0
600215,2014-01-30,-0.00763359,0.5698623221338323,0
600376,2014-01-30,-0.07589286,0.4633235329166495,0
600565,2014-01-30,-0.03076923,0.5828423259154919,0
600568,2014-01-30,-0.02754237,0.44244518500432745,0
600663,2014-01-30,-0.10265087,0.4433739836743538,0
600665,2014-01-30,-0.05590062,0.5145579830602709,0
600732,2014-01-30,0.0,0.48441559138426693,0
600823,2014-01-30,-0.1014333,0.4467025986533784,0
600007,2014-01-30,-0.02104208,0.596114640183928,0
600620,2014-01-30,0.14424112,0.434557932546305,0
600621,2014-01-30,-0.01751313,0.5046446535621466,0
600743,2014-01-30,0.08403361,0.5850969039693223,0
600745,2014-01-30,0.1024,0.4908688262343314,0
600748,2014-01-30,0.0,0.465688952238249,0
600052,2014-01-30,-0.06162465,0.5501210235776739,0
600175,2014-01-30,0.26577438,0.4132119768096172,0
600675,2014-01-30,0.0,0.4298480735581859,0
600683,2014-01-30,-0.05424528,0.5040664781331617,0
600684,2014-01-30,-0.06151645,0.44826791648539893,0
600773,2014-01-30,0.11676301,0.5163490590365992,0
600777,2014-01-30,0.10335196,0.4202219858740559,0
601588,2014-01-30,-0.03846154,0.5199239852993366,0
600173,2014-01-30,0.48148148,0.5113843689739794,0
600223,2014-01-30,-0.07377049,0.570827748614262,0
600225,2014-01-30,0.33275563,0.4705415108293706,0
600638,2014-01-30,0.02110092,0.5226981005115265,0
600639,2014-01-30,-0.13690476,0.5000165175945004,0
600734,2014-01-30,0.0,0.4830620557456396,0
600736,2014-01-30,-0.03875969,0.44860922991624685,0
600064,2014-01-30,-0.03281853,0.5128651934740791,0
600067,2014-01-30,-0.09375,0.44524490996126176,0
600266,2014-01-30,-0.06584821,0.47281446777122743,0
600340,2014-01-30,-0.06632653,0.4778608222712786,0
600393,2014-01-30,0.14016736,0.5511828969825008,0
600622,2014-01-30,-0.01893287,0.5087767509022292,0
600641,2014-01-30,-0.06280193,0.50747905007672,0
600647,2014-01-30,0.07502374,0.5137377618139032,0
