x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
long-中性化-HB-2d-rcc2-000300,33.99,-18.31,13.18,61.32,34.09,12,6,30,1.13,83,2.72,32.97,50.73,1.13,57.51
short-中性化-HB-2d-rcc2-000300,37.09,-25.51,10.85,63.38,34.92,9,6,33.49,1.12,22,3.03,33.48,50.14,1.11,58.03
longshort-中性化-HB-2d-rcc2-000300,-23.02,-34.87,-23.81,-19.93,-22.39,4,21,5.31,-4.92,1,0.48,-22.7,-20.87,-4.33,23.83
long-中性化-HB-2d-rcc2-000905,44.16,-29.86,13.35,73.48,38.73,12,5,36.13,1.21,27,3.27,35.97,57.83,1.22,62.69
short-中性化-HB-2d-rcc2-000905,36.7,-38.17,-1.94,53.24,19.93,9,5,37.77,1.03,20,3.42,13.81,41.47,0.97,64.25
longshort-中性化-HB-2d-rcc2-000905,-19.79,-30.3,-21.33,-13.48,-16.1,4,9,4.75,-4.64,2,0.43,-15.76,-14.33,-4.17,29.53
long-中性化-HB-2d-rcc2-A,-13.95,-97,-76.2,150.76,-12.97,11,10,32.26,-0.3,7,2.92,-15.54,17.65,-0.43,51.83
short-中性化-HB-2d-rcc2-A,-22.86,-99.48,-74.37,159.28,-22.14,9,10,33.27,-0.61,38,3.01,-27.68,10.66,-0.69,48.93
longshort-中性化-HB-2d-rcc2-A,-17.44,-95.45,-30.95,-10.63,-16.97,5,23,3.35,-5.7,2,0.3,-15.46,-12.8,-5.21,25.18
long-中性化-HB-5d-rcc5-000300,54.11,-36.04,3.2,83.49,32.61,10,6,44.71,1.2,20,4.05,25.62,63.5,1.21,57.51
short-中性化-HB-5d-rcc5-000300,32.74,-34.37,-4.03,50.58,18.66,10,6,43.31,0.88,67,3.92,17.83,36.93,0.76,56.48
longshort-中性化-HB-5d-rcc5-000300,-15.36,-25.22,-22.13,-12.84,-16.91,3,9,6.84,-2.42,14,0.62,-17.15,-13.3,-2.25,36.79
long-中性化-HB-5d-rcc5-000905,92.66,-37.1,21.46,135.8,63.69,11,4,51.95,1.54,91,4.7,53.94,111.06,1.78,63.21
short-中性化-HB-5d-rcc5-000905,64.14,-38.13,7.64,79.09,36.82,10,6,49.84,1.26,91,4.51,31.88,62.56,1.29,61.66
longshort-中性化-HB-5d-rcc5-000905,-14.64,-24.2,-18.85,-9.14,-14.09,5,10,6.07,-2.59,2,0.55,-14.59,-9.99,-2.41,38.86
long-中性化-HB-5d-rcc5-A,-8.91,-82.6,-63.99,215.63,-8.32,8,8,51.85,0.08,16,4.69,-17.7,43.79,-0.17,53.76
short-中性化-HB-5d-rcc5-A,-25.17,-94.9,-70.68,179.17,-25.29,11,8,51.94,-0.29,14,4.7,-31.99,16.85,-0.48,52.1
longshort-中性化-HB-5d-rcc5-A,-13.66,-61.18,-18.37,-4.77,-12.67,6,20,4.24,-3.44,NaN,0.38,-14.03,-6.96,-3.22,33.25
long-中性化-NewRVS-2d-rcc2-000300,59.07,-23.21,29.06,84.28,54.04,11,5,35.12,1.51,68,3.18,54.74,68.82,1.68,61.14
short-中性化-NewRVS-2d-rcc2-000300,28.15,-24.82,-2.43,37,23.11,8,6,32.03,0.94,70,2.9,23.4,34.07,0.88,54.4
