x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
000001,4.41,-30.24,-30.24,45.16,8.85,3,2,15.42,0.36,462,0.99,5.55,35.67,0.29,50.00
000905,6.40,-34.46,-34.13,71.71,15.05,3,3,19.82,0.41,519,1.27,10.21,55.39,0.32,51.18
000300,6.67,-30.93,-30.93,48.44,11.21,3,2,17.12,0.46,462,1.10,10.55,36.96,0.39,48.82
