,3240
ALU AU Equity,-1.0
AWC AU Equity,-1.0
CGC AU Equity,1.0
COH AU Equity,-1.0
GMG AU Equity,-1.0
HLS AU Equity,1.0
MFG AU Equity,1.0
MIN AU Equity,-1.0
NSR AU Equity,1.0
NUF AU Equity,-1.0
PNV AU Equity,-1.0
SBM AU Equity,-1.0
SEK AU Equity,-1.0
WEB AU Equity,-1.0
WHC AU Equity,-1.0
WOR AU Equity,-1.0
