cal_sig_date,sig,r_get_close,index_code
2022-02-21,0,0,000300
2022-02-22,0,0,000300
2022-02-23,0,0,000300
2022-02-24,0,0,000300
2022-02-21,1,0.00331157665846369,000905
2022-02-22,1,-0.011992,000905
2022-02-23,1,0.015131,000905
2022-02-24,1,-0.017793,000905
2022-02-21,1,-0.00930611439842212,RTY
2022-02-22,1,-0.0145123001199404,RTY
2022-02-23,0,-0.0182206578223083,RTY
2022-02-24,0,-0.00101559547140307,RTY
2022-02-17,1,-0.021173,SPX
2022-02-18,1,-0.007166,SPX
2022-02-22,1,-0.010143,SPX
2022-02-23,1,-0.018412,SPX
2022-02-21,0,-0.00164919160532384,as51
2022-02-22,1,-9.58527046587387e-05,as51
2022-02-23,1,0.00609859522712352,as51
2022-02-24,1,-0.0298458579261666,as51
2022-02-21,0,0,hsce
2022-02-22,0,0,hsce
2022-02-23,0,0,hsce
2022-02-24,0,0,hsce
2022-02-21,0,0,kosdaq
2022-02-22,0,0,kosdaq
2022-02-23,0,0,kosdaq
2022-02-24,0,0,kosdaq
2022-02-21,0,0,kospi
2022-02-22,0,0,kospi
2022-02-23,0,0,kospi
2022-02-24,0,0,kospi
2022-02-21,1,-0.00181294804727516,msci
2022-02-22,1,-0.0116045308968902,msci
2022-02-23,1,0.00159910225838122,msci
2022-02-24,1,-0.0270012884432245,msci
2022-02-21,-1,0,ndx
2022-02-22,-1,0.00992183875227526,ndx
2022-02-23,-1,0.0260336685771962,ndx
2022-02-24,-1,-0.0344426843531171,ndx
2022-02-21,0,0,nifty
2022-02-22,0,0,nifty
2022-02-23,0,0,nifty
2022-02-24,0,0,nifty
2022-02-21,1,-0.00778700764321338,nky
2022-02-22,1,-0.0171417529699862,nky
2022-02-23,0,0,nky
2022-02-24,1,-0.00646304518782893,nky
2022-02-21,-1,0.00816496120435595,set50
2022-02-22,-1,0.0173314108684216,set50
2022-02-23,-1,-0.00900195306690987,set50
2022-02-24,-1,0.0126651928273152,set50
2022-02-21,0,0,sx5e
2022-02-22,0,0,sx5e
2022-02-23,0,0,sx5e
2022-02-24,0,0,sx5e
2022-02-21,-1,0.00708305834299039,topix
2022-02-22,0,0.0154918667699459,topix
2022-02-23,0,-0.00129612137708125,topix
2022-02-24,0,0,topix
2022-02-21,-1,0.000592355325438887,twse
2022-02-22,-1,0.0138407924704333,twse
2022-02-23,-1,-0.00480820065333654,twse
2022-02-24,-1,0.0255376418527115,twse
2022-02-21,1,-0.00389825410388067,ukx
2022-02-22,1,-0.0136151131764634,ukx
2022-02-23,1,0.0151413558950102,ukx
2022-02-24,1,-0.0382735471784217,ukx
2022-02-21,0,-0.0012,xin9i
2022-02-22,0,0,xin9i
2022-02-23,0,0,xin9i
2022-02-24,0,0,xin9i
