,date,side,NAME_CHINESE_SIMPLIFIED,shares,price,current,PREV_CLOSE_VAL,fx,notional,pnl_today,pnl_total,Quant,Pattern,country
3401 JT Equity,2022-05-19,BUY,帝人,96860,0,0,1325.0,128.34,1000000,0,0,Quant,Pattern 87,JT
3863 JT Equity,2022-05-19,SELL,日本制纸有限公司,-131092,0,0,979.0,128.34,1000000,0,0,Quant,Pattern 87,JT
4503 JT Equity,2022-05-19,BUY,安斯泰来制药株式会社,64427,0,0,1992.0,128.34,1000000,0,0,Quant,Pattern 87,JT
4519 JT Equity,2022-05-19,SELL,中外制药,-35365,0,0,3629.0,128.34,1000000,0,0,Quant,Pattern 87,JT
4902 JT Equity,2022-05-19,SELL,柯尼卡美能达株式会社,-291020,0,0,441.0,128.34,1000000,0,0,Quant,Pattern 87,JT
5406 JT Equity,2022-05-19,BUY,神户制钢,192125,0,0,668.0,128.34,1000000,0,0,Quant,Pattern 87,JT
6471 JT Equity,2022-05-19,SELL,日本精工,-175327,0,0,732.0,128.34,1000000,0,0,Quant,Pattern 87,JT
6753 JT Equity,2022-05-19,BUY,夏普有限公司,118613,0,0,1082.0,128.34,1000000,0,0,Quant,Pattern 87,JT
7201 JT Equity,2022-05-19,SELL,日产汽车株式会社,-255402,0,0,502.5,128.34,1000000,0,0,Quant,Pattern 87,JT
7202 JT Equity,2022-05-19,BUY,五十铃汽车,83554,0,0,1536.0,128.34,1000000,0,0,Quant,Pattern 87,JT
TEF US Equity,2022-05-19,SELL,西班牙电信股份公司,-99009,0,0,5.05,1.0,500000,0,0,Quant,Pattern 87,us_etf
TV US Equity,2022-05-19,BUY,墨西哥电视集团股份有限公司,56179,0,0,8.9,1.0,500000,0,0,Quant,Pattern 87,us_etf
UBS US Equity,2022-05-19,SELL,瑞银集团,-28441,0,0,17.58,1.0,500000,0,0,Quant,Pattern 87,us_etf
UL US Equity,2022-05-19,BUY,联合利华公共有限公司,10902,0,0,45.86,1.0,500000,0,0,Quant,Pattern 87,us_etf
SVW AU Equity,2022-05-19,BUY,Seven 集团控股有限公司,73070,0,0,19.64,1.4351,1000000,0,0,Quant,Pattern 87,AU
002024 CH Equity,2022-05-19,BUY,苏宁易购,1377703,0,0,2.46,6.7783,500000,0,0,Quant,Pattern 87,CN-300
002032 CH Equity,2022-05-19,BUY,苏泊尔,61486,0,0,55.12,6.7783,500000,0,0,Quant,Pattern 87,CN-300
002410 CH Equity,2022-05-19,BUY,广联达,72386,0,0,46.82,6.7783,500000,0,0,Quant,Pattern 87,CN-300
600029 CH Equity,2022-05-19,BUY,南方航空,576386,0,0,5.88,6.7783,500000,0,0,Quant,Pattern 87,CN-300
600048 CH Equity,2022-05-19,BUY,保利发展,202096,0,0,16.77,6.7783,500000,0,0,Quant,Pattern 87,CN-300
600219 CH Equity,2022-05-19,BUY,南山铝业,1023912,0,0,3.31,6.7783,500000,0,0,Quant,Pattern 87,CN-300
600332 CH Equity,2022-05-19,SELL,白云山,-113539,0,0,29.85,6.7783,500000,0,0,Quant,Pattern 87,CN-300
600487 CH Equity,2022-05-19,BUY,亨通光电,329363,0,0,10.29,6.7783,500000,0,0,Quant,Pattern 87,CN-300
601288 CH Equity,2022-05-19,SELL,农业银行,-1122235,0,0,3.02,6.7783,500000,0,0,Quant,Pattern 87,CN-300
