,4497
003230 KS Equity,1.0
011210 KS Equity,-1.0
012750 KS Equity,-1.0
030000 KS Equity,1.0
033780 KS Equity,1.0
035250 KS Equity,-1.0
086280 KS Equity,-1.0
120110 KS Equity,1.0
139480 KS Equity,1.0
161890 KS Equity,-1.0
