,date,side,NAME_CHINESE_SIMPLIFIED,shares,price,current,PREV_CLOSE_VAL,fx,notional,pnl_today,pnl_total,Quant,Pattern,country
600639 CH Equity,2022-05-17,BUY,浦东金桥,446043,0,0,15.24,6.7977,500000,0,0,Quant,Pattern 87,CN-500
600754 CH Equity,2022-05-17,BUY,锦江酒店,65767,0,0,51.68,6.7977,500000,0,0,Quant,Pattern 87,CN-500
600808 CH Equity,2022-05-17,SELL,马钢股份,-871500,0,0,3.9,6.7977,500000,0,0,Quant,Pattern 87,CN-500
601000 CH Equity,2022-05-17,SELL,唐山港,-1188409,0,0,2.86,6.7977,500000,0,0,Quant,Pattern 87,CN-500
601098 CH Equity,2022-05-17,SELL,中南传媒,-340907,0,0,9.97,6.7977,500000,0,0,Quant,Pattern 87,CN-500
601127 CH Equity,2022-05-17,SELL,小康股份,-74568,0,0,45.58,6.7977,500000,0,0,Quant,Pattern 87,CN-500
601128 CH Equity,2022-05-17,BUY,常熟银行,441983,0,0,7.6899999999999995,6.7977,500000,0,0,Quant,Pattern 87,CN-500
601228 CH Equity,2022-05-17,SELL,广州港,-988037,0,0,3.44,6.7977,500000,0,0,Quant,Pattern 87,CN-500
601598 CH Equity,2022-05-17,BUY,中国外运,878255,0,0,3.87,6.7977,500000,0,0,Quant,Pattern 87,CN-500
603198 CH Equity,2022-05-17,SELL,迎驾贡酒,-59859,0,0,56.78,6.7977,500000,0,0,Quant,Pattern 87,CN-500
206650 KS Equity,2022-05-17,BUY,Eubiologics Co Ltd,75761,0,0,16950.0,1284.15,1000000,0,0,Quant,Pattern 87,KS150
214150 KS Equity,2022-05-17,BUY,Classys Inc,72963,0,0,17600.0,1284.15,1000000,0,0,Quant,Pattern 87,KS150
240810 KS Equity,2022-05-17,BUY,Wonik IPS有限公司,31629,0,0,40600.0,1284.15,1000000,0,0,Quant,Pattern 87,KS150
267980 KS Equity,2022-05-17,SELL,Maeil Dairies Co Ltd,-18476,0,0,69500.0,1284.15,1000000,0,0,Quant,Pattern 87,KS150
293780 KS Equity,2022-05-17,BUY,AptaBio Therapeutics Inc,72963,0,0,17600.0,1284.15,1000000,0,0,Quant,Pattern 87,KS150
000547 CH Equity,2022-05-17,BUY,航天发展,359666,0,0,9.45,6.7977,500000,0,0,Quant,Pattern 87,CN-500
000623 CH Equity,2022-05-17,SELL,吉林敖东,-236853,0,0,14.35,6.7977,500000,0,0,Quant,Pattern 87,CN-500
000959 CH Equity,2022-05-17,BUY,首钢股份,777768,0,0,4.37,6.7977,500000,0,0,Quant,Pattern 87,CN-500
000975 CH Equity,2022-05-17,SELL,银泰黄金,-384920,0,0,8.83,6.7977,500000,0,0,Quant,Pattern 87,CN-500
000980 CH Equity,2022-05-17,BUY,*ST众泰,1049027,0,0,3.24,6.7977,500000,0,0,Quant,Pattern 87,CN-500
3690 HK Equity,2022-05-17,BUY,美团－Ｗ,48011,0,0,163.5,7.8499,1000000,0,0,Quant,Pattern 87,HIS
9988 HK Equity,2022-05-17,SELL,阿里巴巴,-92788,0,0,84.6,7.8499,1000000,0,0,Quant,Pattern 87,HIS
10 HK Equity,2022-05-17,BUY,恒隆集团,539883,0,0,14.54,7.8499,1000000,0,0,Quant,Pattern 87,HK-Conn
1055 HK Equity,2022-05-17,BUY,南方航空,2002525,0,0,3.92,7.8499,1000000,0,0,Quant,Pattern 87,HK-Conn
1057 HK Equity,2022-05-17,BUY,浙江世宝,6085193,0,0,1.29,7.8499,1000000,0,0,Quant,Pattern 87,HK-Conn
1113 HK Equity,2022-05-17,BUY,长实集团,148531,0,0,52.85,7.8499,1000000,0,0,Quant,Pattern 87,HIS
1157 HK Equity,2022-05-17,SELL,中联重科,-1788132,0,0,4.39,7.8499,1000000,0,0,Quant,Pattern 87,HK-Conn
12 HK Equity,2022-05-17,BUY,恒基地产,247240,0,0,31.75,7.8499,1000000,0,0,Quant,Pattern 87,HK-Conn
123 HK Equity,2022-05-17,BUY,越秀地产,977571,0,0,8.03,7.8499,1000000,0,0,Quant,Pattern 87,HK-Conn
1398 HK Equity,2022-05-17,SELL,工商银行,-1721469,0,0,4.5600000000000005,7.8499,1000000,0,0,Quant,Pattern 87,HIS
APX AU Equity,2022-05-17,SELL,Appen有限公司,-206926,0,0,6.93,1.434,1000000,0,0,Quant,Pattern 87,AU
CGC AU Equity,2022-05-17,BUY,Costa集团控股有限公司,479598,0,0,2.99,1.434,1000000,0,0,Quant,Pattern 87,AU
CIP AU Equity,2022-05-17,BUY,Centuria工业房地产投资信托,833720,0,0,3.44,1.434,1000000,0,0,Quant,Pattern 87,AU
CKF AU Equity,2022-05-17,BUY,Collins食品有限公司,146625,0,0,9.78,1.434,1000000,0,0,Quant,Pattern 87,AU
CSR AU Equity,2022-05-17,BUY,CSR有限公司,277369,0,0,5.17,1.434,1000000,0,0,Quant,Pattern 87,AU
FPH AU Equity,2022-05-17,SELL,费雪派克医疗保健有限公司,-75157,0,0,19.08,1.434,1000000,0,0,Quant,Pattern 87,AU
JHG AU Equity,2022-05-17,SELL,Janus Henderson集团公共有限,-73538,0,0,39.0,1.434,1000000,0,0,Quant,Pattern 87,AU
MFG AU Equity,2022-05-17,SELL,麦哲伦金融集团有限公司,-94156,0,0,15.23,1.434,1000000,0,0,Quant,Pattern 87,AU
MPL AU Equity,2022-05-17,BUY,Medibank私人有限公司,445341,0,0,3.22,1.434,1000000,0,0,Quant,Pattern 87,AU
NAN AU Equity,2022-05-17,BUY,Nanosonics 有限公司,382400,0,0,3.75,1.434,1000000,0,0,Quant,Pattern 87,AU
RMD US Equity,2022-05-17,SELL,瑞思迈股份有限公司,-2539,0,0,196.86,1.0,500000,0,0,Quant,Pattern 87,SPX
SHW US Equity,2022-05-17,BUY,宣伟,1829,0,0,273.33,1.0,500000,0,0,Quant,Pattern 87,SPX
11 HK Equity,2022-05-17,SELL,恒生银行,-56637,0,0,138.6,7.8499,1000000,0,0,Quant,Pattern 87,HIS
1177 HK Equity,2022-05-17,BUY,中国生物制药,1987316,0,0,3.95,7.8499,1000000,0,0,Quant,Pattern 87,HIS
2007 HK Equity,2022-05-17,BUY,碧桂园,1608586,0,0,4.88,7.8499,1000000,0,0,Quant,Pattern 87,HIS
2269 HK Equity,2022-05-17,SELL,药明生物,-147971,0,0,53.05,7.8499,1000000,0,0,Quant,Pattern 87,HIS
2318 HK Equity,2022-05-17,SELL,中国平安,-168633,0,0,46.55,7.8499,1000000,0,0,Quant,Pattern 87,HIS
3328 HK Equity,2022-05-17,BUY,交通银行,1524252,0,0,5.15,7.8499,1000000,0,0,Quant,Pattern 87,HIS
2380 HK Equity,2022-05-17,SELL,中国电力,-2054947,0,0,3.82,7.8499,1000000,0,0,Quant,Pattern 87,HK-Conn
2689 HK Equity,2022-05-17,SELL,玖龙纸业,-1176896,0,0,6.67,7.8499,1000000,0,0,Quant,Pattern 87,HK-Conn
3320 HK Equity,2022-05-17,SELL,华润医药,-1767995,0,0,4.44,7.8499,1000000,0,0,Quant,Pattern 87,HK-Conn
3323 HK Equity,2022-05-17,BUY,中国建材,816847,0,0,9.61,7.8499,1000000,0,0,Quant,Pattern 87,HK-Conn
3383 HK Equity,2022-05-17,BUY,雅居乐集团,2364427,0,0,3.32,7.8499,1000000,0,0,Quant,Pattern 87,HK-Conn
345 HK Equity,2022-05-17,BUY,VITASOY INT'L,552032,0,0,14.22,7.8499,1000000,0,0,Quant,Pattern 87,HK-Conn
3669 HK Equity,2022-05-17,BUY,永达汽车,1176896,0,0,6.67,7.8499,1000000,0,0,Quant,Pattern 87,HK-Conn
371 HK Equity,2022-05-17,SELL,北控水务集团有限公司,-3243760,0,0,2.42,7.8499,1000000,0,0,Quant,Pattern 87,HK-Conn
512 HK Equity,2022-05-17,SELL,远大医药,-1729052,0,0,4.54,7.8499,1000000,0,0,Quant,Pattern 87,HK-Conn
6169 HK Equity,2022-05-17,SELL,宇华教育,-7621262,0,0,1.03,7.8499,1000000,0,0,Quant,Pattern 87,HK-Conn
DLR US Equity,2022-05-17,SELL,数字房地产信托有限公司,-3811,0,0,131.19,1.0,500000,0,0,Quant,Pattern 87,SPX
EOG US Equity,2022-05-17,SELL,EOG资源,-4023,0,0,124.28,1.0,500000,0,0,Quant,Pattern 87,SPX
FANG US Equity,2022-05-17,SELL,Diamondback能源股份有限公司,-3747,0,0,133.43,1.0,500000,0,0,Quant,Pattern 87,SPX
KMI US Equity,2022-05-17,SELL,特拉华州金德摩根公司,-26680,0,0,18.74,1.0,500000,0,0,Quant,Pattern 87,SPX
KO US Equity,2022-05-17,SELL,可口可乐,-7608,0,0,65.72,1.0,500000,0,0,Quant,Pattern 87,SPX
MKTX US Equity,2022-05-17,SELL,MarketAxess控股公司,-1898,0,0,263.38,1.0,500000,0,0,Quant,Pattern 87,SPX
NFLX US Equity,2022-05-17,SELL,奈飞公司,-2664,0,0,187.64,1.0,500000,0,0,Quant,Pattern 87,SPX
NWL US Equity,2022-05-17,SELL,纽威尔品牌公司,-22036,0,0,22.69,1.0,500000,0,0,Quant,Pattern 87,SPX
OKE US Equity,2022-05-17,BUY,Oneok 股份有限公司,7733,0,0,64.65,1.0,500000,0,0,Quant,Pattern 87,SPX
PWR US Equity,2022-05-17,SELL,Quanta 服务股份有限公司,-4441,0,0,112.57,1.0,500000,0,0,Quant,Pattern 87,SPX
600048 CH Equity,2022-05-17,BUY,保利发展,200640,0,0,16.94,6.7977,500000,0,0,Quant,Pattern 87,CN-300
600219 CH Equity,2022-05-17,BUY,南山铝业,1026842,0,0,3.31,6.7977,500000,0,0,Quant,Pattern 87,CN-300
600332 CH Equity,2022-05-17,SELL,白云山,-112210,0,0,30.29,6.7977,500000,0,0,Quant,Pattern 87,CN-300
600487 CH Equity,2022-05-17,BUY,亨通光电,329985,0,0,10.3,6.7977,500000,0,0,Quant,Pattern 87,CN-300
601288 CH Equity,2022-05-17,SELL,农业银行,-1118042,0,0,3.04,6.7977,500000,0,0,Quant,Pattern 87,CN-300
601390 CH Equity,2022-05-17,BUY,中国中铁,491874,0,0,6.91,6.7977,500000,0,0,Quant,Pattern 87,CN-300
601727 CH Equity,2022-05-17,BUY,上海电气,887428,0,0,3.83,6.7977,500000,0,0,Quant,Pattern 87,CN-300
601800 CH Equity,2022-05-17,BUY,中国交建,327442,0,0,10.38,6.7977,500000,0,0,Quant,Pattern 87,CN-300
601988 CH Equity,2022-05-17,SELL,中国银行,-1065470,0,0,3.19,6.7977,500000,0,0,Quant,Pattern 87,CN-300
603156 CH Equity,2022-05-17,SELL,养元饮品,-149597,0,0,22.72,6.7977,500000,0,0,Quant,Pattern 87,CN-300
4345 JT Equity,2022-05-17,BUY,CTS有限公司,76877,0,0,839.0,129.0,500000,0,0,Quant,Pattern 87,topix
4956 JT Equity,2022-05-17,BUY,Konishi有限公司,43143,0,0,1495.0,129.0,500000,0,0,Quant,Pattern 87,topix
5702 JT Equity,2022-05-17,SELL,大纪铝工业株式会社,-50509,0,0,1277.0,129.0,500000,0,0,Quant,Pattern 87,topix
5909 JT Equity,2022-05-17,BUY,Corona Corp,78371,0,0,823.0,129.0,500000,0,0,Quant,Pattern 87,topix
6200 JT Equity,2022-05-17,BUY,Insource Co Ltd,31978,0,0,2017.0,129.0,500000,0,0,Quant,Pattern 87,topix
6218 JT Equity,2022-05-17,BUY,Enshu Ltd,90845,0,0,710.0,129.0,500000,0,0,Quant,Pattern 87,topix
7012 JT Equity,2022-05-17,BUY,川崎重工,27249,0,0,2367.0,129.0,500000,0,0,Quant,Pattern 87,topix
7186 JT Equity,2022-05-17,SELL,Concordia金融集团有限公司,-145270,0,0,444.0,129.0,500000,0,0,Quant,Pattern 87,topix
7455 JT Equity,2022-05-17,SELL,三城控股株式会社,-481343,0,0,268.0,129.0,500000,0,0,Quant,Pattern 87,topix
7731 JT Equity,2022-05-17,BUY,尼康,45358,0,0,1422.0,129.0,500000,0,0,Quant,Pattern 87,topix
CS US Equity,2022-05-17,SELL,瑞士信贷集团,-76804,0,0,6.51,1.0,500000,0,0,Quant,Pattern 87,us_etf
LOGI US Equity,2022-05-17,SELL,罗技国际股份有限公司,-8443,0,0,59.22,1.0,500000,0,0,Quant,Pattern 87,us_etf
ORAN US Equity,2022-05-17,BUY,Orange公司,41288,0,0,12.11,1.0,500000,0,0,Quant,Pattern 87,us_etf
PHG US Equity,2022-05-17,SELL,飞利浦公司,-20525,0,0,24.36,1.0,500000,0,0,Quant,Pattern 87,us_etf
RIO US Equity,2022-05-17,BUY,力拓公司,7597,0,0,65.81,1.0,500000,0,0,Quant,Pattern 87,us_etf
RYAAY US Equity,2022-05-17,SELL,瑞安航空股份有限公司,-6024,0,0,83.0,1.0,500000,0,0,Quant,Pattern 87,us_etf
SNN US Equity,2022-05-17,SELL,施乐辉,-15938,0,0,31.37,1.0,500000,0,0,Quant,Pattern 87,us_etf
SNY US Equity,2022-05-17,SELL,赛诺菲,-9609,0,0,52.03,1.0,500000,0,0,Quant,Pattern 87,us_etf
STLA US Equity,2022-05-17,BUY,Stellantis集团,34794,0,0,14.37,1.0,500000,0,0,Quant,Pattern 87,us_etf
TV US Equity,2022-05-17,SELL,墨西哥电视集团股份有限公司,-59031,0,0,8.47,1.0,500000,0,0,Quant,Pattern 87,us_etf
PME AU Equity,2022-05-17,BUY,Pro Medicus有限公司,34687,0,0,41.34,1.434,1000000,0,0,Quant,Pattern 87,AU
SIQ AU Equity,2022-05-17,SELL,SmartGroup有限公司,-171326,0,0,8.37,1.434,1000000,0,0,Quant,Pattern 87,AU
SKC AU Equity,2022-05-17,BUY,天空城娱乐集团有限公司,555813,0,0,2.58,1.434,1000000,0,0,Quant,Pattern 87,AU
SPK AU Equity,2022-05-17,BUY,Spark新西兰有限公司,328899,0,0,4.36,1.434,1000000,0,0,Quant,Pattern 87,AU
WGX AU Equity,2022-05-17,BUY,西金资源,1086363,0,0,1.32,1.434,1000000,0,0,Quant,Pattern 87,AU
WOR AU Equity,2022-05-17,BUY,Worley有限公司,101702,0,0,14.1,1.434,1000000,0,0,Quant,Pattern 87,AU
002024 CH Equity,2022-05-17,BUY,苏宁易购,1398703,0,0,2.43,6.7977,500000,0,0,Quant,Pattern 87,CN-300
002032 CH Equity,2022-05-17,BUY,苏泊尔,61741,0,0,55.05,6.7977,500000,0,0,Quant,Pattern 87,CN-300
002410 CH Equity,2022-05-17,BUY,广联达,72300,0,0,47.01,6.7977,500000,0,0,Quant,Pattern 87,CN-300
600029 CH Equity,2022-05-17,BUY,南方航空,566475,0,0,6.0,6.7977,500000,0,0,Quant,Pattern 87,CN-300
4506 JT Equity,2022-05-17,SELL,大日本住友制药,-116007,0,0,1112.0,129.0,1000000,0,0,Quant,Pattern 87,JT
5214 JT Equity,2022-05-17,BUY,日本电气硝子公司,48098,0,0,2682.0,129.0,1000000,0,0,Quant,Pattern 87,JT
5707 JT Equity,2022-05-17,SELL,东邦亚铅,-54430,0,0,2370.0,129.0,1000000,0,0,Quant,Pattern 87,JT
5801 JT Equity,2022-05-17,BUY,古河电气工业,58663,0,0,2199.0,129.0,1000000,0,0,Quant,Pattern 87,JT
6471 JT Equity,2022-05-17,BUY,日本精工,177685,0,0,726.0,129.0,1000000,0,0,Quant,Pattern 87,JT
6988 JT Equity,2022-05-17,BUY,日东电工公司,14413,0,0,8950.0,129.0,1000000,0,0,Quant,Pattern 87,JT
7267 JT Equity,2022-05-17,BUY,本田,40629,0,0,3175.0,129.0,1000000,0,0,Quant,Pattern 87,JT
7733 JT Equity,2022-05-17,SELL,奥林巴斯,-49199,0,0,2622.0,129.0,1000000,0,0,Quant,Pattern 87,JT
8031 JT Equity,2022-05-17,BUY,三井物产,42504,0,0,3035.0,129.0,1000000,0,0,Quant,Pattern 87,JT
8058 JT Equity,2022-05-17,SELL,三菱商事,-30395,0,0,4244.0,129.0,1000000,0,0,Quant,Pattern 87,JT
600036 CH Equity,2022-05-17,SELL,招商银行,-184269,0,0,36.89,6.7977,1000000,0,0,Quant,Pattern 87,CN
601088 CH Equity,2022-05-17,SELL,中国神华,-219280,0,0,31.0,6.7977,1000000,0,0,Quant,Pattern 87,CN
601628 CH Equity,2022-05-17,SELL,中国人寿,-271256,0,0,25.06,6.7977,1000000,0,0,Quant,Pattern 87,CN
601888 CH Equity,2022-05-17,SELL,中国中免,-38995,0,0,174.32,6.7977,1000000,0,0,Quant,Pattern 87,CN
1088 HK Equity,2022-05-17,BUY,中国神华,634335,0,0,24.75,7.8499,1000000,0,0,Quant,Pattern 87,HK
2202 HK Equity,2022-05-17,BUY,万 科,436105,0,0,18.0,7.8499,1000000,0,0,Quant,Pattern 87,HK
1301 TT Equity,2022-05-17,BUY,台塑,290848,0,0,102.5,29.812,1000000,0,0,Quant,Pattern 87,TW
2002 TT Equity,2022-05-17,BUY,中钢,897951,0,0,33.2,29.812,1000000,0,0,Quant,Pattern 87,TW
2308 TT Equity,2022-05-17,BUY,台达电,133686,0,0,223.0,29.812,1000000,0,0,Quant,Pattern 87,TW
2353 TT Equity,2022-05-17,BUY,宏碁,1038745,0,0,28.7,29.812,1000000,0,0,Quant,Pattern 87,TW
002074 CH Equity,2022-05-17,SELL,国轩高科,-111474,0,0,30.49,6.7977,500000,0,0,Quant,Pattern 87,CN-500
002110 CH Equity,2022-05-17,BUY,三钢闽光,499830,0,0,6.8,6.7977,500000,0,0,Quant,Pattern 87,CN-500
002385 CH Equity,2022-05-17,SELL,大北农,-448397,0,0,7.58,6.7977,500000,0,0,Quant,Pattern 87,CN-500
002797 CH Equity,2022-05-17,SELL,第一创业,-619098,0,0,5.49,6.7977,500000,0,0,Quant,Pattern 87,CN-500
300088 CH Equity,2022-05-17,SELL,长信科技,-541218,0,0,6.28,6.7977,500000,0,0,Quant,Pattern 87,CN-500
300296 CH Equity,2022-05-17,BUY,利亚德,557188,0,0,6.1,6.7977,500000,0,0,Quant,Pattern 87,CN-500
300315 CH Equity,2022-05-17,SELL,掌趣科技,-1110735,0,0,3.06,6.7977,500000,0,0,Quant,Pattern 87,CN-500
600201 CH Equity,2022-05-17,SELL,生物股份,-405590,0,0,8.38,6.7977,500000,0,0,Quant,Pattern 87,CN-500
600528 CH Equity,2022-05-17,BUY,中铁工业,415507,0,0,8.18,6.7977,500000,0,0,Quant,Pattern 87,CN-500
600572 CH Equity,2022-05-17,SELL,康恩贝,-693642,0,0,4.9,6.7977,500000,0,0,Quant,Pattern 87,CN-500
2354 TT Equity,2022-05-17,SELL,鸿准,-533309,0,0,55.9,29.812,1000000,0,0,Quant,Pattern 87,TW
2379 TT Equity,2022-05-17,SELL,瑞昱半导体,-69817,0,0,427.0,29.812,1000000,0,0,Quant,Pattern 87,TW
2385 TT Equity,2022-05-17,SELL,群光电子,-361796,0,0,82.4,29.812,1000000,0,0,Quant,Pattern 87,TW
2884 TT Equity,2022-05-17,SELL,玉山金控,-1024467,0,0,29.1,29.812,1000000,0,0,Quant,Pattern 87,TW
HCLT IS Equity,2022-05-17,BUY,HCL科技有限公司,73606,0,0,1052.15,77.445,1000000,0,0,Quant,Pattern 87,IN
INFO IS Equity,2022-05-17,SELL,Infosys科技有限公司,-51478,0,0,1504.4,77.445,1000000,0,0,Quant,Pattern 87,IN
MM IS Equity,2022-05-17,BUY,马亨德拉有限公司,87065,0,0,889.5,77.445,1000000,0,0,Quant,Pattern 87,IN
SBIN IS Equity,2022-05-17,BUY,印度国家银行有限公司,174170,0,0,444.65,77.445,1000000,0,0,Quant,Pattern 87,IN
1812 JT Equity,2022-05-17,SELL,鹿岛建设,-93886,0,0,1374.0,129.0,1000000,0,0,Quant,Pattern 87,JT
4061 JT Equity,2022-05-17,BUY,电化株式会社,39449,0,0,3270.0,129.0,1000000,0,0,Quant,Pattern 87,JT
603233 CH Equity,2022-05-17,SELL,大参林,-118592,0,0,28.66,6.7977,500000,0,0,Quant,Pattern 87,CN-500
603328 CH Equity,2022-05-17,SELL,依顿电子,-568369,0,0,5.98,6.7977,500000,0,0,Quant,Pattern 87,CN-500
603556 CH Equity,2022-05-17,SELL,海兴电力,-234727,0,0,14.48,6.7977,500000,0,0,Quant,Pattern 87,CN-500
603766 CH Equity,2022-05-17,SELL,隆鑫通用,-753625,0,0,4.51,6.7977,500000,0,0,Quant,Pattern 87,CN-500
603816 CH Equity,2022-05-17,SELL,顾家家居,-53474,0,0,63.56,6.7977,500000,0,0,Quant,Pattern 87,CN-500
603888 CH Equity,2022-05-17,SELL,新华网,-221567,0,0,15.34,6.7977,500000,0,0,Quant,Pattern 87,CN-500
AIG US Equity,2022-05-17,SELL,美国国际集团,-8538,0,0,58.56,1.0,500000,0,0,Quant,Pattern 87,SPX
