,date,side,NAME_CHINESE_SIMPLIFIED,shares,price,current,PREV_CLOSE_VAL,fx,notional,pnl_today,pnl_total,Quant,Pattern,country
TV US Equity,2022-05-29,SELL,墨西哥电视集团股份有限公司,-50403,0,0,9.92,1.0,500000,0,0,Quant,Pattern 87,us_etf
000100 CH Equity,2022-05-29,BUY,TCL科技,761995,0,0,4.41,6.7208,500000,0,0,Quant,Pattern 87,CN-300
000157 CH Equity,2022-05-29,BUY,中联重科,565723,0,0,5.9399999999999995,6.7208,500000,0,0,Quant,Pattern 87,CN-300
000776 CH Equity,2022-05-29,SELL,广发证券,-198136,0,0,16.96,6.7208,500000,0,0,Quant,Pattern 87,CN-300
000876 CH Equity,2022-05-29,BUY,新 希 望,237988,0,0,14.12,6.7208,500000,0,0,Quant,Pattern 87,CN-300
002032 CH Equity,2022-05-29,SELL,苏泊尔,-59910,0,0,56.09,6.7208,500000,0,0,Quant,Pattern 87,CN-300
002142 CH Equity,2022-05-29,BUY,宁波银行,103620,0,0,32.43,6.7208,500000,0,0,Quant,Pattern 87,CN-300
002475 CH Equity,2022-05-29,BUY,立讯精密,108190,0,0,31.06,6.7208,500000,0,0,Quant,Pattern 87,CN-300
002601 CH Equity,2022-05-29,BUY,龙佰集团,365459,0,0,18.39,6.7208,500000,0,0,Quant,Pattern 87,CN-300
002602 CH Equity,2022-05-29,BUY,世纪华通,725788,0,0,4.63,6.7208,500000,0,0,Quant,Pattern 87,CN-300
002607 CH Equity,2022-05-29,SELL,中公教育,-628112,0,0,5.35,6.7208,500000,0,0,Quant,Pattern 87,CN-300
1810 HK Equity,2022-05-29,BUY,小米集团,676655,0,0,11.6,7.8492,1000000,0,0,Quant,Pattern 87,HIS
9988 HK Equity,2022-05-29,BUY,阿里巴巴,86254,0,0,91.0,7.8492,1000000,0,0,Quant,Pattern 87,HIS
1030 HK Equity,2022-05-29,SELL,新城发展,-2476088,0,0,3.17,7.8492,1000000,0,0,Quant,Pattern 87,HK-Conn
1044 HK Equity,2022-05-29,SELL,恒安国际,-203875,0,0,38.5,7.8492,1000000,0,0,Quant,Pattern 87,HK-Conn
11 HK Equity,2022-05-29,BUY,恒生银行,56509,0,0,138.9,7.8492,1000000,0,0,Quant,Pattern 87,HK-Conn
1157 HK Equity,2022-05-29,BUY,中联重科,1673603,0,0,4.6899999999999995,7.8492,1000000,0,0,Quant,Pattern 87,HK-Conn
1199 HK Equity,2022-05-29,BUY,中远海运港口有限公司,1348659,0,0,5.82,7.8492,1000000,0,0,Quant,Pattern 87,HK-Conn
1308 HK Equity,2022-05-29,BUY,海丰国际,260770,0,0,30.1,7.8492,1000000,0,0,Quant,Pattern 87,HK-Conn
1316 HK Equity,2022-05-29,BUY,耐世特,1808571,0,0,4.34,7.8492,1000000,0,0,Quant,Pattern 87,HK-Conn
1339 HK Equity,2022-05-29,BUY,中国人保,3203755,0,0,2.45,7.8492,1000000,0,0,Quant,Pattern 87,HK-Conn
600276 CH Equity,2022-05-29,BUY,恒瑞医药,225681,0,0,29.78,6.7208,1000000,0,0,Quant,Pattern 87,CN
601012 CH Equity,2022-05-29,BUY,隆基绿能科技股份有限公司,89467,0,0,75.12,6.7208,1000000,0,0,Quant,Pattern 87,CN
601088 CH Equity,2022-05-29,BUY,中国神华,194862,0,0,34.49,6.7208,1000000,0,0,Quant,Pattern 87,CN
601857 CH Equity,2022-05-29,BUY,中国石油,1210954,0,0,5.55,6.7208,1000000,0,0,Quant,Pattern 87,CN
603259 CH Equity,2022-05-29,SELL,药明康德,-72673,0,0,92.48,6.7208,1000000,0,0,Quant,Pattern 87,CN
151 HK Equity,2022-05-29,BUY,中国旺旺,997357,0,0,7.87,7.8492,1000000,0,0,Quant,Pattern 87,HK
267 HK Equity,2022-05-29,BUY,中信股份,881932,0,0,8.9,7.8492,1000000,0,0,Quant,Pattern 87,HK
384 HK Equity,2022-05-29,BUY,中国燃气,690950,0,0,11.36,7.8492,1000000,0,0,Quant,Pattern 87,HK
998 HK Equity,2022-05-29,SELL,中信银行,-2087553,0,0,3.76,7.8492,1000000,0,0,Quant,Pattern 87,HK
1988 HK Equity,2022-05-29,SELL,民生银行,-2625150,0,0,2.99,7.8492,1000000,0,0,Quant,Pattern 87,HK
EML AU Equity,2022-05-29,SELL,EML支付有限公司,-946644,0,0,1.475,1.3963,1000000,0,0,Quant,Pattern 87,AU
GOZ AU Equity,2022-05-29,BUY,Growthpoint 地产澳大利亚公司,361735,0,0,3.86,1.3963,1000000,0,0,Quant,Pattern 87,AU
INA AU Equity,2022-05-29,BUY,Ingenia老年社区集团,354390,0,0,3.94,1.3963,1000000,0,0,Quant,Pattern 87,AU
LNK AU Equity,2022-05-29,BUY,Link Administration控股有限,310288,0,0,4.5,1.3963,1000000,0,0,Quant,Pattern 87,AU
