,3076
AIG US Equity,-1.0
AMAT US Equity,1.0
DFS US Equity,-1.0
DGX US Equity,2.0
GOOGL US Equity,-1.0
HON US Equity,1.0
HSIC US Equity,1.0
IBM US Equity,1.0
JKHY US Equity,-2.0
JNPR US Equity,-1.0
KMB US Equity,-1.0
KR US Equity,-1.0
L US Equity,1.0
LNT US Equity,-2.0
LUV US Equity,1.0
M US Equity,-2.0
MMM US Equity,1.0
PLD US Equity,-1.0
PNW US Equity,-1.0
QRVO US Equity,1.0
TJX US Equity,-1.0
UNH US Equity,-1.0
URI US Equity,-1.0
