,3154
ALX AU Equity,-1.0
AMC AU Equity,-1.0
AWC AU Equity,1.0
BVS AU Equity,-1.0
CCP AU Equity,1.0
CHC AU Equity,-1.0
CMW AU Equity,-1.0
FPH AU Equity,-1.0
GOR AU Equity,1.0
IEL AU Equity,-1.0
KGN AU Equity,-1.0
MTS AU Equity,1.0
NEA AU Equity,-1.0
ORA AU Equity,2.0
QUB AU Equity,1.0
RRL AU Equity,-1.0
SIQ AU Equity,1.0
SKC AU Equity,-1.0
SPK AU Equity,-1.0
SVW AU Equity,1.0
WPL AU Equity,-1.0
