,date,side,NAME_CHINESE_SIMPLIFIED,shares,price,current,PREV_CLOSE_VAL,fx,notional,pnl_today,pnl_total,Quant,Pattern,country
293780 KS Equity,2022-05-08,SELL,AptaBio Therapeutics Inc,-72552,0,0,17550.0,1273.3,1000000,0,0,Quant,Pattern 87,KS150
319660 KS Equity,2022-05-08,BUY,PSK Inc,26806,0,0,47500.0,1273.3,1000000,0,0,Quant,Pattern 87,KS150
000021 CH Equity,2022-05-08,SELL,深科技,-335229,0,0,10.02,6.718,500000,0,0,Quant,Pattern 87,CN-500
4041 JT Equity,2022-05-08,BUY,日本曹达,18598,0,0,3510.0,130.56,500000,0,0,Quant,Pattern 87,topix
4343 JT Equity,2022-05-08,BUY,永旺幻想有限公司,29767,0,0,2193.0,130.56,500000,0,0,Quant,Pattern 87,topix
4344 JT Equity,2022-05-08,BUY,Sourcenext公司,368813,0,0,177.0,130.56,500000,0,0,Quant,Pattern 87,topix
4420 JT Equity,2022-05-08,BUY,eSOL Co Ltd,99664,0,0,655.0,130.56,500000,0,0,Quant,Pattern 87,topix
4550 JT Equity,2022-05-08,BUY,日水制药株式会社,65542,0,0,996.0,130.56,500000,0,0,Quant,Pattern 87,topix
4719 JT Equity,2022-05-08,BUY,Alpha系统股份有限公司,16381,0,0,3985.0,130.56,500000,0,0,Quant,Pattern 87,topix
6552 JT Equity,2022-05-08,BUY,GameWith Inc,130039,0,0,502.0,130.56,500000,0,0,Quant,Pattern 87,topix
6841 JT Equity,2022-05-08,SELL,横河电机,-30923,0,0,2111.0,130.56,500000,0,0,Quant,Pattern 87,topix
7202 JT Equity,2022-05-08,SELL,五十铃汽车,-41846,0,0,1560.0,130.56,500000,0,0,Quant,Pattern 87,topix
7463 JT Equity,2022-05-08,BUY,Advan集团有限公司,80992,0,0,806.0,130.56,500000,0,0,Quant,Pattern 87,topix
SO US Equity,2022-05-08,SELL,南方公司,-6696,0,0,74.67,1.0,500000,0,0,Quant,Pattern 87,SPX
TGT US Equity,2022-05-08,SELL,塔吉特公司,-2220,0,0,225.21,1.0,500000,0,0,Quant,Pattern 87,SPX
27 HK Equity,2022-05-08,SELL,银河娱乐,-182125,0,0,43.1,7.8496,1000000,0,0,Quant,Pattern 87,HIS
762 HK Equity,2022-05-08,SELL,中国联通,-2104450,0,0,3.73,7.8496,1000000,0,0,Quant,Pattern 87,HIS
823 HK Equity,2022-05-08,BUY,领展房产基金,117158,0,0,67.0,7.8496,1000000,0,0,Quant,Pattern 87,HIS
1093 HK Equity,2022-05-08,SELL,石药集团,-1018106,0,0,7.71,7.8496,1000000,0,0,Quant,Pattern 87,HIS
1109 HK Equity,2022-05-08,SELL,华润置地,-229520,0,0,34.2,7.8496,1000000,0,0,Quant,Pattern 87,HIS
1810 HK Equity,2022-05-08,SELL,小米集团,-707171,0,0,11.1,7.8496,1000000,0,0,Quant,Pattern 87,HIS
2269 HK Equity,2022-05-08,SELL,药明生物,-155746,0,0,50.4,7.8496,1000000,0,0,Quant,Pattern 87,HIS
2388 HK Equity,2022-05-08,SELL,中银香港,-264296,0,0,29.7,7.8496,1000000,0,0,Quant,Pattern 87,HIS
APE AU Equity,2022-05-08,SELL,Eagers汽车有限公司,-116337,0,0,12.15,1.4135,1000000,0,0,Quant,Pattern 87,AU
AZJ AU Equity,2022-05-08,SELL,Aurizon控股有限公司,-350744,0,0,4.03,1.4135,1000000,0,0,Quant,Pattern 87,AU
BRG AU Equity,2022-05-08,BUY,Breville 集团有限公司,62655,0,0,22.56,1.4135,1000000,0,0,Quant,Pattern 87,AU
COL AU Equity,2022-05-08,BUY,Coles Group Ltd,75709,0,0,18.67,1.4135,1000000,0,0,Quant,Pattern 87,AU
CSL AU Equity,2022-05-08,SELL,CSL有限公司,-5271,0,0,268.16,1.4135,1000000,0,0,Quant,Pattern 87,AU
ORI AU Equity,2022-05-08,BUY,澳瑞凯有限公司,88843,0,0,15.91,1.4135,1000000,0,0,Quant,Pattern 87,AU
PDL AU Equity,2022-05-08,BUY,Pendal集团有限公司,284406,0,0,4.97,1.4135,1000000,0,0,Quant,Pattern 87,AU
REH AU Equity,2022-05-08,BUY,Reece有限公司,84036,0,0,16.82,1.4135,1000000,0,0,Quant,Pattern 87,AU
RMD AU Equity,2022-05-08,BUY,瑞思迈股份有限公司,49079,0,0,28.8,1.4135,1000000,0,0,Quant,Pattern 87,AU
SBM AU Equity,2022-05-08,BUY,St Barbara 有限公司,1112992,0,0,1.27,1.4135,1000000,0,0,Quant,Pattern 87,AU
1963 HK Equity,2022-05-08,SELL,重庆银行,-1829743,0,0,4.29,7.8496,1000000,0,0,Quant,Pattern 87,HK-Conn
2282 HK Equity,2022-05-08,SELL,美高梅中国,-1817037,0,0,4.32,7.8496,1000000,0,0,Quant,Pattern 87,HK-Conn
2382 HK Equity,2022-05-08,BUY,舜宇光学科技,78417,0,0,100.1,7.8496,1000000,0,0,Quant,Pattern 87,HK-Conn
2628 HK Equity,2022-05-08,SELL,中国人寿,-695886,0,0,11.28,7.8496,1000000,0,0,Quant,Pattern 87,HK-Conn
2669 HK Equity,2022-05-08,SELL,中海物业,-884960,0,0,8.87,7.8496,1000000,0,0,Quant,Pattern 87,HK-Conn
270 HK Equity,2022-05-08,SELL,粤海投资,-800979,0,0,9.8,7.8496,1000000,0,0,Quant,Pattern 87,HK-Conn
3369 HK Equity,2022-05-08,SELL,秦港股份,-6766896,0,0,1.16,7.8496,1000000,0,0,Quant,Pattern 87,HK-Conn
3808 HK Equity,2022-05-08,BUY,中国重汽,911684,0,0,8.61,7.8496,1000000,0,0,Quant,Pattern 87,HK-Conn
6099 HK Equity,2022-05-08,BUY,招商证券,982428,0,0,7.99,7.8496,1000000,0,0,Quant,Pattern 87,HK-Conn
719 HK Equity,2022-05-08,BUY,新华制药,1038306,0,0,7.5600000000000005,7.8496,1000000,0,0,Quant,Pattern 87,HK-Conn
002507 CH Equity,2022-05-08,SELL,涪陵榨菜,-90906,0,0,36.95,6.718,500000,0,0,Quant,Pattern 87,CN-500
300072 CH Equity,2022-05-08,BUY,三聚环保,805515,0,0,4.17,6.718,500000,0,0,Quant,Pattern 87,CN-500
300244 CH Equity,2022-05-08,SELL,迪安诊断,-90514,0,0,37.11,6.718,500000,0,0,Quant,Pattern 87,CN-500
300418 CH Equity,2022-05-08,SELL,昆仑万维,-235884,0,0,14.24,6.718,500000,0,0,Quant,Pattern 87,CN-500
600053 CH Equity,2022-05-08,BUY,九鼎投资,232940,0,0,14.42,6.718,500000,0,0,Quant,Pattern 87,CN-500
600058 CH Equity,2022-05-08,BUY,五矿发展,458879,0,0,7.32,6.718,500000,0,0,Quant,Pattern 87,CN-500
600260 CH Equity,2022-05-08,BUY,*ST 凯乐,1705076,0,0,1.97,6.718,500000,0,0,Quant,Pattern 87,CN-500
600507 CH Equity,2022-05-08,SELL,方大特钢,-407645,0,0,8.24,6.718,500000,0,0,Quant,Pattern 87,CN-500
600549 CH Equity,2022-05-08,BUY,厦门钨业,215458,0,0,15.59,6.718,500000,0,0,Quant,Pattern 87,CN-500
600582 CH Equity,2022-05-08,SELL,天地科技,-711652,0,0,4.72,6.718,500000,0,0,Quant,Pattern 87,CN-500
BOCT US Equity,2022-05-08,BUY,Innovator U.S. Equity Buffer,15638,0,0,31.9727,1.0,500000,0,0,Quant,Pattern 87,us_adr
BOTZ US Equity,2022-05-08,SELL,Global X Robotics & Artifici,-21533,0,0,23.22,1.0,500000,0,0,Quant,Pattern 87,us_adr
BSCO US Equity,2022-05-08,BUY,Invesco BulletShares 2024 Co,23969,0,0,20.86,1.0,500000,0,0,Quant,Pattern 87,us_adr
BSCR US Equity,2022-05-08,BUY,Invesco BulletShares 2027 Co,25641,0,0,19.5,1.0,500000,0,0,Quant,Pattern 87,us_adr
BTEC US Equity,2022-05-08,BUY,Principal Healthcare Innovat,16092,0,0,31.07,1.0,500000,0,0,Quant,Pattern 87,us_adr
BYLD US Equity,2022-05-08,SELL,iShares Yield Optimized Bond,-22371,0,0,22.35,1.0,500000,0,0,Quant,Pattern 87,us_adr
CACG US Equity,2022-05-08,BUY,ClearBridge All Cap Growth E,12960,0,0,38.58,1.0,500000,0,0,Quant,Pattern 87,us_adr
CALF US Equity,2022-05-08,SELL,Pacer US Small Cap Cash Cows,-12966,0,0,38.56,1.0,500000,0,0,Quant,Pattern 87,us_adr
CAPD US Equity,2022-05-08,SELL,iPath席勒CAPE ETN,-24548,0,0,20.368,1.0,500000,0,0,Quant,Pattern 87,us_adr
CARZ US Equity,2022-05-08,BUY,First Trust S网络未来汽车和,9934,0,0,50.33,1.0,500000,0,0,Quant,Pattern 87,us_adr
CMBS US Equity,2022-05-08,BUY,安硕CMBS ETF,10343,0,0,48.34,1.0,500000,0,0,Quant,Pattern 87,us_adr
CMF US Equity,2022-05-08,SELL,安硕加利福尼亚地方债ETF,-8952,0,0,55.85,1.0,500000,0,0,Quant,Pattern 87,us_adr
CNYA US Equity,2022-05-08,BUY,iShares MSCI China A ETF,15479,0,0,32.3,1.0,500000,0,0,Quant,Pattern 87,us_adr
COMB US Equity,2022-05-08,SELL,GraniteShares Bloomberg Comm,-14814,0,0,33.75,1.0,500000,0,0,Quant,Pattern 87,us_adr
COPX US Equity,2022-05-08,BUY,Global X铜矿ETF,13164,0,0,37.98,1.0,500000,0,0,Quant,Pattern 87,us_adr
CORN US Equity,2022-05-08,SELL,Teucrium玉米基金,-17283,0,0,28.93,1.0,500000,0,0,Quant,Pattern 87,us_adr
CORP US Equity,2022-05-08,SELL,PIMCO投资级企业债券指数ETF,-5149,0,0,97.09,1.0,500000,0,0,Quant,Pattern 87,us_adr
CPER US Equity,2022-05-08,BUY,美国铜指数基金,19417,0,0,25.75,1.0,500000,0,0,Quant,Pattern 87,us_adr
CRBN US Equity,2022-05-08,BUY,iShares MSCI ACWI Low Carbon,3377,0,0,148.0171,1.0,500000,0,0,Quant,Pattern 87,us_adr
CSB US Equity,2022-05-08,BUY,VictoryShares US Small Cap H,9119,0,0,54.83,1.0,500000,0,0,Quant,Pattern 87,us_adr
ADSEZ IS Equity,2022-05-08,BUY,阿达尼港口和经济特区有限公司,94811,0,0,811.4,76.93,1000000,0,0,Quant,Pattern 87,IN
CIPLA IS Equity,2022-05-08,BUY,Cipla有限公司/印度,82300,0,0,934.75,76.93,1000000,0,0,Quant,Pattern 87,IN
1333 JT Equity,2022-05-08,SELL,丸羽日朗株式会社,-54490,0,0,2396.0,130.56,1000000,0,0,Quant,Pattern 87,JT
1808 JT Equity,2022-05-08,SELL,长谷工株式会社,-92464,0,0,1412.0,130.56,1000000,0,0,Quant,Pattern 87,JT
2282 JT Equity,2022-05-08,SELL,日本火腿,-31805,0,0,4105.0,130.56,1000000,0,0,Quant,Pattern 87,JT
4021 JT Equity,2022-05-08,SELL,日产化学,-18545,0,0,7040.0,130.56,1000000,0,0,Quant,Pattern 87,JT
4151 JT Equity,2022-05-08,BUY,协和麒麟株式会社,47321,0,0,2759.0,130.56,1000000,0,0,Quant,Pattern 87,JT
5202 JT Equity,2022-05-08,BUY,日本板硝子株式会社,325586,0,0,401.0,130.56,1000000,0,0,Quant,Pattern 87,JT
5301 JT Equity,2022-05-08,BUY,东海碳素,118153,0,0,1105.0,130.56,1000000,0,0,Quant,Pattern 87,JT
5803 JT Equity,2022-05-08,SELL,藤仓株式会社,-207898,0,0,628.0,130.56,1000000,0,0,Quant,Pattern 87,JT
BGRN US Equity,2022-05-08,SELL,iShares USD Green Bond ETF,-10451,0,0,47.84,1.0,500000,0,0,Quant,Pattern 87,us_adr
BIB US Equity,2022-05-08,BUY,ProShares Ultra纳斯达克生物,10962,0,0,45.61,1.0,500000,0,0,Quant,Pattern 87,us_adr
BIV US Equity,2022-05-08,SELL,领航中期债券ETF,-6444,0,0,77.59,1.0,500000,0,0,Quant,Pattern 87,us_adr
BJK US Equity,2022-05-08,SELL,范达博彩ETF,-14096,0,0,35.47,1.0,500000,0,0,Quant,Pattern 87,us_adr
BJUL US Equity,2022-05-08,SELL,Innovator U.S. Equity Buffer,-16149,0,0,30.96,1.0,500000,0,0,Quant,Pattern 87,us_adr
BLCN US Equity,2022-05-08,BUY,Siren Nasdaq NexGen Economy,16077,0,0,31.1,1.0,500000,0,0,Quant,Pattern 87,us_adr
BLES US Equity,2022-05-08,SELL,Inspire Global Hope ESG ETF,-15321,0,0,32.6345,1.0,500000,0,0,Quant,Pattern 87,us_adr
BLOK US Equity,2022-05-08,SELL,Amplify Transformational Dat,-19319,0,0,25.88,1.0,500000,0,0,Quant,Pattern 87,us_adr
BLV US Equity,2022-05-08,SELL,领航长期债券ETF,-6273,0,0,79.7,1.0,500000,0,0,Quant,Pattern 87,us_adr
BND US Equity,2022-05-08,BUY,领航总体债券市场ETF,6644,0,0,75.25,1.0,500000,0,0,Quant,Pattern 87,us_adr
780 HK Equity,2022-05-08,BUY,同程旅行,586666,0,0,13.38,7.8496,1000000,0,0,Quant,Pattern 87,HK-Conn
873 HK Equity,2022-05-08,SELL,世茂服务,-3737904,0,0,4.2,7.8496,1000000,0,0,Quant,Pattern 87,HK-Conn
881 HK Equity,2022-05-08,SELL,中升控股,-157780,0,0,49.75,7.8496,1000000,0,0,Quant,Pattern 87,HK-Conn
960 HK Equity,2022-05-08,BUY,龙湖集团,209882,0,0,37.4,7.8496,1000000,0,0,Quant,Pattern 87,HK-Conn
2215 JT Equity,2022-05-08,BUY,First Baking有限公司,125057,0,0,522.0,130.56,500000,0,0,Quant,Pattern 87,topix
2352 JT Equity,2022-05-08,BUY,Wow World Inc,60000,0,0,1088.0,130.56,500000,0,0,Quant,Pattern 87,topix
3110 JT Equity,2022-05-08,SELL,日东纺,-25904,0,0,2520.0,130.56,500000,0,0,Quant,Pattern 87,topix
3246 JT Equity,2022-05-08,BUY,Kose房地产有限公司,103127,0,0,633.0,130.56,500000,0,0,Quant,Pattern 87,topix
3486 JT Equity,2022-05-08,SELL,Global Link Management KK,-70496,0,0,926.0,130.56,500000,0,0,Quant,Pattern 87,topix
3577 JT Equity,2022-05-08,BUY,Tokai Senko KK,57464,0,0,1136.0,130.56,500000,0,0,Quant,Pattern 87,topix
DOG US Equity,2022-05-08,SELL,Proshares做空道指30,-14594,0,0,34.26,1.0,500000,0,0,Quant,Pattern 87,us_adr
DON US Equity,2022-05-08,SELL,智慧树美国中盘股股利基金,-11745,0,0,42.57,1.0,500000,0,0,Quant,Pattern 87,us_adr
DRIP US Equity,2022-05-08,SELL,Direxion每日标普油气出口与生,-24330,0,0,20.55,1.0,500000,0,0,Quant,Pattern 87,us_adr
DRSK US Equity,2022-05-08,BUY,Aptus Defined Risk ETF,18594,0,0,26.89,1.0,500000,0,0,Quant,Pattern 87,us_adr
DSI US Equity,2022-05-08,SELL,安硕MSCI KLD 400社会ETF,-6396,0,0,78.17,1.0,500000,0,0,Quant,Pattern 87,us_adr
DSTL US Equity,2022-05-08,SELL,Distillate US Fundamental St,-11837,0,0,42.24,1.0,500000,0,0,Quant,Pattern 87,us_adr
DTD US Equity,2022-05-08,BUY,智慧树美国总股利基金,8026,0,0,62.29,1.0,500000,0,0,Quant,Pattern 87,us_adr
DVOL US Equity,2022-05-08,SELL,First Trust Dorsey Wright Mo,-18761,0,0,26.65,1.0,500000,0,0,Quant,Pattern 87,us_adr
DVY US Equity,2022-05-08,SELL,iShares安硕精选红利ETF,-3951,0,0,126.53,1.0,500000,0,0,Quant,Pattern 87,us_adr
DWAS US Equity,2022-05-08,SELL,景顺 DWA小盘股动量ETF,-6319,0,0,79.12,1.0,500000,0,0,Quant,Pattern 87,us_adr
005290 KS Equity,2022-05-08,SELL,东进世美肯有限公司,-30793,0,0,41350.0,1273.3,1000000,0,0,Quant,Pattern 87,KS150
033290 KS Equity,2022-05-08,SELL,COWELL FASHION Co Ltd,-173002,0,0,7360.0,1273.3,1000000,0,0,Quant,Pattern 87,KS150
033640 KS Equity,2022-05-08,SELL,NEPES Corp,-43457,0,0,29300.0,1273.3,1000000,0,0,Quant,Pattern 87,KS150
034230 KS Equity,2022-05-08,BUY,Paradise有限公司,81101,0,0,15700.0,1273.3,1000000,0,0,Quant,Pattern 87,KS150
036930 KS Equity,2022-05-08,SELL,周星工程,-57485,0,0,22150.0,1273.3,1000000,0,0,Quant,Pattern 87,KS150
038500 KS Equity,2022-05-08,BUY,SAMPYO Cement Co Ltd,246286,0,0,5170.0,1273.3,1000000,0,0,Quant,Pattern 87,KS150
053800 KS Equity,2022-05-08,BUY,安博士股份有限公司,10845,0,0,117400.0,1273.3,1000000,0,0,Quant,Pattern 87,KS150
060150 KS Equity,2022-05-08,SELL,Insun ENT Co Ltd,-116816,0,0,10900.0,1273.3,1000000,0,0,Quant,Pattern 87,KS150
078130 KS Equity,2022-05-08,BUY,Kuk-il Paper Manufacturing C,417475,0,0,3050.0,1273.3,1000000,0,0,Quant,Pattern 87,KS150
086450 KS Equity,2022-05-08,BUY,DongKook制药有限公司,59779,0,0,21300.0,1273.3,1000000,0,0,Quant,Pattern 87,KS150
DGRE US Equity,2022-05-08,SELL,WisdomTree新兴市场优质股利增,-21404,0,0,23.36,1.0,500000,0,0,Quant,Pattern 87,us_adr
DGRO US Equity,2022-05-08,SELL,安硕核心股利增长ETF,-9840,0,0,50.81,1.0,500000,0,0,Quant,Pattern 87,us_adr
DGRW US Equity,2022-05-08,BUY,智慧树美国优质红利成长基金,8185,0,0,61.08,1.0,500000,0,0,Quant,Pattern 87,us_adr
DGS US Equity,2022-05-08,SELL,WisdomTree新兴市场小盘股利基,-10119,0,0,49.41,1.0,500000,0,0,Quant,Pattern 87,us_adr
DIG US Equity,2022-05-08,SELL,ProShares超级石油与天然气,-3094,0,0,161.57,1.0,500000,0,0,Quant,Pattern 87,us_adr
DINT US Equity,2022-05-08,SELL,Davis Select International E,-31766,0,0,15.74,1.0,500000,0,0,Quant,Pattern 87,us_adr
DIVO US Equity,2022-05-08,SELL,Amplify CWP Enhanced Dividen,-13923,0,0,35.91,1.0,500000,0,0,Quant,Pattern 87,us_adr
DLS US Equity,2022-05-08,SELL,智慧树国际小型股股利基金,-7881,0,0,63.44,1.0,500000,0,0,Quant,Pattern 87,us_adr
DMRM US Equity,2022-05-08,BUY,Deltashares S&P 400 Managed,9054,0,0,55.2224,1.0,500000,0,0,Quant,Pattern 87,us_adr
DNL US Equity,2022-05-08,BUY,WisdomTree Global ex-US Qual,14388,0,0,34.75,1.0,500000,0,0,Quant,Pattern 87,us_adr
DDIV US Equity,2022-05-08,BUY,First Trust Dorsey Wright Mo,15253,0,0,32.78,1.0,500000,0,0,Quant,Pattern 87,us_adr
DDLS US Equity,2022-05-08,BUY,Wisdomtree Dynamic Currency,15597,0,0,32.0564,1.0,500000,0,0,Quant,Pattern 87,us_adr
DDM US Equity,2022-05-08,BUY,Proshares Ultra道指30,7691,0,0,65.01,1.0,500000,0,0,Quant,Pattern 87,us_adr
DEM US Equity,2022-05-08,BUY,WisdomTree新兴市场高股利基金,12525,0,0,39.92,1.0,500000,0,0,Quant,Pattern 87,us_adr
DES US Equity,2022-05-08,BUY,智慧树美国小盘股利基金,16750,0,0,29.85,1.0,500000,0,0,Quant,Pattern 87,us_adr
DEW US Equity,2022-05-08,BUY,WisdomTree Global High Divid,10186,0,0,49.0858,1.0,500000,0,0,Quant,Pattern 87,us_adr
DFE US Equity,2022-05-08,BUY,WisdomTree欧洲小盘股股利基金,8168,0,0,61.21,1.0,500000,0,0,Quant,Pattern 87,us_adr
DFJ US Equity,2022-05-08,BUY,智慧树日本小盘股股利基金,8052,0,0,62.09,1.0,500000,0,0,Quant,Pattern 87,us_adr
DFNL US Equity,2022-05-08,SELL,Davis Select Financial ETF,-17678,0,0,28.2837,1.0,500000,0,0,Quant,Pattern 87,us_adr
DGP US Equity,2022-05-08,BUY,德银黄金双倍做多ETN,12177,0,0,41.0603,1.0,500000,0,0,Quant,Pattern 87,us_adr
007310 KS Equity,2022-05-08,BUY,不倒翁公司,2795,0,0,455500.0,1273.3,1000000,0,0,Quant,Pattern 87,KR
013890 KS Equity,2022-05-08,SELL,Zinus Inc,-19061,0,0,66800.0,1273.3,1000000,0,0,Quant,Pattern 87,KR
016360 KS Equity,2022-05-08,BUY,三星证券有限公司,32565,0,0,39100.0,1273.3,1000000,0,0,Quant,Pattern 87,KR
017670 KS Equity,2022-05-08,BUY,SK电讯株式会社,22029,0,0,57800.0,1273.3,1000000,0,0,Quant,Pattern 87,KR
020150 KS Equity,2022-05-08,SELL,日进材料有限公司,-14602,0,0,87200.0,1273.3,1000000,0,0,Quant,Pattern 87,KR
030200 KS Equity,2022-05-08,BUY,KT株式会社,35817,0,0,35550.0,1273.3,1000000,0,0,Quant,Pattern 87,KR
031430 KS Equity,2022-05-08,SELL,新世界国际株式会社,-40942,0,0,31100.0,1273.3,1000000,0,0,Quant,Pattern 87,KR
064960 KS Equity,2022-05-08,SELL,SNT Motiv有限公司,-27353,0,0,46550.0,1273.3,1000000,0,0,Quant,Pattern 87,KR
120110 KS Equity,2022-05-08,SELL,科隆工业股份有限公司,-18453,0,0,69000.0,1273.3,1000000,0,0,Quant,Pattern 87,KR
003380 KS Equity,2022-05-08,BUY,Harim Holdings Co Ltd,120122,0,0,10600.0,1273.3,1000000,0,0,Quant,Pattern 87,KS150
SEK AU Equity,2022-05-08,SELL,Seek 有限公司,-55847,0,0,25.31,1.4135,1000000,0,0,Quant,Pattern 87,AU
