,date,side,NAME_CHINESE_SIMPLIFIED,shares,price,current,PREV_CLOSE_VAL,fx,notional,pnl_today,pnl_total,Quant,Pattern,country
317 HK Equity,2022-05-02,BUY,中船防务,1461266,0,0,5.37,7.847,1000000,0,0,Quant,Pattern 87,HK-Conn
3690 HK Equity,2022-05-02,SELL,美团－Ｗ,-45622,0,0,172.0,7.847,1000000,0,0,Quant,Pattern 87,HK-Conn
3808 HK Equity,2022-05-02,SELL,中国重汽,-817395,0,0,9.6,7.847,1000000,0,0,Quant,Pattern 87,HK-Conn
522 HK Equity,2022-05-02,BUY,ASM PACIFIC,98026,0,0,80.05,7.847,1000000,0,0,Quant,Pattern 87,HK-Conn
6178 HK Equity,2022-05-02,SELL,光大证券,-1604703,0,0,4.89,7.847,1000000,0,0,Quant,Pattern 87,HK-Conn
788 HK Equity,2022-05-02,SELL,中国铁塔,-17058695,0,0,0.92,7.847,1000000,0,0,Quant,Pattern 87,HK-Conn
000039 CH Equity,2022-05-02,SELL,中集集团,-266288,0,0,12.5,6.6572,500000,0,0,Quant,Pattern 87,CN-500
000060 CH Equity,2022-05-02,BUY,中金岭南,794415,0,0,4.19,6.6572,500000,0,0,Quant,Pattern 87,CN-500
000400 CH Equity,2022-05-02,BUY,许继电气,212012,0,0,15.7,6.6572,500000,0,0,Quant,Pattern 87,CN-500
000401 CH Equity,2022-05-02,SELL,冀东水泥,-309637,0,0,10.75,6.6572,500000,0,0,Quant,Pattern 87,CN-500
000564 CH Equity,2022-05-02,SELL,*ST大集,-2998738,0,0,1.11,6.6572,500000,0,0,Quant,Pattern 87,CN-500
000600 CH Equity,2022-05-02,SELL,建投能源,-802072,0,0,4.15,6.6572,500000,0,0,Quant,Pattern 87,CN-500
000930 CH Equity,2022-05-02,BUY,中粮科技,405432,0,0,8.21,6.6572,500000,0,0,Quant,Pattern 87,CN-500
002038 CH Equity,2022-05-02,SELL,双鹭药业,-328588,0,0,10.13,6.6572,500000,0,0,Quant,Pattern 87,CN-500
002368 CH Equity,2022-05-02,SELL,太极股份,-192627,0,0,17.28,6.6572,500000,0,0,Quant,Pattern 87,CN-500
002375 CH Equity,2022-05-02,SELL,亚厦股份,-714291,0,0,4.66,6.6572,500000,0,0,Quant,Pattern 87,CN-500
7762 JT Equity,2022-05-02,SELL,西铁城钟表株式会社,-262981,0,0,493.0,129.65,1000000,0,0,Quant,Pattern 87,JT
8303 JT Equity,2022-05-02,SELL,新生银行,-56913,0,0,2278.0,129.65,1000000,0,0,Quant,Pattern 87,JT
8766 JT Equity,2022-05-02,BUY,东京海上控股株式会社,18471,0,0,7019.0,129.65,1000000,0,0,Quant,Pattern 87,JT
9007 JT Equity,2022-05-02,SELL,小田急电铁,-65612,0,0,1976.0,129.65,1000000,0,0,Quant,Pattern 87,JT
9021 JT Equity,2022-05-02,SELL,西日本旅客铁道,-26765,0,0,4844.0,129.65,1000000,0,0,Quant,Pattern 87,JT
9434 JT Equity,2022-05-02,BUY,SoftBank Corp,85577,0,0,1515.0,129.65,1000000,0,0,Quant,Pattern 87,JT
9502 JT Equity,2022-05-02,BUY,中部电力,98818,0,0,1312.0,129.65,1000000,0,0,Quant,Pattern 87,JT
9503 JT Equity,2022-05-02,SELL,关西电力,-113728,0,0,1140.0,129.65,1000000,0,0,Quant,Pattern 87,JT
3289 JT Equity,2022-05-02,BUY,东急不动产控股公司,191506,0,0,677.0,129.65,1000000,0,0,Quant,Pattern 87,JT
4151 JT Equity,2022-05-02,SELL,协和麒麟株式会社,-47438,0,0,2733.0,129.65,1000000,0,0,Quant,Pattern 87,JT
4578 JT Equity,2022-05-02,SELL,大塚控股株式会社,-29715,0,0,4363.0,129.65,1000000,0,0,Quant,Pattern 87,JT
5406 JT Equity,2022-05-02,BUY,神户制钢,229469,0,0,565.0,129.65,1000000,0,0,Quant,Pattern 87,JT
5411 JT Equity,2022-05-02,SELL,JFE 控股,-81285,0,0,1595.0,129.65,1000000,0,0,Quant,Pattern 87,JT
6302 JT Equity,2022-05-02,BUY,住友重工有限公司,47162,0,0,2749.0,129.65,1000000,0,0,Quant,Pattern 87,JT
6753 JT Equity,2022-05-02,BUY,夏普有限公司,117863,0,0,1100.0,129.65,1000000,0,0,Quant,Pattern 87,JT
6762 JT Equity,2022-05-02,SELL,TDK株式会社,-31894,0,0,4065.0,129.65,1000000,0,0,Quant,Pattern 87,JT
6988 JT Equity,2022-05-02,SELL,日东电工公司,-14817,0,0,8750.0,129.65,1000000,0,0,Quant,Pattern 87,JT
7202 JT Equity,2022-05-02,SELL,五十铃汽车,-85464,0,0,1517.0,129.65,1000000,0,0,Quant,Pattern 87,JT
TAH AU Equity,2022-05-02,SELL,泰博控股有限公司,-258717,0,0,5.46,1.4126,1000000,0,0,Quant,Pattern 87,AU
VEA AU Equity,2022-05-02,BUY,Viva Energy Group Ltd,502704,0,0,2.81,1.4126,1000000,0,0,Quant,Pattern 87,AU
XRO AU Equity,2022-05-02,BUY,Xero 有限公司,14661,0,0,96.35,1.4126,1000000,0,0,Quant,Pattern 87,AU
000100 CH Equity,2022-05-02,SELL,TCL科技,-796315,0,0,4.18,6.6572,500000,0,0,Quant,Pattern 87,CN-300
000629 CH Equity,2022-05-02,SELL,攀钢钒钛,-1070289,0,0,3.11,6.6572,500000,0,0,Quant,Pattern 87,CN-300
000876 CH Equity,2022-05-02,SELL,新 希 望,-237248,0,0,14.03,6.6572,500000,0,0,Quant,Pattern 87,CN-300
002027 CH Equity,2022-05-02,BUY,分众传媒,570943,0,0,5.83,6.6572,500000,0,0,Quant,Pattern 87,CN-300
002120 CH Equity,2022-05-02,BUY,韵达股份,431165,0,0,15.44,6.6572,500000,0,0,Quant,Pattern 87,CN-300
002410 CH Equity,2022-05-02,SELL,广联达,-72408,0,0,45.97,6.6572,500000,0,0,Quant,Pattern 87,CN-300
002945 CH Equity,2022-05-02,SELL,华林证券,-240158,0,0,13.86,6.6572,500000,0,0,Quant,Pattern 87,CN-300
101 HK Equity,2022-05-02,SELL,恒隆地产,-522436,0,0,15.02,7.847,1000000,0,0,Quant,Pattern 87,HIS
175 HK Equity,2022-05-02,SELL,吉利汽车,-630787,0,0,12.44,7.847,1000000,0,0,Quant,Pattern 87,HIS
1038 HK Equity,2022-05-02,SELL,长江基建集团,-148476,0,0,52.85,7.847,1000000,0,0,Quant,Pattern 87,HIS
1177 HK Equity,2022-05-02,BUY,中国生物制药,1890843,0,0,4.15,7.847,1000000,0,0,Quant,Pattern 87,HIS
1398 HK Equity,2022-05-02,BUY,工商银行,1655485,0,0,4.74,7.847,1000000,0,0,Quant,Pattern 87,HIS
1268 HK Equity,2022-05-02,BUY,美东汽车,300076,0,0,26.15,7.847,1000000,0,0,Quant,Pattern 87,HK-Conn
135 HK Equity,2022-05-02,BUY,昆仑能源,1188939,0,0,6.6,7.847,1000000,0,0,Quant,Pattern 87,HK-Conn
1359 HK Equity,2022-05-02,BUY,中国信达,5900000,0,0,1.33,7.847,1000000,0,0,Quant,Pattern 87,HK-Conn
1378 HK Equity,2022-05-02,SELL,中国宏桥,-785485,0,0,9.99,7.847,1000000,0,0,Quant,Pattern 87,HK-Conn
1717 HK Equity,2022-05-02,SELL,澳优,-1071994,0,0,7.32,7.847,1000000,0,0,Quant,Pattern 87,HK-Conn
002385 CH Equity,2022-05-02,SELL,大北农,-463593,0,0,7.18,6.6572,500000,0,0,Quant,Pattern 87,CN-500
002437 CH Equity,2022-05-02,BUY,誉衡药业,1353089,0,0,2.46,6.6572,500000,0,0,Quant,Pattern 87,CN-500
002503 CH Equity,2022-05-02,SELL,搜于特,-2750909,0,0,1.21,6.6572,500000,0,0,Quant,Pattern 87,CN-500
002507 CH Equity,2022-05-02,BUY,涪陵榨菜,95238,0,0,34.95,6.6572,500000,0,0,Quant,Pattern 87,CN-500
002572 CH Equity,2022-05-02,SELL,索菲亚,-163166,0,0,20.4,6.6572,500000,0,0,Quant,Pattern 87,CN-500
002589 CH Equity,2022-05-02,SELL,瑞康医药,-919502,0,0,3.62,6.6572,500000,0,0,Quant,Pattern 87,CN-500
002672 CH Equity,2022-05-02,BUY,东江环保,576880,0,0,5.77,6.6572,500000,0,0,Quant,Pattern 87,CN-500
002925 CH Equity,2022-05-02,BUY,盈趣科技,162291,0,0,20.51,6.6572,500000,0,0,Quant,Pattern 87,CN-500
002941 CH Equity,2022-05-02,BUY,新疆交建,183697,0,0,18.12,6.6572,500000,0,0,Quant,Pattern 87,CN-500
600064 CH Equity,2022-05-02,SELL,南京高科,-307634,0,0,10.82,6.6572,500000,0,0,Quant,Pattern 87,CN-500
868 HK Equity,2022-05-02,BUY,信义玻璃,444337,0,0,17.66,7.847,1000000,0,0,Quant,Pattern 87,HK-Conn
873 HK Equity,2022-05-02,BUY,世茂服务,1868333,0,0,4.2,7.847,1000000,0,0,Quant,Pattern 87,HK-Conn
884 HK Equity,2022-05-02,SELL,旭辉控股集团,-2048825,0,0,3.83,7.847,1000000,0,0,Quant,Pattern 87,HK-Conn
995 HK Equity,2022-05-02,BUY,皖通高速,1132323,0,0,6.93,7.847,1000000,0,0,Quant,Pattern 87,HK-Conn
1717 JT Equity,2022-05-02,SELL,明豊设施工程株式会社,-92739,0,0,699.0,129.65,500000,0,0,Quant,Pattern 87,topix
1852 JT Equity,2022-05-02,BUY,浅沼组有限公司,12735,0,0,5090.0,129.65,500000,0,0,Quant,Pattern 87,topix
2378 JT Equity,2022-05-02,BUY,Renaissance株式会社,70846,0,0,915.0,129.65,500000,0,0,Quant,Pattern 87,topix
2678 JT Equity,2022-05-02,SELL,ASKUL株式会社,-40719,0,0,1592.0,129.65,500000,0,0,Quant,Pattern 87,topix
2975 JT Equity,2022-05-02,SELL,Star Mica Holdings Co Ltd,-41930,0,0,1546.0,129.65,500000,0,0,Quant,Pattern 87,topix
3092 JT Equity,2022-05-02,BUY,ZOZO株式会社,23487,0,0,2760.0,129.65,500000,0,0,Quant,Pattern 87,topix
4548 JT Equity,2022-05-02,SELL,生物试剂株式会社,-76989,0,0,842.0,129.65,500000,0,0,Quant,Pattern 87,topix
4956 JT Equity,2022-05-02,SELL,Konishi有限公司,-42396,0,0,1529.0,129.65,500000,0,0,Quant,Pattern 87,topix
5334 JT Equity,2022-05-02,BUY,日本特殊陶业株式会社,32428,0,0,1999.0,129.65,500000,0,0,Quant,Pattern 87,topix
6771 JT Equity,2022-05-02,SELL,Ikegami Tsushinki Co Ltd,-104894,0,0,618.0,129.65,500000,0,0,Quant,Pattern 87,topix
7012 JT Equity,2022-05-02,SELL,川崎重工,-28087,0,0,2308.0,129.65,500000,0,0,Quant,Pattern 87,topix
7731 JT Equity,2022-05-02,SELL,尼康,-44068,0,0,1471.0,129.65,500000,0,0,Quant,Pattern 87,topix
8015 JT Equity,2022-05-02,BUY,丰田通商,13807,0,0,4695.0,129.65,500000,0,0,Quant,Pattern 87,topix
8035 JT Equity,2022-05-02,SELL,东京电子,-1168,0,0,55480.0,129.65,500000,0,0,Quant,Pattern 87,topix
8041 JT Equity,2022-05-02,SELL,OUG Holdings Inc,-24315,0,0,2666.0,129.65,500000,0,0,Quant,Pattern 87,topix
022100 KS Equity,2022-05-02,BUY,Posco ICT Co Ltd,204168,0,0,6190.0,1263.8,1000000,0,0,Quant,Pattern 87,KS150
032500 KS Equity,2022-05-02,BUY,KMW株式会社,38296,0,0,33000.0,1263.8,1000000,0,0,Quant,Pattern 87,KS150
033290 KS Equity,2022-05-02,SELL,COWELL FASHION Co Ltd,-162025,0,0,7800.0,1263.8,1000000,0,0,Quant,Pattern 87,KS150
038500 KS Equity,2022-05-02,SELL,SAMPYO Cement Co Ltd,-236666,0,0,5340.0,1263.8,1000000,0,0,Quant,Pattern 87,KS150
041190 KS Equity,2022-05-02,SELL,Woori Technology Investment,-155067,0,0,8150.0,1263.8,1000000,0,0,Quant,Pattern 87,KS150
042000 KS Equity,2022-05-02,BUY,Cafe24 Corp,66691,0,0,18950.0,1263.8,1000000,0,0,Quant,Pattern 87,KS150
056190 KS Equity,2022-05-02,SELL,SFA工程公司,-31713,0,0,39850.0,1263.8,1000000,0,0,Quant,Pattern 87,KS150
060150 KS Equity,2022-05-02,BUY,Insun ENT Co Ltd,225678,0,0,11200.0,1263.8,1000000,0,0,Quant,Pattern 87,KS150
080160 KS Equity,2022-05-02,SELL,模德旅游网络股份有限公司,-55551,0,0,22750.0,1263.8,1000000,0,0,Quant,Pattern 87,KS150
095700 KS Equity,2022-05-02,BUY,Genexine股份有限公司,31204,0,0,40500.0,1263.8,1000000,0,0,Quant,Pattern 87,KS150
108230 KS Equity,2022-05-02,SELL,Toptec Co Ltd,-147467,0,0,8570.0,1263.8,1000000,0,0,Quant,Pattern 87,KS150
122870 KS Equity,2022-05-02,SELL,YG娱乐股份有限公司,-22171,0,0,57000.0,1263.8,1000000,0,0,Quant,Pattern 87,KS150
145020 KS Equity,2022-05-02,SELL,HUGEL股份有限公司,-10078,0,0,125400.0,1263.8,1000000,0,0,Quant,Pattern 87,KS150
166090 KS Equity,2022-05-02,BUY,Hana Materials Inc,20060,0,0,63000.0,1263.8,1000000,0,0,Quant,Pattern 87,KS150
183300 KS Equity,2022-05-02,BUY,KoMiCo Ltd,23062,0,0,54800.0,1263.8,1000000,0,0,Quant,Pattern 87,KS150
194480 KS Equity,2022-05-02,SELL,Devsisters Co Ltd,-20684,0,0,61100.0,1263.8,1000000,0,0,Quant,Pattern 87,KS150
215200 KS Equity,2022-05-02,SELL,MegaStudyEdu Co Ltd,-13261,0,0,95300.0,1263.8,1000000,0,0,Quant,Pattern 87,KS150
230360 KS Equity,2022-05-02,SELL,Echo Marketing Inc,-62875,0,0,20100.0,1263.8,1000000,0,0,Quant,Pattern 87,KS150
267980 KS Equity,2022-05-02,SELL,Maeil Dairies Co Ltd,-18210,0,0,69400.0,1263.8,1000000,0,0,Quant,Pattern 87,KS150
290650 KS Equity,2022-05-02,BUY,L&C Bio Co Ltd,31555,0,0,40050.0,1263.8,1000000,0,0,Quant,Pattern 87,KS150
002475 CH Equity,2022-05-02,SELL,立讯精密,-215582,0,0,30.88,6.6572,1000000,0,0,Quant,Pattern 87,CN
600031 CH Equity,2022-05-02,BUY,三一重工,403466,0,0,16.5,6.6572,1000000,0,0,Quant,Pattern 87,CN
600519 CH Equity,2022-05-02,SELL,贵州茅台,-3641,0,0,1828.38,6.6572,1000000,0,0,Quant,Pattern 87,CN
601288 CH Equity,2022-05-02,BUY,农业银行,2175555,0,0,3.06,6.6572,1000000,0,0,Quant,Pattern 87,CN
601998 CH Equity,2022-05-02,SELL,中信银行,-1323499,0,0,5.03,6.6572,1000000,0,0,Quant,Pattern 87,CN
966 HK Equity,2022-05-02,BUY,中国太平,866114,0,0,9.06,7.847,1000000,0,0,Quant,Pattern 87,HK
2313 HK Equity,2022-05-02,BUY,申洲国际,72056,0,0,108.9,7.847,1000000,0,0,Quant,Pattern 87,HK
1434 TT Equity,2022-05-02,SELL,福懋兴业,-1085635,0,0,27.15,29.475,1000000,0,0,Quant,Pattern 87,TW
2327 TT Equity,2022-05-02,BUY,国巨,72867,0,0,404.5,29.475,1000000,0,0,Quant,Pattern 87,TW
2888 TT Equity,2022-05-02,SELL,新光金,-2998474,0,0,9.83,29.475,1000000,0,0,Quant,Pattern 87,TW
ANSS US Equity,2022-05-02,BUY,ANSYS股份有限公司,1813,0,0,275.69,1.0,500000,0,0,Quant,Pattern 87,NDX
INTU US Equity,2022-05-02,SELL,Intuit 公司,-1194,0,0,418.75,1.0,500000,0,0,Quant,Pattern 87,NDX
ISRG US Equity,2022-05-02,SELL,直觉外科手术公司,-2089,0,0,239.3,1.0,500000,0,0,Quant,Pattern 87,NDX
LRCX US Equity,2022-05-02,BUY,泛林集团,1073,0,0,465.76,1.0,500000,0,0,Quant,Pattern 87,NDX
MNST US Equity,2022-05-02,BUY,怪兽饮料公司,5835,0,0,85.68,1.0,500000,0,0,Quant,Pattern 87,NDX
NXPI US Equity,2022-05-02,BUY,恩智浦半导体公司,2925,0,0,170.9,1.0,500000,0,0,Quant,Pattern 87,NDX
VRTX US Equity,2022-05-02,BUY,福泰制药,1830,0,0,273.22,1.0,500000,0,0,Quant,Pattern 87,NDX
BWP AU Equity,2022-05-02,SELL,BWP信托,-339567,0,0,4.16,1.4126,1000000,0,0,Quant,Pattern 87,AU
CAR AU Equity,2022-05-02,SELL,carsales.com有限公司,-66071,0,0,21.38,1.4126,1000000,0,0,Quant,Pattern 87,AU
CBA AU Equity,2022-05-02,BUY,澳大利亚联邦银行,13598,0,0,103.88,1.4126,1000000,0,0,Quant,Pattern 87,AU
2891 TT Equity,2022-05-02,SELL,中信金,-1007692,0,0,29.25,29.475,1000000,0,0,Quant,Pattern 87,TW
4938 TT Equity,2022-05-02,BUY,和硕,419274,0,0,70.3,29.475,1000000,0,0,Quant,Pattern 87,TW
6239 TT Equity,2022-05-02,BUY,力成,315578,0,0,93.4,29.475,1000000,0,0,Quant,Pattern 87,TW
GAIL IS Equity,2022-05-02,SELL,GAIL印度有限公司,-480254,0,0,159.15,76.4325,1000000,0,0,Quant,Pattern 87,IN
MM IS Equity,2022-05-02,SELL,马亨德拉有限公司,-82889,0,0,922.1,76.4325,1000000,0,0,Quant,Pattern 87,IN
MSIL IS Equity,2022-05-02,BUY,Maruti Suzuki 印度有限公司,9903,0,0,7717.8,76.4325,1000000,0,0,Quant,Pattern 87,IN
TTAN IS Equity,2022-05-02,BUY,泰坦公司,31092,0,0,2458.2,76.4325,1000000,0,0,Quant,Pattern 87,IN
1333 JT Equity,2022-05-02,SELL,丸羽日朗株式会社,-54111,0,0,2396.0,129.65,1000000,0,0,Quant,Pattern 87,JT
1812 JT Equity,2022-05-02,BUY,鹿岛建设,89413,0,0,1450.0,129.65,1000000,0,0,Quant,Pattern 87,JT
2282 JT Equity,2022-05-02,SELL,日本火腿,-31583,0,0,4105.0,129.65,1000000,0,0,Quant,Pattern 87,JT
600125 CH Equity,2022-05-02,SELL,铁龙物流,-706709,0,0,4.71,6.6572,500000,0,0,Quant,Pattern 87,CN-500
600171 CH Equity,2022-05-02,SELL,上海贝岭,-211339,0,0,15.75,6.6572,500000,0,0,Quant,Pattern 87,CN-500
600511 CH Equity,2022-05-02,BUY,国药股份,225591,0,0,29.51,6.6572,500000,0,0,Quant,Pattern 87,CN-500
600545 CH Equity,2022-05-02,BUY,卓郎智能,1060063,0,0,3.14,6.6572,500000,0,0,Quant,Pattern 87,CN-500
600643 CH Equity,2022-05-02,SELL,爱建集团,-561315,0,0,5.93,6.6572,500000,0,0,Quant,Pattern 87,CN-500
600718 CH Equity,2022-05-02,SELL,东软集团,-359460,0,0,9.26,6.6572,500000,0,0,Quant,Pattern 87,CN-500
600748 CH Equity,2022-05-02,SELL,上实发展,-828009,0,0,4.02,6.6572,500000,0,0,Quant,Pattern 87,CN-500
600754 CH Equity,2022-05-02,SELL,锦江酒店,-61985,0,0,53.7,6.6572,500000,0,0,Quant,Pattern 87,CN-500
600782 CH Equity,2022-05-02,BUY,新钢股份,579895,0,0,5.74,6.6572,500000,0,0,Quant,Pattern 87,CN-500
600804 CH Equity,2022-05-02,SELL,鹏博士,-744653,0,0,4.47,6.6572,500000,0,0,Quant,Pattern 87,CN-500
CIM AU Equity,2022-05-02,BUY,CIMIC集团有限公司,64209,0,0,22.0,1.4126,1000000,0,0,Quant,Pattern 87,AU
CKF AU Equity,2022-05-02,SELL,Collins食品有限公司,-136615,0,0,10.34,1.4126,1000000,0,0,Quant,Pattern 87,AU
CQR AU Equity,2022-05-02,SELL,Charter Hall 零售房地产投资,-316017,0,0,4.47,1.4126,1000000,0,0,Quant,Pattern 87,AU
HLS AU Equity,2022-05-02,SELL,Healius有限公司,-312522,0,0,4.52,1.4126,1000000,0,0,Quant,Pattern 87,AU
HVN AU Equity,2022-05-02,BUY,Harvey Norman 控股有限公司,277524,0,0,5.09,1.4126,1000000,0,0,Quant,Pattern 87,AU
ING AU Equity,2022-05-02,BUY,Inghams集团股份有限公司,457152,0,0,3.09,1.4126,1000000,0,0,Quant,Pattern 87,AU
NST AU Equity,2022-05-02,BUY,Northern Star资源有限公司,143849,0,0,9.82,1.4126,1000000,0,0,Quant,Pattern 87,AU
REH AU Equity,2022-05-02,SELL,Reece有限公司,-80673,0,0,17.51,1.4126,1000000,0,0,Quant,Pattern 87,AU
SGR AU Equity,2022-05-02,SELL,Star娱乐集团有限公司,-445615,0,0,3.17,1.4126,1000000,0,0,Quant,Pattern 87,AU
SKC AU Equity,2022-05-02,BUY,天空城娱乐集团有限公司,535075,0,0,2.64,1.4126,1000000,0,0,Quant,Pattern 87,AU
300024 CH Equity,2022-05-02,BUY,机器人,434543,0,0,7.66,6.6572,500000,0,0,Quant,Pattern 87,CN-300
300144 CH Equity,2022-05-02,BUY,宋城演艺,265650,0,0,12.53,6.6572,500000,0,0,Quant,Pattern 87,CN-300
600030 CH Equity,2022-05-02,SELL,中信证券,-169050,0,0,19.69,6.6572,500000,0,0,Quant,Pattern 87,CN-300
600048 CH Equity,2022-05-02,BUY,保利发展,183697,0,0,18.12,6.6572,500000,0,0,Quant,Pattern 87,CN-300
600219 CH Equity,2022-05-02,SELL,南山铝业,-1021042,0,0,3.26,6.6572,500000,0,0,Quant,Pattern 87,CN-300
600436 CH Equity,2022-05-02,BUY,片仔癀,10872,0,0,306.15,6.6572,500000,0,0,Quant,Pattern 87,CN-300
002790 KS Equity,2022-05-02,SELL,爱茉莉太平洋集团,-25276,0,0,50000.0,1263.8,1000000,0,0,Quant,Pattern 87,KR
003230 KS Equity,2022-05-02,BUY,三洋食品有限公司,12856,0,0,98300.0,1263.8,1000000,0,0,Quant,Pattern 87,KR
009410 KS Equity,2022-05-02,BUY,泰荣工程建设有限公司,127399,0,0,9920.0,1263.8,1000000,0,0,Quant,Pattern 87,KR
009420 KS Equity,2022-05-02,BUY,韩兀生物制药株式会社,68313,0,0,18500.0,1263.8,1000000,0,0,Quant,Pattern 87,KR
010620 KS Equity,2022-05-02,BUY,现代尾浦船坞公司,15063,0,0,83900.0,1263.8,1000000,0,0,Quant,Pattern 87,KR
011200 KS Equity,2022-05-02,BUY,现代商船株式会社,44500,0,0,28400.0,1263.8,1000000,0,0,Quant,Pattern 87,KR
042670 KS Equity,2022-05-02,SELL,斗山工程机械公司,-191775,0,0,6590.0,1263.8,1000000,0,0,Quant,Pattern 87,KR
047040 KS Equity,2022-05-02,SELL,大宇建设公司,-186676,0,0,6770.0,1263.8,1000000,0,0,Quant,Pattern 87,KR
069620 KS Equity,2022-05-02,SELL,大熊制药株式会社,-6906,0,0,183000.0,1263.8,1000000,0,0,Quant,Pattern 87,KR
096770 KS Equity,2022-05-02,SELL,SK innovation有限公司,-6164,0,0,205000.0,1263.8,1000000,0,0,Quant,Pattern 87,KR
115390 KS Equity,2022-05-02,BUY,乐扣乐扣有限公司,120937,0,0,10450.0,1263.8,1000000,0,0,Quant,Pattern 87,KR
005290 KS Equity,2022-05-02,SELL,东进世美肯有限公司,-33170,0,0,38100.0,1263.8,1000000,0,0,Quant,Pattern 87,KS150
007390 KS Equity,2022-05-02,SELL,Naturecell Co Ltd,-73476,0,0,17200.0,1263.8,1000000,0,0,Quant,Pattern 87,KS150
018000 KS Equity,2022-05-02,SELL,Unison Co Ltd/South Korea,-535508,0,0,2360.0,1263.8,1000000,0,0,Quant,Pattern 87,KS150
MUFG US Equity,2022-05-02,SELL,三菱日联金融集团,-86206,0,0,5.8,1.0,500000,0,0,Quant,Pattern 87,us_adr
NVS US Equity,2022-05-02,SELL,诺华,-5679,0,0,88.03,1.0,500000,0,0,Quant,Pattern 87,us_adr
ORAN US Equity,2022-05-02,SELL,Orange公司,-42553,0,0,11.75,1.0,500000,0,0,Quant,Pattern 87,us_adr
PKX US Equity,2022-05-02,BUY,浦项制铁公司,8816,0,0,56.71,1.0,500000,0,0,Quant,Pattern 87,us_adr
PUK US Equity,2022-05-02,BUY,保诚,19920,0,0,25.1,1.0,500000,0,0,Quant,Pattern 87,us_adr
RELX US Equity,2022-05-02,SELL,励讯集团,-16977,0,0,29.45,1.0,500000,0,0,Quant,Pattern 87,us_adr
SAP US Equity,2022-05-02,BUY,SAP公司,4960,0,0,100.8,1.0,500000,0,0,Quant,Pattern 87,us_adr
SHG US Equity,2022-05-02,SELL,新韩金融集团,-15285,0,0,32.71,1.0,500000,0,0,Quant,Pattern 87,us_adr
TD US Equity,2022-05-02,SELL,多伦多道明银行,-6921,0,0,72.24,1.0,500000,0,0,Quant,Pattern 87,us_adr
EOG US Equity,2022-05-02,SELL,EOG资源,-4282,0,0,116.76,1.0,500000,0,0,Quant,Pattern 87,SPX
FANG US Equity,2022-05-02,SELL,Diamondback能源股份有限公司,-3961,0,0,126.23,1.0,500000,0,0,Quant,Pattern 87,SPX
INTC US Equity,2022-05-02,SELL,英特尔,-11470,0,0,43.59,1.0,500000,0,0,Quant,Pattern 87,SPX
IT US Equity,2022-05-02,SELL,Gartner公司,-1720,0,0,290.55,1.0,500000,0,0,Quant,Pattern 87,SPX
LLY US Equity,2022-05-02,SELL,礼来,-1711,0,0,292.13,1.0,500000,0,0,Quant,Pattern 87,SPX
NVR US Equity,2022-05-02,BUY,NVR 股份有限公司,114,0,0,4376.21,1.0,500000,0,0,Quant,Pattern 87,SPX
PFE US Equity,2022-05-02,SELL,辉瑞制药,-10189,0,0,49.07,1.0,500000,0,0,Quant,Pattern 87,SPX
REGN US Equity,2022-05-02,BUY,再生元制药股份有限公司,758,0,0,659.11,1.0,500000,0,0,Quant,Pattern 87,SPX
TXN US Equity,2022-05-02,SELL,德州仪器,-2936,0,0,170.25,1.0,500000,0,0,Quant,Pattern 87,SPX
