,4521
000990 KS Equity,1.0
001450 KS Equity,-1.0
002350 KS Equity,1.0
003520 KS Equity,-1.0
007700 KS Equity,-2.0
011170 KS Equity,-1.0
015760 KS Equity,-1.0
018880 KS Equity,-1.0
020000 KS Equity,-1.0
021240 KS Equity,1.0
030000 KS Equity,1.0
032640 KS Equity,-1.0
042660 KS Equity,1.0
069960 KS Equity,-1.0
071050 KS Equity,-1.0
096770 KS Equity,1.0
111770 KS Equity,-1.0
204320 KS Equity,1.0
