cal_sig_date,sig,r_get_close,index_code
2022-10-20,0,0,000300
2022-10-21,0,0,000300
2022-10-24,0,0,000300
2022-10-25,0,0,000300
2022-10-20,-1,0.003995,000905
2022-10-21,-1,-0.001348,000905
2022-10-24,-1,0.010069,000905
2022-10-25,-1,0.004599,000905
2022-10-18,0,0,RTY
2022-10-19,1,0,RTY
2022-10-20,1,-0.0129348440531695,RTY
2022-10-21,1,0.0222073586444416,RTY
2022-10-19,-1,0.006672,SPX
2022-10-20,1,0.007951,SPX
2022-10-21,1,0.023725,SPX
2022-10-24,1,0.011882,SPX
2022-10-18,0,0,as51
2022-10-19,0,0,as51
2022-10-20,0,0,as51
2022-10-21,0,0,as51
2022-10-18,1,0.0218489214890925,hsce
2022-10-19,1,-0.0275384751689886,hsce
2022-10-20,1,-0.0152720984531395,hsce
2022-10-21,1,0.000932460134607904,hsce
2022-10-18,1,0.022126099706745,kosdaq
2022-10-19,0,-0.00936751352049248,kosdaq
2022-10-20,0,-0.00606997219647809,kosdaq
2022-10-21,0,0,kosdaq
2022-10-18,-1,-0.0138826535898056,kospi
2022-10-19,-1,0.00783405429340223,kospi
2022-10-20,-1,0.00920045315664808,kospi
2022-10-21,-1,0.000138595336267033,kospi
2022-10-18,1,0.0143013188769319,msci
2022-10-19,1,-0.0153959675328561,msci
2022-10-20,1,0.000405096109052039,msci
2022-10-21,1,-0.0106294669069263,msci
2022-10-18,1,0.00770169491525441,ndx
2022-10-19,1,-0.00397391390152235,ndx
2022-10-20,1,-0.00510654394149535,ndx
2022-10-21,1,0.0238623299265843,ndx
2022-10-18,0,0.0101144883836459,nifty
2022-10-19,0,0.00364919453991275,nifty
2022-10-20,0,0,nifty
2022-10-21,0,0,nifty
2022-10-18,0,0,nky
2022-10-19,0,0,nky
2022-10-20,0,0,nky
2022-10-21,0,0,nky
2022-10-18,1,0.0106812902404616,set50
2022-10-19,1,0.000125939297258792,set50
2022-10-20,1,0.00918191739422425,set50
2022-10-21,1,-0.000114379594680303,set50
2022-10-18,0,0,sx5e
2022-10-19,0,0,sx5e
2022-10-20,0,0,sx5e
2022-10-21,0,0,sx5e
2022-10-18,-1,-0.011641022366937,topix
2022-10-19,-1,-0.00190382026253788,topix
2022-10-20,-1,0.00506545725593932,topix
2022-10-21,-1,0.007085538221282,topix
2022-10-18,-1,0,twse
2022-10-19,-1,0.00892471461405129,twse
2022-10-20,-1,0.00236576043400527,twse
2022-10-21,-1,0.00980217980704612,twse
2022-10-18,-1,-0.00238431037073861,ukx
2022-10-19,-1,0.00169387925740339,ukx
2022-10-20,-1,-0.00273213390921856,ukx
2022-10-21,-1,-0.00371836616546006,ukx
2022-10-18,0,0,xin9i
2022-10-19,0,0,xin9i
2022-10-20,0,0,xin9i
2022-10-21,0,0,xin9i
