,4539
1402 TT Equity,-1.0
1434 TT Equity,-1.0
2395 TT Equity,1.0
2412 TT Equity,1.0
2886 TT Equity,-1.0
3105 TT Equity,-1.0
6239 TT Equity,-1.0
