,4530
EA US Equity,-1.0
FOX US Equity,-1.0
INTU US Equity,-1.0
ISRG US Equity,1.0
KHC US Equity,-1.0
LRCX US Equity,-1.0
MELI US Equity,1.0
MRNA US Equity,1.0
MU US Equity,-1.0
PDD US Equity,-1.0
TMUS US Equity,-1.0
VRTX US Equity,-1.0
