,3164
APX AU Equity,1.0
CIP AU Equity,-1.0
DOW AU Equity,-1.0
IFL AU Equity,-1.0
IVC AU Equity,-1.0
LLC AU Equity,-2.0
MFG AU Equity,-1.0
ORA AU Equity,-2.0
SBM AU Equity,1.0
TAH AU Equity,-1.0
XRO AU Equity,-1.0
