,date,side,NAME_CHINESE_SIMPLIFIED,shares,price,current,PREV_CLOSE_VAL,fx,notional,pnl_today,pnl_total,Quant,Pattern,country
8035 JT Equity,2022-05-18,SELL,东京电子,-1114,0,0,58040.0,129.4,500000,0,0,Quant,Pattern 87,topix
8563 JT Equity,2022-05-18,BUY,大东银行有限公司,102050,0,0,634.0,129.4,500000,0,0,Quant,Pattern 87,topix
8708 JT Equity,2022-05-18,SELL,蓝泽证券集团株式会社,-98477,0,0,657.0,129.4,500000,0,0,Quant,Pattern 87,topix
9081 JT Equity,2022-05-18,SELL,神奈川中央交通株式会社,-19313,0,0,3350.0,129.4,500000,0,0,Quant,Pattern 87,topix
9262 JT Equity,2022-05-18,BUY,Silver Life Co Ltd,44375,0,0,1458.0,129.4,500000,0,0,Quant,Pattern 87,topix
BABA US Equity,2022-05-18,BUY,阿里巴巴,5781,0,0,86.48,1.0,500000,0,0,Quant,Pattern 87,us_etf
BRFS US Equity,2022-05-18,SELL,BRF 股份公司,-181159,0,0,2.76,1.0,500000,0,0,Quant,Pattern 87,us_etf
CM US Equity,2022-05-18,BUY,加拿大帝国商业银行/加拿大,9264,0,0,53.97,1.0,500000,0,0,Quant,Pattern 87,us_etf
FMX US Equity,2022-05-18,BUY,墨西哥经济促进公司,6559,0,0,76.23,1.0,500000,0,0,Quant,Pattern 87,us_etf
MUFG US Equity,2022-05-18,BUY,三菱日联金融集团,86355,0,0,5.79,1.0,500000,0,0,Quant,Pattern 87,us_etf
000002 CH Equity,2022-05-18,SELL,万 科,-353529,0,0,19.07,6.7418,1000000,0,0,Quant,Pattern 87,CN
300750 CH Equity,2022-05-18,SELL,宁德时代,-15954,0,0,422.56,6.7418,1000000,0,0,Quant,Pattern 87,CN
600585 CH Equity,2022-05-18,SELL,海螺水泥,-177509,0,0,37.98,6.7418,1000000,0,0,Quant,Pattern 87,CN
601628 CH Equity,2022-05-18,SELL,中国人寿,-268063,0,0,25.15,6.7418,1000000,0,0,Quant,Pattern 87,CN
601888 CH Equity,2022-05-18,BUY,中国中免,38542,0,0,174.92,6.7418,1000000,0,0,Quant,Pattern 87,CN
267 HK Equity,2022-05-18,BUY,中信股份,941187,0,0,8.34,7.8495,1000000,0,0,Quant,Pattern 87,HK
788 HK Equity,2022-05-18,BUY,中国铁塔,8919886,0,0,0.88,7.8495,1000000,0,0,Quant,Pattern 87,HK
960 HK Equity,2022-05-18,SELL,龙湖集团,-204148,0,0,38.45,7.8495,1000000,0,0,Quant,Pattern 87,HK
1088 HK Equity,2022-05-18,SELL,中国神华,-627960,0,0,25.0,7.8495,1000000,0,0,Quant,Pattern 87,HK
3690 HK Equity,2022-05-18,SELL,美团－Ｗ,-45189,0,0,173.7,7.8495,1000000,0,0,Quant,Pattern 87,HK
601800 CH Equity,2022-05-18,BUY,中国交建,332764,0,0,10.13,6.7418,500000,0,0,Quant,Pattern 87,CN-300
601988 CH Equity,2022-05-18,SELL,中国银行,-1053406,0,0,3.2,6.7418,500000,0,0,Quant,Pattern 87,CN-300
603156 CH Equity,2022-05-18,SELL,养元饮品,-148171,0,0,22.75,6.7418,500000,0,0,Quant,Pattern 87,CN-300
000070 KS Equity,2022-05-18,BUY,三养控股公司,15586,0,0,81800.0,1274.95,1000000,0,0,Quant,Pattern 87,KR
003520 KS Equity,2022-05-18,BUY,永进药品工业株式会社,275664,0,0,4625.0,1274.95,1000000,0,0,Quant,Pattern 87,KR
003550 KS Equity,2022-05-18,BUY,LG集团,16931,0,0,75300.0,1274.95,1000000,0,0,Quant,Pattern 87,KR
004020 KS Equity,2022-05-18,BUY,现代制铁株式会社,31558,0,0,40400.0,1274.95,1000000,0,0,Quant,Pattern 87,KR
004370 KS Equity,2022-05-18,BUY,农心集团公司,4594,0,0,277500.0,1274.95,1000000,0,0,Quant,Pattern 87,KR
