cal_sig_date,sig,r_get_close,index_code
2022-07-25,1,-0.006038,000300
2022-07-26,1,0.007912,000300
2022-07-27,1,-0.004932,000300
2022-07-28,1,0.000151,000300
2022-07-25,0,0,000905
2022-07-26,0,0,000905
2022-07-27,0,0,000905
2022-07-28,0,0,000905
2022-07-19,0,0,RTY
2022-07-20,0,0,RTY
2022-07-21,0,0,RTY
2022-07-22,1,0,RTY
2022-07-21,1,0.009861,SPX
2022-07-22,1,-0.009332,SPX
2022-07-25,1,0.001315,SPX
2022-07-27,1,0.026156,SPX
2022-07-19,0,0,as51
2022-07-20,0,0,as51
2022-07-21,0,0,as51
2022-07-22,0,0,as51
2022-07-19,0,0,hsce
2022-07-20,0,0,hsce
2022-07-21,0,0,hsce
2022-07-22,0,0,hsce
2022-07-19,-1,-0.00722267998764026,kosdaq
2022-07-20,-1,-0.0107243746245191,kosdaq
2022-07-21,-1,-0.00560248887090231,kosdaq
2022-07-22,-1,0.00679117147707975,kosdaq
2022-07-19,0,0,kospi
2022-07-20,0,0,kospi
2022-07-21,0,0,kospi
2022-07-22,0,0,kospi
2022-07-19,-1,0.00481248796878009,msci
2022-07-20,-1,-0.00587325033410702,msci
2022-07-21,-1,-0.0159260165728472,msci
2022-07-22,-1,-0.00144545970781063,msci
2022-07-19,1,0.0313113028836034,ndx
2022-07-20,1,0.0155354547977862,ndx
2022-07-21,1,0.0144456859892119,ndx
2022-07-22,1,-0.0176632803461337,ndx
2022-07-19,0,0,nifty
2022-07-20,0,0,nifty
2022-07-21,0,0,nifty
2022-07-22,0,0,nifty
2022-07-19,0,0,nky
2022-07-20,0,0,nky
2022-07-21,0,0,nky
2022-07-22,0,0,nky
2022-07-19,0,0,set50
2022-07-20,0,0,set50
2022-07-21,0,0,set50
2022-07-22,0,0,set50
2022-07-19,0,0,sx5e
2022-07-20,0,0,sx5e
2022-07-21,0,0,sx5e
2022-07-22,0,0,sx5e
2022-07-19,0,0,topix
2022-07-20,0,0,topix
2022-07-21,0,0,topix
2022-07-22,0,0,topix
2022-07-19,-1,0.00173238403217479,twse
2022-07-20,-1,-0.00266093193866923,twse
2022-07-21,-1,-0.0138802161105531,twse
2022-07-22,-1,-0.000783253111255267,twse
2022-07-19,-1,-0.0101118057824467,ukx
2022-07-20,-1,0.00438168491340785,ukx
2022-07-21,-1,-0.000853487805448916,ukx
2022-07-22,-1,-0.000805995727947595,ukx
2022-07-19,1,-0.00630212248740625,xin9i
2022-07-20,1,0.00156961452529769,xin9i
2022-07-21,1,-0.0135325925821344,xin9i
2022-07-22,1,0.00480889645844806,xin9i
