,4450
2871 JT Equity,1.0
4042 JT Equity,1.0
5803 JT Equity,-1.0
5901 JT Equity,1.0
6361 JT Equity,-1.0
6367 JT Equity,1.0
6762 JT Equity,-1.0
6857 JT Equity,-1.0
6971 JT Equity,-2.0
7762 JT Equity,1.0
8830 JT Equity,-1.0
9983 JT Equity,-1.0
