,date,side,NAME_CHINESE_SIMPLIFIED,shares,price,current,PREV_CLOSE_VAL,fx,notional,pnl_today,pnl_total,Quant,Pattern,country
JD US Equity,2022-05-27,BUY,京东集团,9962,0,0,50.19,1.0,500000,0,0,Quant,Pattern 87,us_etf
LOGI US Equity,2022-05-27,BUY,罗技国际股份有限公司,8698,0,0,57.48,1.0,500000,0,0,Quant,Pattern 87,us_etf
VALE US Equity,2022-05-27,SELL,淡水河谷公司,-28587,0,0,17.49,1.0,500000,0,0,Quant,Pattern 87,us_etf
078600 KS Equity,2022-05-27,SELL,Daejoo Electronic Materials,-14258,0,0,88900.0,1267.6,1000000,0,0,Quant,Pattern 87,KS150
104480 KS Equity,2022-05-27,SELL,TK Chemical Corp,-263534,0,0,4810.0,1267.6,1000000,0,0,Quant,Pattern 87,KS150
119860 KS Equity,2022-05-27,BUY,Danawa股份有限公司,66366,0,0,19100.0,1267.6,1000000,0,0,Quant,Pattern 87,KS150
138080 KS Equity,2022-05-27,SELL,OptoElectronics Solutions Co,-45190,0,0,28050.0,1267.6,1000000,0,0,Quant,Pattern 87,KS150
267980 KS Equity,2022-05-27,SELL,Maeil Dairies Co Ltd,-19090,0,0,66400.0,1267.6,1000000,0,0,Quant,Pattern 87,KS150
299660 KS Equity,2022-05-27,SELL,Cellid Co Ltd,-54993,0,0,23050.0,1267.6,1000000,0,0,Quant,Pattern 87,KS150
000006 CH Equity,2022-05-27,BUY,深振业,792330,0,0,4.27,6.7665,500000,0,0,Quant,Pattern 87,CN-500
000513 CH Equity,2022-05-27,SELL,丽珠集团,-100155,0,0,33.78,6.7665,500000,0,0,Quant,Pattern 87,CN-500
000750 CH Equity,2022-05-27,BUY,国海证券,995073,0,0,3.4,6.7665,500000,0,0,Quant,Pattern 87,CN-500
000758 CH Equity,2022-05-27,SELL,中色股份,-784976,0,0,4.31,6.7665,500000,0,0,Quant,Pattern 87,CN-500
1882 HK Equity,2022-05-27,BUY,海天国际,411399,0,0,19.08,7.8495,1000000,0,0,Quant,Pattern 87,HK-Conn
1929 HK Equity,2022-05-27,BUY,周大福,638170,0,0,12.3,7.8495,1000000,0,0,Quant,Pattern 87,HK-Conn
2380 HK Equity,2022-05-27,BUY,中国电力,2082095,0,0,3.77,7.8495,1000000,0,0,Quant,Pattern 87,HK-Conn
241 HK Equity,2022-05-27,SELL,阿里健康,-2121486,0,0,3.7,7.8495,1000000,0,0,Quant,Pattern 87,HK-Conn
2628 HK Equity,2022-05-27,BUY,中国人寿,682565,0,0,11.5,7.8495,1000000,0,0,Quant,Pattern 87,HK-Conn
323 HK Equity,2022-05-27,BUY,马钢股份,2651858,0,0,2.96,7.8495,1000000,0,0,Quant,Pattern 87,HK-Conn
336 HK Equity,2022-05-27,SELL,华宝国际,-1967293,0,0,3.99,7.8495,1000000,0,0,Quant,Pattern 87,HK-Conn
3380 HK Equity,2022-05-27,BUY,龙光集团,3600688,0,0,2.18,7.8495,1000000,0,0,Quant,Pattern 87,HK-Conn
512 HK Equity,2022-05-27,SELL,远大医药,-1891445,0,0,4.15,7.8495,1000000,0,0,Quant,Pattern 87,HK-Conn
551 HK Equity,2022-05-27,BUY,裕元集团,734971,0,0,10.68,7.8495,1000000,0,0,Quant,Pattern 87,HK-Conn
URW AU Equity,2022-05-27,SELL,Unibail-Rodamco-Westfield,-287551,0,0,4.9,1.409,1000000,0,0,Quant,Pattern 87,AU
000002 CH Equity,2022-05-27,SELL,万 科,-183972,0,0,18.39,6.7665,500000,0,0,Quant,Pattern 87,CN-300
000063 CH Equity,2022-05-27,BUY,中兴通讯,139803,0,0,24.2,6.7665,500000,0,0,Quant,Pattern 87,CN-300
000627 CH Equity,2022-05-27,SELL,天茂集团,-1162628,0,0,2.91,6.7665,500000,0,0,Quant,Pattern 87,CN-300
000629 CH Equity,2022-05-27,BUY,攀钢钒钛,1012949,0,0,3.34,6.7665,500000,0,0,Quant,Pattern 87,CN-300
002601 CH Equity,2022-05-27,SELL,龙佰集团,-366747,0,0,18.45,6.7665,500000,0,0,Quant,Pattern 87,CN-300
300136 CH Equity,2022-05-27,BUY,信维通信,221707,0,0,15.26,6.7665,500000,0,0,Quant,Pattern 87,CN-300
600029 CH Equity,2022-05-27,SELL,南方航空,-535324,0,0,6.32,6.7665,500000,0,0,Quant,Pattern 87,CN-300
600031 CH Equity,2022-05-27,BUY,三一重工,197966,0,0,17.09,6.7665,500000,0,0,Quant,Pattern 87,CN-300
600583 CH Equity,2022-05-27,SELL,海油工程,-779550,0,0,4.34,6.7665,500000,0,0,Quant,Pattern 87,CN-300
010140 KS Equity,2022-05-27,BUY,三星重工,223957,0,0,5660.0,1267.6,1000000,0,0,Quant,Pattern 87,KR
010780 KS Equity,2022-05-27,SELL,艾仕东盛有限公司,-26082,0,0,48600.0,1267.6,1000000,0,0,Quant,Pattern 87,KR
011070 KS Equity,2022-05-27,SELL,LG伊诺特有限公司,-3393,0,0,373500.0,1267.6,1000000,0,0,Quant,Pattern 87,KR
011200 KS Equity,2022-05-27,BUY,现代商船株式会社,38883,0,0,32600.0,1267.6,1000000,0,0,Quant,Pattern 87,KR
021240 KS Equity,2022-05-27,BUY,熊津豪威有限公司,18108,0,0,70000.0,1267.6,1000000,0,0,Quant,Pattern 87,KR
028670 KS Equity,2022-05-27,SELL,泛洋海运有限公司,-158450,0,0,8000.0,1267.6,1000000,0,0,Quant,Pattern 87,KR
032350 KS Equity,2022-05-27,BUY,乐天旅游开发有限公司,81256,0,0,15600.0,1267.6,1000000,0,0,Quant,Pattern 87,KR
042660 KS Equity,2022-05-27,SELL,大宇造船海事工程公司,-58414,0,0,21700.0,1267.6,1000000,0,0,Quant,Pattern 87,KR
071050 KS Equity,2022-05-27,SELL,韩国投资控股有限公司,-18344,0,0,69100.0,1267.6,1000000,0,0,Quant,Pattern 87,KR
071840 KS Equity,2022-05-27,BUY,乐天Himart有限公司,119584,0,0,21200.0,1267.6,1000000,0,0,Quant,Pattern 87,KR
3110 JT Equity,2022-05-27,BUY,日东纺,25059,0,0,2535.0,127.05,500000,0,0,Quant,Pattern 87,topix
3965 JT Equity,2022-05-27,BUY,Capital Asset Planning Inc,88970,0,0,714.0,127.05,500000,0,0,Quant,Pattern 87,topix
4333 JT Equity,2022-05-27,BUY,Toho System Science Co Ltd,72600,0,0,875.0,127.05,500000,0,0,Quant,Pattern 87,topix
4709 JT Equity,2022-05-27,SELL,ID株式会社,-75625,0,0,840.0,127.05,500000,0,0,Quant,Pattern 87,topix
4719 JT Equity,2022-05-27,SELL,Alpha系统股份有限公司,-16184,0,0,3925.0,127.05,500000,0,0,Quant,Pattern 87,topix
5602 JT Equity,2022-05-27,BUY,栗本铁工所株式会社,39383,0,0,1613.0,127.05,500000,0,0,Quant,Pattern 87,topix
6419 JT Equity,2022-05-27,SELL,MARS集团控股株式会社,-38734,0,0,1640.0,127.05,500000,0,0,Quant,Pattern 87,topix
6951 JT Equity,2022-05-27,SELL,日本电子株式会社,-22407,0,0,5670.0,127.05,500000,0,0,Quant,Pattern 87,topix
7034 JT Equity,2022-05-27,SELL,Prored Partners Co Ltd,-117204,0,0,542.0,127.05,500000,0,0,Quant,Pattern 87,topix
086280 KS Equity,2022-05-27,SELL,现代Glovis有限公司,-6123,0,0,207000.0,1267.6,1000000,0,0,Quant,Pattern 87,KR
090430 KS Equity,2022-05-27,SELL,爱茉莉太平洋集团,-8204,0,0,154500.0,1267.6,1000000,0,0,Quant,Pattern 87,KR
120110 KS Equity,2022-05-27,BUY,科隆工业股份有限公司,20056,0,0,63200.0,1267.6,1000000,0,0,Quant,Pattern 87,KR
241590 KS Equity,2022-05-27,BUY,Hwaseung Enterprise Co Ltd,79974,0,0,15850.0,1267.6,1000000,0,0,Quant,Pattern 87,KR
000250 KS Equity,2022-05-27,SELL,Sam Chun Dang Pharm Co Ltd,-28453,0,0,44550.0,1267.6,1000000,0,0,Quant,Pattern 87,KS150
025900 KS Equity,2022-05-27,BUY,Dongwha Enterprise Co Ltd,15477,0,0,81900.0,1267.6,1000000,0,0,Quant,Pattern 87,KS150
034230 KS Equity,2022-05-27,SELL,Paradise有限公司,-81256,0,0,15600.0,1267.6,1000000,0,0,Quant,Pattern 87,KS150
042000 KS Equity,2022-05-27,SELL,Cafe24 Corp,-78732,0,0,16100.0,1267.6,1000000,0,0,Quant,Pattern 87,KS150
052400 KS Equity,2022-05-27,SELL,KONA I有限公司,-58146,0,0,21800.0,1267.6,1000000,0,0,Quant,Pattern 87,KS150
060720 KS Equity,2022-05-27,SELL,KH Vatec有限公司,-58549,0,0,21650.0,1267.6,1000000,0,0,Quant,Pattern 87,KS150
7283 JT Equity,2022-05-27,SELL,爱三工业株式会社,-90362,0,0,703.0,127.05,500000,0,0,Quant,Pattern 87,topix
8005 JT Equity,2022-05-27,SELL,Scroll公司,-77753,0,0,817.0,127.05,500000,0,0,Quant,Pattern 87,topix
8041 JT Equity,2022-05-27,BUY,OUG Holdings Inc,23615,0,0,2690.0,127.05,500000,0,0,Quant,Pattern 87,topix
8153 JT Equity,2022-05-27,BUY,摩斯食品服务株式会社,20725,0,0,3065.0,127.05,500000,0,0,Quant,Pattern 87,topix
8386 JT Equity,2022-05-27,BUY,百十四银行,37062,0,0,1714.0,127.05,500000,0,0,Quant,Pattern 87,topix
8708 JT Equity,2022-05-27,SELL,蓝泽证券集团株式会社,-95097,0,0,668.0,127.05,500000,0,0,Quant,Pattern 87,topix
8918 JT Equity,2022-05-27,SELL,LAND有限公司,-5775000,0,0,11.0,127.05,500000,0,0,Quant,Pattern 87,topix
9022 JT Equity,2022-05-27,SELL,东海旅客铁道株式会社,-7672,0,0,16560.0,127.05,1000000,0,0,Quant,Pattern 87,JT
