cal_sig_date,sig,r_get_close,index_code
2022-07-15,1,-0.017017,000300
2022-07-18,1,0.01037,000300
2022-07-19,1,-0.005415,000300
2022-07-20,1,0.003388,000300
2022-07-15,0,0,000905
2022-07-18,0,0,000905
2022-07-19,0,0,000905
2022-07-20,0,0,000905
2022-07-12,1,-0.00221130362988664,RTY
2022-07-13,1,-0.00123829693666178,RTY
2022-07-14,1,-0.0107355565340317,RTY
2022-07-15,0,0.0215869892416443,RTY
2022-07-14,-1,-0.002999,SPX
2022-07-15,1,-0.019201,SPX
2022-07-18,1,-0.008364,SPX
2022-07-19,1,0.027628,SPX
2022-07-12,0,-9.39413767615637e-05,as51
2022-07-13,0,0,as51
2022-07-14,0,0,as51
2022-07-15,0,0,as51
2022-07-12,0,0,hsce
2022-07-13,0,0,hsce
2022-07-14,0,0,hsce
2022-07-15,0,0,hsce
2022-07-12,0,0,kosdaq
2022-07-13,0,0,kosdaq
2022-07-14,0,0,kosdaq
2022-07-15,-1,0,kosdaq
2022-07-12,0,0,kospi
2022-07-13,0,0,kospi
2022-07-14,0,0,kospi
2022-07-15,0,0,kospi
2022-07-12,-1,-0.013079233632979,msci
2022-07-13,-1,-0.0019930884590307,msci
2022-07-14,-1,-0.00844316682034307,msci
2022-07-15,-1,-0.0135716590770556,msci
2022-07-12,1,-0.0097215078876588,ndx
2022-07-13,1,-0.00140485312899108,ndx
2022-07-14,1,0.00340196956132499,ndx
2022-07-15,1,0.0182862581149519,ndx
2022-07-12,0,0,nifty
2022-07-13,0,0,nifty
2022-07-14,0,0,nifty
2022-07-15,0,0,nifty
2022-07-12,0,0,nky
2022-07-13,0,0,nky
2022-07-14,0,0,nky
2022-07-15,0,0,nky
2022-07-12,0,0,set50
2022-07-13,0,0,set50
2022-07-14,0,0,set50
2022-07-15,0,0,set50
2022-07-12,0,0,sx5e
2022-07-13,0,0,sx5e
2022-07-14,0,0,sx5e
2022-07-15,0,0,sx5e
2022-07-12,0,0,topix
2022-07-13,0,0,topix
2022-07-14,0,0,topix
2022-07-15,0,0,topix
2022-07-12,-1,0.0198202309702436,twse
2022-07-13,-1,-0.026816050922541,twse
2022-07-14,-1,-0.00794431995085398,twse
2022-07-15,-1,-0.00776396440073412,twse
2022-07-12,-1,-0.00184392886075213,ukx
2022-07-13,-1,0.0074190067490908,ukx
2022-07-14,-1,0.0162875871426434,ukx
2022-07-15,-1,-0.0169322751608352,ukx
2022-07-12,1,-0.00966110128261821,xin9i
2022-07-13,1,0.00219111551505158,xin9i
2022-07-14,1,-0.00363459128255128,xin9i
2022-07-15,1,-0.0150106919733329,xin9i
