,3233
ABB US Equity,1.0
ARGX US Equity,2.0
BCH US Equity,1.0
BMO US Equity,-1.0
CHT US Equity,1.0
CVE US Equity,1.0
DEO US Equity,-1.0
FTS US Equity,-1.0
JD US Equity,1.0
LOGI US Equity,1.0
VALE US Equity,-1.0
