,3198
1820 JT Equity,1.0
3611 JT Equity,1.0
4420 JT Equity,-1.0
4641 JT Equity,1.0
5602 JT Equity,1.0
5909 JT Equity,1.0
6167 JT Equity,1.0
6302 JT Equity,-1.0
6419 JT Equity,1.0
6544 JT Equity,1.0
6552 JT Equity,-2.0
6779 JT Equity,-1.0
6794 JT Equity,1.0
7949 JT Equity,1.0
8159 JT Equity,-1.0
8918 JT Equity,-2.0
