,date,side,NAME_CHINESE_SIMPLIFIED,shares,price,current,PREV_CLOSE_VAL,fx,notional,pnl_today,pnl_total,Quant,Pattern,country
598 HK Equity,2022-06-02,BUY,中国外运,3114206,0,0,2.52,7.8478,1000000,0,0,Quant,Pattern 87,HK-Conn
6826 HK Equity,2022-06-02,SELL,昊海生科,-235669,0,0,33.3,7.8478,1000000,0,0,Quant,Pattern 87,HK-Conn
700 HK Equity,2022-06-02,BUY,腾讯控股,21775,0,0,360.4,7.8478,1000000,0,0,Quant,Pattern 87,HIS
881 HK Equity,2022-06-02,BUY,中升控股,133126,0,0,58.95,7.8478,1000000,0,0,Quant,Pattern 87,HK-Conn
1417 JT Equity,2022-06-02,SELL,Mirait 控股株式会社,-39631,0,0,1642.0,130.15,500000,0,0,Quant,Pattern 87,topix
1861 JT Equity,2022-06-02,BUY,熊谷组,24191,0,0,2690.0,130.15,500000,0,0,Quant,Pattern 87,topix
2117 JT Equity,2022-06-02,SELL,日新制糖有限公司,-36807,0,0,1768.0,130.15,500000,0,0,Quant,Pattern 87,topix
2678 JT Equity,2022-06-02,BUY,ASKUL株式会社,44329,0,0,1468.0,130.15,500000,0,0,Quant,Pattern 87,topix
3538 JT Equity,2022-06-02,SELL,Willplus Holdings Corp,-68789,0,0,946.0,130.15,500000,0,0,Quant,Pattern 87,topix
3985 JT Equity,2022-06-02,SELL,TEMONA inc,-167287,0,0,389.0,130.15,500000,0,0,Quant,Pattern 87,topix
HCLT IS Equity,2022-06-02,BUY,HCL科技有限公司,74493,0,0,1040.75,77.5287,1000000,0,0,Quant,Pattern 87,IN
MSIL IS Equity,2022-06-02,SELL,Maruti Suzuki 印度有限公司,-9732,0,0,7966.35,77.5287,1000000,0,0,Quant,Pattern 87,IN
PWGR IS Equity,2022-06-02,BUY,印度电网有限公司,332884,0,0,232.9,77.5287,1000000,0,0,Quant,Pattern 87,IN
RIL IS Equity,2022-06-02,BUY,印度信实工业公司,29448,0,0,2632.65,77.5287,1000000,0,0,Quant,Pattern 87,IN
3289 JT Equity,2022-06-02,BUY,东急不动产控股公司,192245,0,0,677.0,130.15,1000000,0,0,Quant,Pattern 87,JT
3863 JT Equity,2022-06-02,BUY,日本制纸有限公司,133624,0,0,974.0,130.15,1000000,0,0,Quant,Pattern 87,JT
4452 JT Equity,2022-06-02,SELL,花王,-24259,0,0,5365.0,130.15,1000000,0,0,Quant,Pattern 87,JT
4568 JT Equity,2022-06-02,BUY,第一三共,40021,0,0,3252.0,130.15,1000000,0,0,Quant,Pattern 87,JT
4689 JT Equity,2022-06-02,BUY,Z控股株式会社,306595,0,0,424.5,130.15,1000000,0,0,Quant,Pattern 87,JT
4902 JT Equity,2022-06-02,SELL,柯尼卡美能达株式会社,-291816,0,0,446.0,130.15,1000000,0,0,Quant,Pattern 87,JT
WEB AU Equity,2022-06-02,SELL,Webjet 有限公司,-233467,0,0,5.97,1.3938,1000000,0,0,Quant,Pattern 87,AU
000423 CH Equity,2022-06-02,SELL,东阿阿胶,-105797,0,0,31.66,6.6991,500000,0,0,Quant,Pattern 87,CN-300
000876 CH Equity,2022-06-02,SELL,新 希 望,-237556,0,0,14.1,6.6991,500000,0,0,Quant,Pattern 87,CN-300
002271 CH Equity,2022-06-02,BUY,东方雨虹,72095,0,0,46.46,6.6991,500000,0,0,Quant,Pattern 87,CN-300
002773 CH Equity,2022-06-02,SELL,康弘药业,-232931,0,0,14.38,6.6991,500000,0,0,Quant,Pattern 87,CN-300
600000 CH Equity,2022-06-02,BUY,浦发银行,423457,0,0,7.91,6.6991,500000,0,0,Quant,Pattern 87,CN-300
600547 CH Equity,2022-06-02,BUY,山东黄金,184446,0,0,18.16,6.6991,500000,0,0,Quant,Pattern 87,CN-300
600663 CH Equity,2022-06-02,BUY,陆家嘴,308430,0,0,10.86,6.6991,500000,0,0,Quant,Pattern 87,CN-300
600837 CH Equity,2022-06-02,BUY,海通证券,368487,0,0,9.09,6.6991,500000,0,0,Quant,Pattern 87,CN-300
601216 CH Equity,2022-06-02,BUY,君正集团,775358,0,0,4.32,6.6991,500000,0,0,Quant,Pattern 87,CN-300
300376 CH Equity,2022-06-02,BUY,易事特,458842,0,0,7.3,6.6991,500000,0,0,Quant,Pattern 87,CN-500
300418 CH Equity,2022-06-02,BUY,昆仑万维,225863,0,0,14.83,6.6991,500000,0,0,Quant,Pattern 87,CN-500
300529 CH Equity,2022-06-02,SELL,健帆生物,-73665,0,0,45.47,6.6991,500000,0,0,Quant,Pattern 87,CN-500
600216 CH Equity,2022-06-02,SELL,浙江医药,-259655,0,0,12.9,6.6991,500000,0,0,Quant,Pattern 87,CN-500
600339 CH Equity,2022-06-02,BUY,中油工程,1101825,0,0,3.04,6.6991,500000,0,0,Quant,Pattern 87,CN-500
600499 CH Equity,2022-06-02,SELL,科达制造,-222709,0,0,15.04,6.6991,500000,0,0,Quant,Pattern 87,CN-500
600515 CH Equity,2022-06-02,BUY,ST 基础,985161,0,0,3.4,6.6991,500000,0,0,Quant,Pattern 87,CN-500
600536 CH Equity,2022-06-02,SELL,中国软件,-84906,0,0,39.45,6.6991,500000,0,0,Quant,Pattern 87,CN-500
600567 CH Equity,2022-06-02,BUY,山鹰国际,1171171,0,0,2.86,6.6991,500000,0,0,Quant,Pattern 87,CN-500
600639 CH Equity,2022-06-02,SELL,浦东金桥,-236550,0,0,14.16,6.6991,500000,0,0,Quant,Pattern 87,CN-500
002127 CH Equity,2022-06-02,BUY,南极电商,601355,0,0,5.57,6.6991,500000,0,0,Quant,Pattern 87,CN-500
002244 CH Equity,2022-06-02,BUY,滨江集团,419217,0,0,7.99,6.6991,500000,0,0,Quant,Pattern 87,CN-500
002366 CH Equity,2022-06-02,SELL,*ST 海核,-996889,0,0,3.36,6.6991,500000,0,0,Quant,Pattern 87,CN-500
002382 CH Equity,2022-06-02,BUY,蓝帆医疗,378908,0,0,8.84,6.6991,500000,0,0,Quant,Pattern 87,CN-500
002482 CH Equity,2022-06-02,BUY,广田集团,1666442,0,0,2.01,6.6991,500000,0,0,Quant,Pattern 87,CN-500
002507 CH Equity,2022-06-02,SELL,涪陵榨菜,-104510,0,0,32.05,6.6991,500000,0,0,Quant,Pattern 87,CN-500
002670 CH Equity,2022-06-02,BUY,国盛金控,348911,0,0,9.6,6.6991,500000,0,0,Quant,Pattern 87,CN-500
300115 CH Equity,2022-06-02,SELL,长盈精密,-342840,0,0,9.77,6.6991,500000,0,0,Quant,Pattern 87,CN-500
