,date,side,NAME_CHINESE_SIMPLIFIED,shares,price,current,PREV_CLOSE_VAL,fx,notional,pnl_today,pnl_total,Quant,Pattern,country
007390 KS Equity,2022-06-09,SELL,Naturecell Co Ltd,-65816,0,0,19050.0,1253.8,1000000,0,0,Quant,Pattern 87,KS150
023410 KS Equity,2022-06-09,SELL,Eugene Corp,-272861,0,0,4595.0,1253.8,1000000,0,0,Quant,Pattern 87,KS150
060150 KS Equity,2022-06-09,BUY,Insun ENT Co Ltd,249512,0,0,10050.0,1253.8,1000000,0,0,Quant,Pattern 87,KS150
064550 KS Equity,2022-06-09,SELL,Bioneer Corp,-43459,0,0,28850.0,1253.8,1000000,0,0,Quant,Pattern 87,KS150
096530 KS Equity,2022-06-09,BUY,Seegene股份有限公司,29158,0,0,43000.0,1253.8,1000000,0,0,Quant,Pattern 87,KS150
108320 KS Equity,2022-06-09,SELL,LX半导体株式会社,-10277,0,0,122000.0,1253.8,1000000,0,0,Quant,Pattern 87,KS150
213420 KS Equity,2022-06-09,BUY,Duk San Neolux有限公司,31384,0,0,39950.0,1253.8,1000000,0,0,Quant,Pattern 87,KS150
256840 KS Equity,2022-06-09,SELL,BNC Korea Co Ltd,-137027,0,0,9150.0,1253.8,1000000,0,0,Quant,Pattern 87,KS150
000012 CH Equity,2022-06-09,SELL,南 玻,-529312,0,0,6.33,6.7011,500000,0,0,Quant,Pattern 87,CN-500
000021 CH Equity,2022-06-09,SELL,深科技,-300767,0,0,11.14,6.7011,500000,0,0,Quant,Pattern 87,CN-500
000401 CH Equity,2022-06-09,SELL,冀东水泥,-322168,0,0,10.4,6.7011,500000,0,0,Quant,Pattern 87,CN-500
000553 CH Equity,2022-06-09,BUY,安道麦,274635,0,0,12.2,6.7011,500000,0,0,Quant,Pattern 87,CN-500
002038 CH Equity,2022-06-09,BUY,双鹭药业,340849,0,0,9.83,6.7011,500000,0,0,Quant,Pattern 87,CN-500
002051 CH Equity,2022-06-09,SELL,中工国际,-374781,0,0,8.94,6.7011,500000,0,0,Quant,Pattern 87,CN-500
