,3231
AEG US Equity,-1.0
AEM US Equity,1.0
ASML US Equity,1.0
BCS US Equity,1.0
CCJ US Equity,-1.0
CHT US Equity,1.0
CNI US Equity,-1.0
DEO US Equity,1.0
MUFG US Equity,1.0
PHG US Equity,1.0
QSR US Equity,-1.0
