,date,side,NAME_CHINESE_SIMPLIFIED,shares,price,current,PREV_CLOSE_VAL,fx,notional,pnl_today,pnl_total,Quant,Pattern,country
1530 HK Equity,2022-05-26,BUY,三生制药,1453666,0,0,5.4,7.8498,1000000,0,0,Quant,Pattern 87,HK-Conn
165 HK Equity,2022-05-26,SELL,中国光大控股,-1108728,0,0,7.08,7.8498,1000000,0,0,Quant,Pattern 87,HK-Conn
1766 HK Equity,2022-05-26,BUY,中国中车,2634161,0,0,2.98,7.8498,1000000,0,0,Quant,Pattern 87,HK-Conn
1833 HK Equity,2022-05-26,SELL,平安好医生,-420675,0,0,18.66,7.8498,1000000,0,0,Quant,Pattern 87,HK-Conn
1995 HK Equity,2022-05-26,SELL,旭辉永升服务,-1771963,0,0,8.86,7.8498,1000000,0,0,Quant,Pattern 87,HK-Conn
2007 HK Equity,2022-05-26,SELL,碧桂园,-1605276,0,0,4.89,7.8498,1000000,0,0,Quant,Pattern 87,HK-Conn
2669 HK Equity,2022-05-26,SELL,中海物业,-910649,0,0,8.62,7.8498,1000000,0,0,Quant,Pattern 87,HK-Conn
267 HK Equity,2022-05-26,SELL,中信股份,-906443,0,0,8.66,7.8498,1000000,0,0,Quant,Pattern 87,HIS
002839 CH Equity,2022-05-26,BUY,张家港行,688973,0,0,4.87,6.7106,500000,0,0,Quant,Pattern 87,CN-500
600006 CH Equity,2022-05-26,SELL,东风汽车,-542928,0,0,6.18,6.7106,500000,0,0,Quant,Pattern 87,CN-500
600120 CH Equity,2022-05-26,SELL,浙江东方,-899544,0,0,3.73,6.7106,500000,0,0,Quant,Pattern 87,CN-500
600282 CH Equity,2022-05-26,SELL,南钢股份,-1048531,0,0,3.2,6.7106,500000,0,0,Quant,Pattern 87,CN-500
600312 CH Equity,2022-05-26,BUY,平高电气,457748,0,0,7.33,6.7106,500000,0,0,Quant,Pattern 87,CN-500
600315 CH Equity,2022-05-26,BUY,上海家化,105115,0,0,31.92,6.7106,500000,0,0,Quant,Pattern 87,CN-500
600478 CH Equity,2022-05-26,BUY,科力远,586590,0,0,5.72,6.7106,500000,0,0,Quant,Pattern 87,CN-500
600511 CH Equity,2022-05-26,SELL,国药股份,-120911,0,0,27.75,6.7106,500000,0,0,Quant,Pattern 87,CN-500
600642 CH Equity,2022-05-26,BUY,申能股份,606745,0,0,5.53,6.7106,500000,0,0,Quant,Pattern 87,CN-500
600728 CH Equity,2022-05-26,BUY,佳都科技,548251,0,0,6.12,6.7106,500000,0,0,Quant,Pattern 87,CN-500
006390 KS Equity,2022-05-26,BUY,Hanil现代水泥有限公司,42361,0,0,29850.0,1264.5,1000000,0,0,Quant,Pattern 87,KR
006800 KS Equity,2022-05-26,SELL,未来资产证券有限公司,-159056,0,0,7950.0,1264.5,1000000,0,0,Quant,Pattern 87,KR
007310 KS Equity,2022-05-26,SELL,不倒翁公司,-2832,0,0,446500.0,1264.5,1000000,0,0,Quant,Pattern 87,KR
008350 KS Equity,2022-05-26,SELL,南鲜铝业株式会社,-478071,0,0,2645.0,1264.5,1000000,0,0,Quant,Pattern 87,KR
021240 KS Equity,2022-05-26,SELL,熊津豪威有限公司,-17759,0,0,71200.0,1264.5,1000000,0,0,Quant,Pattern 87,KR
034020 KS Equity,2022-05-26,SELL,Doosan Enerbility,-63067,0,0,20050.0,1264.5,1000000,0,0,Quant,Pattern 87,KR
052690 KS Equity,2022-05-26,BUY,KEPCO工程及建设公司,17321,0,0,73000.0,1264.5,1000000,0,0,Quant,Pattern 87,KR
055550 KS Equity,2022-05-26,SELL,新韩金融集团,-29858,0,0,42350.0,1264.5,1000000,0,0,Quant,Pattern 87,KR
079160 KS Equity,2022-05-26,BUY,CJ CGV有限公司,48634,0,0,26000.0,1264.5,1000000,0,0,Quant,Pattern 87,KR
090430 KS Equity,2022-05-26,SELL,爱茉莉太平洋集团,-8054,0,0,157000.0,1264.5,1000000,0,0,Quant,Pattern 87,KR
6445 JT Equity,2022-05-26,SELL,日本蛇目工业株式会社,-96232,0,0,661.0,127.22,500000,0,0,Quant,Pattern 87,topix
6841 JT Equity,2022-05-26,SELL,横河电机,-28308,0,0,2247.0,127.22,500000,0,0,Quant,Pattern 87,topix
7199 JT Equity,2022-05-26,BUY,Premium Group Co Ltd,16002,0,0,3975.0,127.22,500000,0,0,Quant,Pattern 87,topix
7283 JT Equity,2022-05-26,BUY,爱三工业株式会社,91393,0,0,696.0,127.22,500000,0,0,Quant,Pattern 87,topix
8168 JT Equity,2022-05-26,SELL,Keiyo 株式会社,-67814,0,0,938.0,127.22,500000,0,0,Quant,Pattern 87,topix
8697 JT Equity,2022-05-26,SELL,日本交易所集团,-32387,0,0,1964.0,127.22,500000,0,0,Quant,Pattern 87,topix
8871 JT Equity,2022-05-26,SELL,Goldcrest株式会社,-38227,0,0,1664.0,127.22,500000,0,0,Quant,Pattern 87,topix
9022 JT Equity,2022-05-26,BUY,东海旅客铁道株式会社,7719,0,0,16480.0,127.22,1000000,0,0,Quant,Pattern 87,JT
9081 JT Equity,2022-05-26,BUY,神奈川中央交通株式会社,18988,0,0,3350.0,127.22,500000,0,0,Quant,Pattern 87,topix
9375 JT Equity,2022-05-26,BUY,株式会社近铁快递,15272,0,0,4165.0,127.22,500000,0,0,Quant,Pattern 87,topix
9434 JT Equity,2022-05-26,SELL,SoftBank Corp,-84926,0,0,1498.0,127.22,1000000,0,0,Quant,Pattern 87,JT
9501 JT Equity,2022-05-26,SELL,东京电力控股株式会社,-250433,0,0,508.0,127.22,1000000,0,0,Quant,Pattern 87,JT
9502 JT Equity,2022-05-26,SELL,中部电力,-96232,0,0,1322.0,127.22,1000000,0,0,Quant,Pattern 87,JT
9602 JT Equity,2022-05-26,BUY,东宝,25963,0,0,4900.0,127.22,1000000,0,0,Quant,Pattern 87,JT
AAPL US Equity,2022-05-26,SELL,苹果公司,-3562,0,0,140.36,1.0,500000,0,0,Quant,Pattern 87,NDX
ASML US Equity,2022-05-26,BUY,阿斯麦控股公司,915,0,0,546.43,1.0,500000,0,0,Quant,Pattern 87,NDX
CERN US Equity,2022-05-26,SELL,塞纳公司,-5294,0,0,94.44,1.0,500000,0,0,Quant,Pattern 87,NDX
FAST US Equity,2022-05-26,BUY,快扣公司,9617,0,0,51.99,1.0,500000,0,0,Quant,Pattern 87,NDX
MU US Equity,2022-05-26,BUY,美光科技股份有限公司,7505,0,0,66.62,1.0,500000,0,0,Quant,Pattern 87,NDX
PDD US Equity,2022-05-26,BUY,拼多多,13528,0,0,36.96,1.0,500000,0,0,Quant,Pattern 87,NDX
137400 KS Equity,2022-05-26,SELL,People & Technology Inc,-21110,0,0,59900.0,1264.5,1000000,0,0,Quant,Pattern 87,KS150
247540 KS Equity,2022-05-26,SELL,Ecopro BM Co Ltd,-2662,0,0,475000.0,1264.5,1000000,0,0,Quant,Pattern 87,KS150
272290 KS Equity,2022-05-26,BUY,Innox Advanced Materials Co,28738,0,0,44000.0,1264.5,1000000,0,0,Quant,Pattern 87,KS150
299660 KS Equity,2022-05-26,BUY,Cellid Co Ltd,54859,0,0,23050.0,1264.5,1000000,0,0,Quant,Pattern 87,KS150
000021 CH Equity,2022-05-26,BUY,深科技,319857,0,0,10.49,6.7106,500000,0,0,Quant,Pattern 87,CN-500
000025 CH Equity,2022-05-26,BUY,特力,249279,0,0,13.46,6.7106,500000,0,0,Quant,Pattern 87,CN-500
000039 CH Equity,2022-05-26,SELL,中集集团,-251145,0,0,13.36,6.7106,500000,0,0,Quant,Pattern 87,CN-500
000528 CH Equity,2022-05-26,BUY,柳 工,548251,0,0,6.12,6.7106,500000,0,0,Quant,Pattern 87,CN-500
000563 CH Equity,2022-05-26,SELL,陕国投,-1133547,0,0,2.96,6.7106,500000,0,0,Quant,Pattern 87,CN-500
000761 CH Equity,2022-05-26,SELL,本钢板材,-810458,0,0,4.14,6.7106,500000,0,0,Quant,Pattern 87,CN-500
PUK US Equity,2022-05-26,SELL,保诚,-19372,0,0,25.81,1.0,500000,0,0,Quant,Pattern 87,us_etf
RACE US Equity,2022-05-26,SELL,法拉利,-2624,0,0,190.52,1.0,500000,0,0,Quant,Pattern 87,us_etf
RCI US Equity,2022-05-26,BUY,罗杰斯通信股份有限公司,9794,0,0,51.05,1.0,500000,0,0,Quant,Pattern 87,us_etf
SJR US Equity,2022-05-26,BUY,加拿大萧氏通讯公司,17780,0,0,28.12,1.0,500000,0,0,Quant,Pattern 87,us_etf
STLA US Equity,2022-05-26,BUY,Stellantis集团,35087,0,0,14.25,1.0,500000,0,0,Quant,Pattern 87,us_etf
WPM US Equity,2022-05-26,SELL,Wheaton贵金属公司,-11695,0,0,42.75,1.0,500000,0,0,Quant,Pattern 87,us_etf
601216 CH Equity,2022-05-26,BUY,君正集团,795094,0,0,4.22,6.7106,500000,0,0,Quant,Pattern 87,CN-300
601668 CH Equity,2022-05-26,SELL,中国建筑,-593858,0,0,5.65,6.7106,500000,0,0,Quant,Pattern 87,CN-300
000070 KS Equity,2022-05-26,SELL,三养控股公司,-15383,0,0,82200.0,1264.5,1000000,0,0,Quant,Pattern 87,KR
000100 KS Equity,2022-05-26,BUY,裕元兴业股份有限公司,21180,0,0,59700.0,1264.5,1000000,0,0,Quant,Pattern 87,KR
000210 KS Equity,2022-05-26,BUY,大林控股股份有限公司,20900,0,0,60500.0,1264.5,1000000,0,0,Quant,Pattern 87,KR
000240 KS Equity,2022-05-26,BUY,韩泰科技集团有限公司,180642,0,0,14000.0,1264.5,1000000,0,0,Quant,Pattern 87,KR
001450 KS Equity,2022-05-26,BUY,现代海上火灾保险有限公司,41732,0,0,30300.0,1264.5,1000000,0,0,Quant,Pattern 87,KR
002350 KS Equity,2022-05-26,BUY,耐克森轮胎公司,206617,0,0,6120.0,1264.5,1000000,0,0,Quant,Pattern 87,KR
004800 KS Equity,2022-05-26,SELL,晓星株式会社,-15234,0,0,83000.0,1264.5,1000000,0,0,Quant,Pattern 87,KR
005380 KS Equity,2022-05-26,SELL,现代汽车公司,-6891,0,0,183500.0,1264.5,1000000,0,0,Quant,Pattern 87,KR
JNJ US Equity,2022-05-26,SELL,强生,-2756,0,0,181.4,1.0,500000,0,0,Quant,Pattern 87,SPX
JNPR US Equity,2022-05-26,SELL,瞻博网络股份有限公司,-16823,0,0,29.72,1.0,500000,0,0,Quant,Pattern 87,SPX
KR US Equity,2022-05-26,SELL,克罗格公司,-9706,0,0,51.51,1.0,500000,0,0,Quant,Pattern 87,SPX
LH US Equity,2022-05-26,SELL,美国实验控股,-2006,0,0,249.15,1.0,500000,0,0,Quant,Pattern 87,SPX
TXT US Equity,2022-05-26,BUY,德事隆,7886,0,0,63.4,1.0,500000,0,0,Quant,Pattern 87,SPX
UAL US Equity,2022-05-26,BUY,美国联合航空控股股份有限公司,12027,0,0,41.57,1.0,500000,0,0,Quant,Pattern 87,SPX
ZION US Equity,2022-05-26,BUY,Zions Bancorp,9338,0,0,53.54,1.0,500000,0,0,Quant,Pattern 87,SPX
11 HK Equity,2022-05-26,BUY,恒生银行,57131,0,0,137.4,7.8498,1000000,0,0,Quant,Pattern 87,HIS
12 HK Equity,2022-05-26,BUY,恒基地产,241161,0,0,32.55,7.8498,1000000,0,0,Quant,Pattern 87,HIS
101 HK Equity,2022-05-26,SELL,恒隆地产,-541365,0,0,14.5,7.8498,1000000,0,0,Quant,Pattern 87,HIS
600887 CH Equity,2022-05-26,BUY,伊利股份,180683,0,0,37.14,6.7106,1000000,0,0,Quant,Pattern 87,CN
788 HK Equity,2022-05-26,SELL,中国铁塔,-8532391,0,0,0.92,7.8498,1000000,0,0,Quant,Pattern 87,HK
998 HK Equity,2022-05-26,SELL,中信银行,-2098877,0,0,3.74,7.8498,1000000,0,0,Quant,Pattern 87,HK
1988 HK Equity,2022-05-26,SELL,民生银行,-2625351,0,0,2.99,7.8498,1000000,0,0,Quant,Pattern 87,HK
2020 HK Equity,2022-05-26,BUY,安踏体育,99680,0,0,78.75,7.8498,1000000,0,0,Quant,Pattern 87,HK
2319 HK Equity,2022-05-26,SELL,蒙牛乳业,-201794,0,0,38.9,7.8498,1000000,0,0,Quant,Pattern 87,HK
2382 HK Equity,2022-05-26,BUY,舜宇光学科技,70338,0,0,111.6,7.8498,1000000,0,0,Quant,Pattern 87,HK
2409 TT Equity,2022-05-26,SELL,友达光电,-1732551,0,0,17.05,29.54,1000000,0,0,Quant,Pattern 87,TW
9945 TT Equity,2022-05-26,SELL,润泰创新,-407448,0,0,72.5,29.54,1000000,0,0,Quant,Pattern 87,TW
BHARTI IS Equity,2022-05-26,BUY,巴帝电信有限公司,114309,0,0,678.2,77.525,1000000,0,0,Quant,Pattern 87,IN
IFL AU Equity,2022-05-26,SELL,Insignia金融有限公司,-437795,0,0,3.22,1.4097,1000000,0,0,Quant,Pattern 87,AU
IVC AU Equity,2022-05-26,BUY,Invocare有限公司,124973,0,0,11.28,1.4097,1000000,0,0,Quant,Pattern 87,AU
MP1 AU Equity,2022-05-26,BUY,Megaport Ltd,202252,0,0,6.97,1.4097,1000000,0,0,Quant,Pattern 87,AU
NAN AU Equity,2022-05-26,BUY,Nanosonics 有限公司,364263,0,0,3.87,1.4097,1000000,0,0,Quant,Pattern 87,AU
NWL AU Equity,2022-05-26,SELL,Netwealth Group Ltd,-113228,0,0,12.45,1.4097,1000000,0,0,Quant,Pattern 87,AU
PDL AU Equity,2022-05-26,SELL,Pendal集团有限公司,-292468,0,0,4.82,1.4097,1000000,0,0,Quant,Pattern 87,AU
SBM AU Equity,2022-05-26,SELL,St Barbara 有限公司,-1123266,0,0,1.255,1.4097,1000000,0,0,Quant,Pattern 87,AU
SCP AU Equity,2022-05-26,BUY,澳大拉西亚购物中心房地产集团,471471,0,0,2.99,1.4097,1000000,0,0,Quant,Pattern 87,AU
SPK AU Equity,2022-05-26,BUY,Spark新西兰有限公司,326319,0,0,4.32,1.4097,1000000,0,0,Quant,Pattern 87,AU
SVW AU Equity,2022-05-26,SELL,Seven 集团控股有限公司,-76489,0,0,18.43,1.4097,1000000,0,0,Quant,Pattern 87,AU
300033 CH Equity,2022-05-26,BUY,同花顺,41423,0,0,81.0,6.7106,500000,0,0,Quant,Pattern 87,CN-300
300136 CH Equity,2022-05-26,SELL,信维通信,-224284,0,0,14.96,6.7106,500000,0,0,Quant,Pattern 87,CN-300
300142 CH Equity,2022-05-26,BUY,沃森生物,71450,0,0,46.96,6.7106,500000,0,0,Quant,Pattern 87,CN-300
600018 CH Equity,2022-05-26,SELL,上港集团,-538571,0,0,6.23,6.7106,500000,0,0,Quant,Pattern 87,CN-300
600340 CH Equity,2022-05-26,SELL,华夏幸福,-986852,0,0,3.4,6.7106,500000,0,0,Quant,Pattern 87,CN-300
600369 CH Equity,2022-05-26,BUY,西南证券,924325,0,0,3.63,6.7106,500000,0,0,Quant,Pattern 87,CN-300
600663 CH Equity,2022-05-26,SELL,陆家嘴,-320162,0,0,10.48,6.7106,500000,0,0,Quant,Pattern 87,CN-300
600733 CH Equity,2022-05-26,SELL,北汽蓝谷,-457125,0,0,7.34,6.7106,500000,0,0,Quant,Pattern 87,CN-300
600837 CH Equity,2022-05-26,BUY,海通证券,374893,0,0,8.95,6.7106,500000,0,0,Quant,Pattern 87,CN-300
601211 CH Equity,2022-05-26,BUY,国泰君安,236622,0,0,14.18,6.7106,500000,0,0,Quant,Pattern 87,CN-300
175 HK Equity,2022-05-26,BUY,吉利汽车,531829,0,0,14.76,7.8498,1000000,0,0,Quant,Pattern 87,HIS
857 HK Equity,2022-05-26,SELL,中国石油,-1952686,0,0,4.02,7.8498,1000000,0,0,Quant,Pattern 87,HIS
1177 HK Equity,2022-05-26,BUY,中国生物制药,1838360,0,0,4.27,7.8498,1000000,0,0,Quant,Pattern 87,HIS
2318 HK Equity,2022-05-26,SELL,中国平安,-167551,0,0,46.85,7.8498,1000000,0,0,Quant,Pattern 87,HIS
2628 HK Equity,2022-05-26,SELL,中国人寿,-684973,0,0,11.46,7.8498,1000000,0,0,Quant,Pattern 87,HIS
3328 HK Equity,2022-05-26,BUY,交通银行,1489525,0,0,5.27,7.8498,1000000,0,0,Quant,Pattern 87,HIS
9988 HK Equity,2022-05-26,SELL,阿里巴巴,-95322,0,0,82.35,7.8498,1000000,0,0,Quant,Pattern 87,HIS
1088 HK Equity,2022-05-26,BUY,中国神华,302497,0,0,25.95,7.8498,1000000,0,0,Quant,Pattern 87,HK-Conn
1113 HK Equity,2022-05-26,SELL,长实集团,-149948,0,0,52.35,7.8498,1000000,0,0,Quant,Pattern 87,HK-Conn
5401 JT Equity,2022-05-26,BUY,新日本制铁株式会社,60580,0,0,2100.0,127.22,1000000,0,0,Quant,Pattern 87,JT
5631 JT Equity,2022-05-26,BUY,日本制钢,39943,0,0,3185.0,127.22,1000000,0,0,Quant,Pattern 87,JT
6770 JT Equity,2022-05-26,BUY,阿尔卑斯阿尔派株式会社,92121,0,0,1381.0,127.22,1000000,0,0,Quant,Pattern 87,JT
6902 JT Equity,2022-05-26,SELL,日本电装,-17159,0,0,7414.0,127.22,1000000,0,0,Quant,Pattern 87,JT
7205 JT Equity,2022-05-26,SELL,日野汽车,-189034,0,0,673.0,127.22,1000000,0,0,Quant,Pattern 87,JT
7270 JT Equity,2022-05-26,BUY,斯巴鲁汽车,122415,0,0,2078.5,127.22,1000000,0,0,Quant,Pattern 87,JT
8604 JT Equity,2022-05-26,BUY,野村控股,259579,0,0,490.1,127.22,1000000,0,0,Quant,Pattern 87,JT
8725 JT Equity,2022-05-26,SELL,MS&AD保险集团控股株式会社,-32363,0,0,3931.0,127.22,1000000,0,0,Quant,Pattern 87,JT
8795 JT Equity,2022-05-26,BUY,T&D 控股,88347,0,0,1440.0,127.22,1000000,0,0,Quant,Pattern 87,JT
600759 CH Equity,2022-05-26,SELL,洲际油气,-1525136,0,0,2.2,6.7106,500000,0,0,Quant,Pattern 87,CN-500
600782 CH Equity,2022-05-26,SELL,新钢股份,-599160,0,0,5.6,6.7106,500000,0,0,Quant,Pattern 87,CN-500
600879 CH Equity,2022-05-26,BUY,航天电子,549148,0,0,6.11,6.7106,500000,0,0,Quant,Pattern 87,CN-500
601098 CH Equity,2022-05-26,SELL,中南传媒,-338919,0,0,9.9,6.7106,500000,0,0,Quant,Pattern 87,CN-500
601127 CH Equity,2022-05-26,SELL,小康股份,-72672,0,0,46.17,6.7106,500000,0,0,Quant,Pattern 87,CN-500
601228 CH Equity,2022-05-26,BUY,广州港,947824,0,0,3.54,6.7106,500000,0,0,Quant,Pattern 87,CN-500
601860 CH Equity,2022-05-26,BUY,紫金银行,1177298,0,0,2.85,6.7106,500000,0,0,Quant,Pattern 87,CN-500
601880 CH Equity,2022-05-26,BUY,辽港股份,1928333,0,0,1.74,6.7106,500000,0,0,Quant,Pattern 87,CN-500
ALB US Equity,2022-05-26,SELL,雅保公司,-2056,0,0,243.15,1.0,500000,0,0,Quant,Pattern 87,SPX
9409 JT Equity,2022-05-26,BUY,朝日电视控股公司,44482,0,0,1430.0,127.22,500000,0,0,Quant,Pattern 87,topix
9837 JT Equity,2022-05-26,SELL,Morito株式会社,-87496,0,0,727.0,127.22,500000,0,0,Quant,Pattern 87,topix
AEG US Equity,2022-05-26,BUY,荷兰全球保险集团,93632,0,0,5.34,1.0,500000,0,0,Quant,Pattern 87,us_etf
BCS US Equity,2022-05-26,SELL,巴克莱,-59737,0,0,8.37,1.0,500000,0,0,Quant,Pattern 87,us_etf
CHT US Equity,2022-05-26,SELL,中华电,-11873,0,0,42.11,1.0,500000,0,0,Quant,Pattern 87,us_etf
CIB US Equity,2022-05-26,SELL,哥伦比亚银行股份有限公司,-13297,0,0,37.6,1.0,500000,0,0,Quant,Pattern 87,us_etf
CVE US Equity,2022-05-26,SELL,Cenovus Energy,-23073,0,0,21.67,1.0,500000,0,0,Quant,Pattern 87,us_etf
ENB US Equity,2022-05-26,BUY,安桥公司,11116,0,0,44.98,1.0,500000,0,0,Quant,Pattern 87,us_etf
IMO US Equity,2022-05-26,SELL,加拿大帝国石油有限公司,-9487,0,0,52.7,1.0,500000,0,0,Quant,Pattern 87,us_etf
PHG US Equity,2022-05-26,SELL,飞利浦公司,-19809,0,0,25.24,1.0,500000,0,0,Quant,Pattern 87,us_etf
3611 JT Equity,2022-05-26,SELL,Matsuoka Corp,-61163,0,0,1040.0,127.22,500000,0,0,Quant,Pattern 87,topix
3636 JT Equity,2022-05-26,SELL,三菱综合研究所有限公司,-15309,0,0,4155.0,127.22,500000,0,0,Quant,Pattern 87,topix
3675 JT Equity,2022-05-26,BUY,Cross Marketing集团公司,83918,0,0,758.0,127.22,500000,0,0,Quant,Pattern 87,topix
4956 JT Equity,2022-05-26,SELL,Konishi有限公司,-41493,0,0,1533.0,127.22,500000,0,0,Quant,Pattern 87,topix
5018 JT Equity,2022-05-26,SELL,MORESCO公司,-109201,0,0,1165.0,127.22,500000,0,0,Quant,Pattern 87,topix
5334 JT Equity,2022-05-26,BUY,日本特殊陶业株式会社,26726,0,0,2380.0,127.22,500000,0,0,Quant,Pattern 87,topix
5909 JT Equity,2022-05-26,SELL,Corona Corp,-76823,0,0,828.0,127.22,500000,0,0,Quant,Pattern 87,topix
6419 JT Equity,2022-05-26,BUY,MARS集团控股株式会社,39460,0,0,1612.0,127.22,500000,0,0,Quant,Pattern 87,topix
6444 JT Equity,2022-05-26,SELL,三电株式会社,-313349,0,0,203.0,127.22,500000,0,0,Quant,Pattern 87,topix
COAL IS Equity,2022-05-26,BUY,印度煤炭有限公司,425143,0,0,182.35,77.525,1000000,0,0,Quant,Pattern 87,IN
EIM IS Equity,2022-05-26,BUY,Eicher汽车有限公司,28509,0,0,2719.3,77.525,1000000,0,0,Quant,Pattern 87,IN
TATA IS Equity,2022-05-26,SELL,塔塔钢铁有限公司,-77035,0,0,1006.35,77.525,1000000,0,0,Quant,Pattern 87,IN
TECHM IS Equity,2022-05-26,SELL,马辛德拉技术有限公司,-70583,0,0,1098.35,77.525,1000000,0,0,Quant,Pattern 87,IN
1802 JT Equity,2022-05-26,BUY,大林组,140419,0,0,906.0,127.22,1000000,0,0,Quant,Pattern 87,JT
1808 JT Equity,2022-05-26,BUY,长谷工株式会社,83204,0,0,1529.0,127.22,1000000,0,0,Quant,Pattern 87,JT
2502 JT Equity,2022-05-26,SELL,朝日集团控股株式会社,-30413,0,0,4183.0,127.22,1000000,0,0,Quant,Pattern 87,JT
3402 JT Equity,2022-05-26,SELL,东丽,-192786,0,0,659.9,127.22,1000000,0,0,Quant,Pattern 87,JT
4506 JT Equity,2022-05-26,BUY,大日本住友制药,121046,0,0,1051.0,127.22,1000000,0,0,Quant,Pattern 87,JT
5201 JT Equity,2022-05-26,BUY,AGC股份有限公司,26896,0,0,4730.0,127.22,1000000,0,0,Quant,Pattern 87,JT
2689 HK Equity,2022-05-26,BUY,玖龙纸业,1144285,0,0,6.86,7.8498,1000000,0,0,Quant,Pattern 87,HK-Conn
6098 HK Equity,2022-05-26,BUY,碧桂园服务,269289,0,0,29.15,7.8498,1000000,0,0,Quant,Pattern 87,HK-Conn
6178 HK Equity,2022-05-26,BUY,光大证券,1611868,0,0,4.87,7.8498,1000000,0,0,Quant,Pattern 87,HK-Conn
