,4542
ASML US Equity,-1.0
COST US Equity,1.0
FOX US Equity,1.0
GILD US Equity,1.0
MAR US Equity,-1.0
MRNA US Equity,-1.0
TSLA US Equity,1.0
VRTX US Equity,-1.0
