,4521
1434 TT Equity,1.0
1590 TT Equity,-1.0
2354 TT Equity,-1.0
2382 TT Equity,1.0
2395 TT Equity,1.0
2412 TT Equity,1.0
2884 TT Equity,-1.0
2887 TT Equity,1.0
5876 TT Equity,1.0
