cal_sig_date,sig,r_get_close,index_code
2022-08-30,0,0,000300
2022-08-31,1,0,000300
2022-09-01,1,-0.00572113895317241,000300
2022-09-02,1,-0.004977,000300
2022-08-30,0,0.003878,000905
2022-08-31,0,0.00303579804420349,000905
2022-09-01,0,0,000905
2022-09-02,0,0,000905
2022-09-06,1,-0.00963116452548696,RTY
2022-09-07,1,0.0221389037671844,RTY
2022-09-08,1,0.00813864628820959,RTY
2022-09-09,1,0.0194595297009599,RTY
2022-08-30,1,-0.011028,SPX
2022-08-31,1,-0.007817,SPX
2022-09-01,1,0.002996,SPX
2022-09-02,1,-0.010736,SPX
2022-09-06,1,-0.00374769052949264,as51
2022-09-07,1,-0.0142400103126914,as51
2022-09-08,1,0.0177343063871143,as51
2022-09-09,1,0.00664508583418399,as51
2022-09-06,-1,0.00330367174304025,hsce
2022-09-07,-1,0.00649501205039815,hsce
2022-09-08,-1,0.0117637666162052,hsce
2022-09-09,-1,-0.0297579467420688,hsce
2022-09-06,0,0,kosdaq
2022-09-07,0,0,kosdaq
2022-09-08,0,0,kosdaq
2022-09-09,0,0,kosdaq
2022-09-06,0,0,kospi
2022-09-07,0,0,kospi
2022-09-08,0,0,kospi
2022-09-09,0,0,kospi
2022-09-06,0,0,msci
2022-09-07,0,0,msci
2022-09-08,0,0,msci
2022-09-09,0,0,msci
2022-09-06,1,-0.00719929908087025,ndx
2022-09-07,1,0.0206555493576883,ndx
2022-09-08,1,0.00504102974044418,ndx
2022-09-09,1,0.0216780833035741,ndx
2022-09-06,1,-0.000577386815202252,nifty
2022-09-07,0,-0.00176714470196404,nifty
2022-09-08,0,0.00602435260207435,nifty
2022-09-09,0,0,nifty
2022-09-06,-1,-0.000249822589755144,nky
2022-09-07,-1,0.00710187682116814,nky
2022-09-08,-1,-0.0231495827606698,nky
2022-09-09,-1,-0.00532686270946692,nky
2022-09-06,0,0,set50
2022-09-07,0,0,set50
2022-09-08,0,0,set50
2022-09-09,0,0,set50
2022-09-06,0,0,sx5e
2022-09-07,1,0,sx5e
2022-09-08,1,0.000318694868282055,sx5e
2022-09-09,1,0.0164162192017947,sx5e
2022-09-06,-1,0.00114579606903809,topix
2022-09-07,-1,0.00567326557942049,topix
2022-09-08,-1,-0.021909012606687,topix
2022-09-09,-1,-0.00404062075377243,topix
2022-09-06,-1,0,twse
2022-09-07,-1,0.00995943233570771,twse
2022-09-08,-1,-0.0120333102012491,twse
2022-09-09,-1,0,twse
2022-09-06,0,0,ukx
2022-09-07,0,0,ukx
2022-09-08,0,0,ukx
2022-09-09,0,0,ukx
2022-09-06,0,0.00379575510574437,xin9i
2022-09-07,0,-0.0012,xin9i
2022-09-08,0,0,xin9i
2022-09-09,0,0,xin9i
