,4528
1227 TT Equity,1.0
2303 TT Equity,1.0
2354 TT Equity,1.0
2356 TT Equity,1.0
2377 TT Equity,1.0
2618 TT Equity,-1.0
2885 TT Equity,-1.0
3711 TT Equity,1.0
6488 TT Equity,1.0
