,3192
AQN US Equity,1.0
CVE US Equity,-1.0
ENIA US Equity,1.0
NTR US Equity,1.0
NVS US Equity,-1.0
PBR US Equity,1.0
PHG US Equity,-1.0
QSR US Equity,-1.0
RELX US Equity,-2.0
SNN US Equity,1.0
TEF US Equity,1.0
UL US Equity,-1.0
