,4491
AXSB IS Equity,1.0
BJAUT IS Equity,-1.0
HDFC IS Equity,-1.0
MM IS Equity,1.0
PWGR IS Equity,1.0
SBIN IS Equity,-1.0
TCS IS Equity,-1.0
TTAN IS Equity,1.0
WPRO IS Equity,-1.0
