cal_sig_date,sig,r_get_close,index_code
2022-11-16,-1,0.008169,000300
2022-11-17,-1,0.004101,000300
2022-11-18,-1,0.004477,000300
2022-11-21,-1,0.008534,000300
2022-11-16,1,-0.005206,000905
2022-11-17,1,0.002142,000905
2022-11-18,1,-0.004111,000905
2022-11-21,1,-0.000313,000905
2022-11-15,-1,-0.0150167897918065,RTY
2022-11-16,-1,0.0190715646834639,RTY
2022-11-17,0,0.0075816034146895,RTY
2022-11-18,0,-0.0123939231806516,RTY
2022-11-15,1,-0.008713,SPX
2022-11-16,1,-0.008252,SPX
2022-11-17,1,-0.003089,SPX
2022-11-18,1,0.004759,SPX
2022-11-15,-1,0.000660477026733997,as51
2022-11-16,-1,0.0027150664484159,as51
2022-11-17,-1,-0.00188283461382932,as51
2022-11-18,-1,-0.00226748789528641,as51
2022-11-15,0,0,hsce
2022-11-16,0,0,hsce
2022-11-17,0,0,hsce
2022-11-18,0,0,hsce
2022-11-15,-1,-0.0211366066288348,kosdaq
2022-11-16,-1,0.00249677835051543,kosdaq
2022-11-17,-1,0.0074821692908088,kosdaq
2022-11-18,-1,0.0076199256989451,kosdaq
2022-11-15,-1,-0.00242590116007846,kospi
2022-11-16,-1,0.00108591107939571,kospi
2022-11-17,-1,0.0161821344266367,kospi
2022-11-18,-1,-0.00116811365430158,kospi
2022-11-15,0,0,msci
2022-11-16,0,0,msci
2022-11-17,0,0,msci
2022-11-18,0,0,msci
2022-11-15,1,0.014554435983557,ndx
2022-11-16,1,-0.0144972707055732,ndx
2022-11-17,1,-0.00189758186527178,ndx
2022-11-18,1,8.56391679304735e-06,ndx
2022-11-15,0,0,nifty
2022-11-16,-1,0,nifty
2022-11-17,-1,-0.000193842701280643,nifty
2022-11-18,-1,0.00197340805390356,nifty
2022-11-15,0,0,nky
2022-11-16,0,0,nky
2022-11-17,0,0,nky
2022-11-18,0,0,nky
2022-11-15,1,-0.00191567711270436,set50
2022-11-16,1,-0.00767967104401202,set50
2022-11-17,1,-0.00393049024486858,set50
2022-11-18,1,0.000897281644472558,set50
2022-11-15,-1,-0.00492510285425364,sx5e
2022-11-16,-1,0.00825268384634836,sx5e
2022-11-17,-1,0.00112290678328419,sx5e
2022-11-18,-1,-0.0119687914150608,sx5e
2022-11-15,0,0,topix
2022-11-16,0,0,topix
2022-11-17,0,0,topix
2022-11-18,0,0,topix
2022-11-15,-1,-0.0262012430422789,twse
2022-11-16,-1,0.000618714037246559,twse
2022-11-17,-1,0.000144455985636838,twse
2022-11-18,-1,0.00207771478892627,twse
2022-11-15,1,-0.0021299441989826,ukx
2022-11-16,1,-0.00247644325756091,ukx
2022-11-17,1,-0.000632550648262287,ukx
2022-11-18,1,0.00530589910352353,ukx
2022-11-15,-1,-0.0159832765310191,xin9i
2022-11-16,-1,0.00576433477975435,xin9i
2022-11-17,-1,0.00984007859178981,xin9i
2022-11-18,-1,0.00217949969096642,xin9i
