,3208
003380 KS Equity,-1.0
006730 KS Equity,-1.0
018000 KS Equity,1.0
027360 KS Equity,-1.0
033290 KS Equity,1.0
035600 KS Equity,-1.0
053800 KS Equity,-2.0
058470 KS Equity,-1.0
068760 KS Equity,1.0
086520 KS Equity,1.0
095700 KS Equity,1.0
112040 KS Equity,1.0
140860 KS Equity,-1.0
141080 KS Equity,1.0
357780 KS Equity,-1.0
