,3056
ANSS US Equity,-1.0
CHD US Equity,1.0
D US Equity,1.0
DVN US Equity,1.0
FANG US Equity,-1.0
GE US Equity,1.0
HAS US Equity,1.0
HFC US Equity,-1.0
ICE US Equity,-1.0
NWL US Equity,1.0
RF US Equity,-1.0
ROST US Equity,1.0
SEE US Equity,-1.0
STT US Equity,-1.0
TJX US Equity,-1.0
WFC US Equity,1.0
XEL US Equity,-1.0
