,date,side,NAME_CHINESE_SIMPLIFIED,shares,price,current,PREV_CLOSE_VAL,fx,notional,pnl_today,pnl_total,Quant,Pattern,country
240810 KS Equity,2022-05-11,SELL,Wonik IPS有限公司,-33275,0,0,38350.0,1276.1,1000000,0,0,Quant,Pattern 87,KS150
263750 KS Equity,2022-05-11,BUY,Pearl Abyss Corp,20851,0,0,61200.0,1276.1,1000000,0,0,Quant,Pattern 87,KS150
267980 KS Equity,2022-05-11,BUY,Maeil Dairies Co Ltd,18602,0,0,68600.0,1276.1,1000000,0,0,Quant,Pattern 87,KS150
319660 KS Equity,2022-05-11,SELL,PSK Inc,-27502,0,0,46400.0,1276.1,1000000,0,0,Quant,Pattern 87,KS150
000581 CH Equity,2022-05-11,SELL,威孚高科,-166679,0,0,20.24,6.7472,500000,0,0,Quant,Pattern 87,CN-500
000830 CH Equity,2022-05-11,SELL,鲁西化工,-188049,0,0,17.94,6.7472,500000,0,0,Quant,Pattern 87,CN-500
000975 CH Equity,2022-05-11,BUY,银泰黄金,378206,0,0,8.92,6.7472,500000,0,0,Quant,Pattern 87,CN-500
000980 CH Equity,2022-05-11,SELL,*ST众泰,-1044458,0,0,3.23,6.7472,500000,0,0,Quant,Pattern 87,CN-500
000998 CH Equity,2022-05-11,BUY,隆平高科,198563,0,0,16.99,6.7472,500000,0,0,Quant,Pattern 87,CN-500
002249 CH Equity,2022-05-11,BUY,大洋电机,662789,0,0,5.09,6.7472,500000,0,0,Quant,Pattern 87,CN-500
002352 CH Equity,2022-05-11,BUY,顺丰控股,135867,0,0,49.66,6.7472,1000000,0,0,Quant,Pattern 87,CN
601088 CH Equity,2022-05-11,BUY,中国神华,235258,0,0,28.68,6.7472,1000000,0,0,Quant,Pattern 87,CN
601888 CH Equity,2022-05-11,SELL,中国中免,-40658,0,0,165.95,6.7472,1000000,0,0,Quant,Pattern 87,CN
603259 CH Equity,2022-05-11,BUY,药明康德,69216,0,0,97.48,6.7472,1000000,0,0,Quant,Pattern 87,CN
270 HK Equity,2022-05-11,SELL,粤海投资,-805924,0,0,9.74,7.8497,1000000,0,0,Quant,Pattern 87,HK
586 HK Equity,2022-05-11,SELL,海螺创业,-387639,0,0,20.25,7.8497,1000000,0,0,Quant,Pattern 87,HK
914 HK Equity,2022-05-11,BUY,海螺水泥,191924,0,0,40.9,7.8497,1000000,0,0,Quant,Pattern 87,HK
1044 HK Equity,2022-05-11,SELL,恒安国际,-211297,0,0,37.15,7.8497,1000000,0,0,Quant,Pattern 87,HK
2319 HK Equity,2022-05-11,BUY,蒙牛乳业,201274,0,0,39.0,7.8497,1000000,0,0,Quant,Pattern 87,HK
1227 TT Equity,2022-05-11,BUY,佳格,619499,0,0,47.95,29.705,1000000,0,0,Quant,Pattern 87,TW
1109 HK Equity,2022-05-11,SELL,华润置地,-461747,0,0,34.0,7.8497,1000000,0,0,Quant,Pattern 87,HIS
1997 HK Equity,2022-05-11,BUY,九龙仓置业,216842,0,0,36.2,7.8497,1000000,0,0,Quant,Pattern 87,HIS
2313 HK Equity,2022-05-11,SELL,申洲国际,-83418,0,0,94.1,7.8497,1000000,0,0,Quant,Pattern 87,HIS
2318 HK Equity,2022-05-11,BUY,中国平安,163535,0,0,48.0,7.8497,1000000,0,0,Quant,Pattern 87,HIS
2628 HK Equity,2022-05-11,BUY,中国人寿,700866,0,0,11.2,7.8497,1000000,0,0,Quant,Pattern 87,HIS
3690 HK Equity,2022-05-11,SELL,美团－Ｗ,-51710,0,0,151.8,7.8497,1000000,0,0,Quant,Pattern 87,HIS
101 HK Equity,2022-05-11,SELL,恒隆地产,-547398,0,0,14.34,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
1038 HK Equity,2022-05-11,BUY,长江基建集团,148107,0,0,53.0,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
1375 HK Equity,2022-05-11,BUY,中原证券,6434180,0,0,1.22,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
179 HK Equity,2022-05-11,BUY,德昌电机控股,914883,0,0,8.58,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
CLW AU Equity,2022-05-11,BUY,Charter Hall Long Wale REIT,299045,0,0,4.82,1.4414,1000000,0,0,Quant,Pattern 87,AU
DMP AU Equity,2022-05-11,SELL,达美乐比萨企业有限公司,-20579,0,0,70.04,1.4414,1000000,0,0,Quant,Pattern 87,AU
DOW AU Equity,2022-05-11,BUY,Downer EDI 有限公司,262072,0,0,5.5,1.4414,1000000,0,0,Quant,Pattern 87,AU
ELD AU Equity,2022-05-11,BUY,艾德士有限公司,102082,0,0,14.12,1.4414,1000000,0,0,Quant,Pattern 87,AU
GOZ AU Equity,2022-05-11,SELL,Growthpoint 地产澳大利亚公司,-383351,0,0,3.76,1.4414,1000000,0,0,Quant,Pattern 87,AU
GUD AU Equity,2022-05-11,BUY,GUD 控股有限公司,122881,0,0,11.73,1.4414,1000000,0,0,Quant,Pattern 87,AU
INA AU Equity,2022-05-11,SELL,Ingenia老年社区集团,-367704,0,0,3.92,1.4414,1000000,0,0,Quant,Pattern 87,AU
ING AU Equity,2022-05-11,SELL,Inghams集团股份有限公司,-1015070,0,0,2.84,1.4414,1000000,0,0,Quant,Pattern 87,AU
MSB AU Equity,2022-05-11,BUY,Mesoblast 有限公司,1470816,0,0,0.98,1.4414,1000000,0,0,Quant,Pattern 87,AU
NST AU Equity,2022-05-11,SELL,Northern Star资源有限公司,-165108,0,0,8.73,1.4414,1000000,0,0,Quant,Pattern 87,AU
1812 HK Equity,2022-05-11,SELL,晨鸣纸业,-2688253,0,0,2.92,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
1988 HK Equity,2022-05-11,BUY,民生银行,2744650,0,0,2.86,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
2016 HK Equity,2022-05-11,SELL,浙商银行,-2308735,0,0,3.4,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
220 HK Equity,2022-05-11,BUY,统一企业中国,1198427,0,0,6.55,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
2388 HK Equity,2022-05-11,SELL,中银香港,-267907,0,0,29.3,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
241 HK Equity,2022-05-11,SELL,阿里健康,-2115822,0,0,3.71,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
267 HK Equity,2022-05-11,SELL,中信股份,-979987,0,0,8.01,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
317 HK Equity,2022-05-11,SELL,中船防务,-1533144,0,0,5.12,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
3320 HK Equity,2022-05-11,BUY,华润医药,1817060,0,0,4.32,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
3369 HK Equity,2022-05-11,BUY,秦港股份,6766982,0,0,1.16,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
4996 JT Equity,2022-05-11,BUY,组合化学工业株式会社,72314,0,0,901.0,130.31,500000,0,0,Quant,Pattern 87,topix
6167 JT Equity,2022-05-11,BUY,Fuji Die Co Ltd,102123,0,0,638.0,130.31,500000,0,0,Quant,Pattern 87,topix
6218 JT Equity,2022-05-11,SELL,Enshu Ltd,-98719,0,0,660.0,130.31,500000,0,0,Quant,Pattern 87,topix
6594 JT Equity,2022-05-11,SELL,日本电产公司,-7835,0,0,8315.0,130.31,500000,0,0,Quant,Pattern 87,topix
6826 JT Equity,2022-05-11,BUY,本多通信工业有限公司,141949,0,0,459.0,130.31,500000,0,0,Quant,Pattern 87,topix
6951 JT Equity,2022-05-11,SELL,日本电子株式会社,-11233,0,0,5800.0,130.31,500000,0,0,Quant,Pattern 87,topix
