,date,side,NAME_CHINESE_SIMPLIFIED,shares,price,current,PREV_CLOSE_VAL,fx,notional,pnl_today,pnl_total,Quant,Pattern,country
STLA US Equity,2022-05-13,SELL,Stellantis集团,-36845,0,0,13.57,1.0,500000,0,0,Quant,Pattern 87,us_etf
600276 CH Equity,2022-05-13,SELL,恒瑞医药,-227326,0,0,30.03,6.8266,1000000,0,0,Quant,Pattern 87,CN
603288 CH Equity,2022-05-13,BUY,海天味业,89729,0,0,76.08,6.8266,1000000,0,0,Quant,Pattern 87,CN
291 HK Equity,2022-05-13,BUY,华润啤酒,181500,0,0,43.25,7.8499,1000000,0,0,Quant,Pattern 87,HK
857 HK Equity,2022-05-13,BUY,中国石油,2115876,0,0,3.71,7.8499,1000000,0,0,Quant,Pattern 87,HK
939 HK Equity,2022-05-13,SELL,建设银行,-1456382,0,0,5.39,7.8499,1000000,0,0,Quant,Pattern 87,HK
1093 HK Equity,2022-05-13,SELL,石药集团,-1019467,0,0,7.7,7.8499,1000000,0,0,Quant,Pattern 87,HK
1227 TT Equity,2022-05-13,BUY,佳格,634659,0,0,47.0,29.829,1000000,0,0,Quant,Pattern 87,TW
2303 TT Equity,2022-05-13,BUY,联华电子股份有限公司,624037,0,0,47.8,29.829,1000000,0,0,Quant,Pattern 87,TW
2354 TT Equity,2022-05-13,BUY,鸿准,489000,0,0,61.0,29.829,1000000,0,0,Quant,Pattern 87,TW
2356 TT Equity,2022-05-13,BUY,英业达,1183690,0,0,25.2,29.829,1000000,0,0,Quant,Pattern 87,TW
8359 JT Equity,2022-05-13,SELL,八十二银行,-144594,0,0,444.0,128.4,500000,0,0,Quant,Pattern 87,topix
8362 JT Equity,2022-05-13,SELL,福井银行,-49346,0,0,1301.0,128.4,500000,0,0,Quant,Pattern 87,topix
8541 JT Equity,2022-05-13,BUY,爱媛银行,72871,0,0,881.0,128.4,500000,0,0,Quant,Pattern 87,topix
8918 JT Equity,2022-05-13,BUY,LAND有限公司,6420000,0,0,10.0,128.4,500000,0,0,Quant,Pattern 87,topix
