,4467
1333 JT Equity,1.0
1808 JT Equity,-1.0
2269 JT Equity,-1.0
3105 JT Equity,1.0
3861 JT Equity,-1.0
4005 JT Equity,-1.0
4042 JT Equity,-1.0
4506 JT Equity,1.0
5201 JT Equity,1.0
5332 JT Equity,1.0
5714 JT Equity,1.0
6724 JT Equity,-1.0
6902 JT Equity,1.0
7011 JT Equity,1.0
8058 JT Equity,1.0
8233 JT Equity,-1.0
8411 JT Equity,1.0
9104 JT Equity,1.0
9434 JT Equity,1.0
9983 JT Equity,1.0
