,4442
000810 KS Equity,-1.0
001040 KS Equity,-1.0
002790 KS Equity,-1.0
003670 KS Equity,-1.0
006260 KS Equity,1.0
006360 KS Equity,-1.0
007310 KS Equity,-1.0
008350 KS Equity,1.0
011780 KS Equity,-1.0
014680 KS Equity,1.0
021240 KS Equity,-1.0
031430 KS Equity,1.0
086790 KS Equity,1.0
145990 KS Equity,1.0
204320 KS Equity,-1.0
284740 KS Equity,-1.0
294870 KS Equity,1.0
