,date,side,NAME_CHINESE_SIMPLIFIED,shares,price,current,PREV_CLOSE_VAL,fx,notional,pnl_today,pnl_total,Quant,Pattern,country
17 HK Equity,2022-05-20,BUY,新世界发展,269673,0,0,29.1,7.8475,1000000,0,0,Quant,Pattern 87,HIS
288 HK Equity,2022-05-20,BUY,万洲国际,1391400,0,0,5.64,7.8475,1000000,0,0,Quant,Pattern 87,HIS
1997 HK Equity,2022-05-20,BUY,九龙仓置业,211808,0,0,37.05,7.8475,1000000,0,0,Quant,Pattern 87,HIS
2020 HK Equity,2022-05-20,BUY,安踏体育,94094,0,0,83.4,7.8475,1000000,0,0,Quant,Pattern 87,HIS
2313 HK Equity,2022-05-20,BUY,申洲国际,74880,0,0,104.8,7.8475,1000000,0,0,Quant,Pattern 87,HIS
2628 HK Equity,2022-05-20,SELL,中国人寿,-693242,0,0,11.32,7.8475,1000000,0,0,Quant,Pattern 87,HIS
3401 JT Equity,2022-05-20,BUY,帝人,95900,0,0,1332.0,127.74,1000000,0,0,Quant,Pattern 87,JT
4208 JT Equity,2022-05-20,SELL,宇部公司,-65040,0,0,1964.0,127.74,1000000,0,0,Quant,Pattern 87,JT
4543 JT Equity,2022-05-20,SELL,泰尔茂株式会社,-32265,0,0,3959.0,127.74,1000000,0,0,Quant,Pattern 87,JT
5703 JT Equity,2022-05-20,SELL,日本轻金属控股株式会社,-80238,0,0,1592.0,127.74,1000000,0,0,Quant,Pattern 87,JT
5713 JT Equity,2022-05-20,SELL,住友金属矿山株式会社,-24760,0,0,5159.0,127.74,1000000,0,0,Quant,Pattern 87,JT
6178 JT Equity,2022-05-20,BUY,日本邮政控股有限公司,135103,0,0,945.5,127.74,1000000,0,0,Quant,Pattern 87,JT
6305 JT Equity,2022-05-20,SELL,日立建机,-45137,0,0,2830.0,127.74,1000000,0,0,Quant,Pattern 87,JT
7186 JT Equity,2022-05-20,SELL,Concordia金融集团有限公司,-293655,0,0,435.0,127.74,1000000,0,0,Quant,Pattern 87,JT
7202 JT Equity,2022-05-20,SELL,五十铃汽车,-84708,0,0,1508.0,127.74,1000000,0,0,Quant,Pattern 87,JT
7951 JT Equity,2022-05-20,SELL,雅马哈,-24707,0,0,5170.0,127.74,1000000,0,0,Quant,Pattern 87,JT
005490 KS Equity,2022-05-20,BUY,浦项制铁公司,4481,0,0,285000.0,1277.3,1000000,0,0,Quant,Pattern 87,KR
005610 KS Equity,2022-05-20,BUY,三立综合食品有限公司,16523,0,0,77300.0,1277.3,1000000,0,0,Quant,Pattern 87,KR
006360 KS Equity,2022-05-20,SELL,GS工程建设公司,-33970,0,0,37600.0,1277.3,1000000,0,0,Quant,Pattern 87,KR
009410 KS Equity,2022-05-20,BUY,泰荣工程建设有限公司,148523,0,0,8600.0,1277.3,1000000,0,0,Quant,Pattern 87,KR
011070 KS Equity,2022-05-20,BUY,LG伊诺特有限公司,3756,0,0,340000.0,1277.3,1000000,0,0,Quant,Pattern 87,KR
011210 KS Equity,2022-05-20,BUY,现代威亚公司,20114,0,0,63500.0,1277.3,1000000,0,0,Quant,Pattern 87,KR
021240 KS Equity,2022-05-20,BUY,熊津豪威有限公司,18195,0,0,70200.0,1277.3,1000000,0,0,Quant,Pattern 87,KR
030000 KS Equity,2022-05-20,SELL,第一企划国际有限公司,-51400,0,0,24850.0,1277.3,1000000,0,0,Quant,Pattern 87,KR
034730 KS Equity,2022-05-20,SELL,SK股份有限公司,-5171,0,0,247000.0,1277.3,1000000,0,0,Quant,Pattern 87,KR
055550 KS Equity,2022-05-20,BUY,新韩金融集团,31383,0,0,40700.0,1277.3,1000000,0,0,Quant,Pattern 87,KR
MDLZ US Equity,2022-05-20,BUY,亿滋国际,8204,0,0,60.94,1.0,500000,0,0,Quant,Pattern 87,NDX
NXPI US Equity,2022-05-20,SELL,恩智浦半导体公司,-2850,0,0,175.39,1.0,500000,0,0,Quant,Pattern 87,NDX
ABC AU Equity,2022-05-20,BUY,Adbri有限公司,503333,0,0,2.82,1.4194,1000000,0,0,Quant,Pattern 87,AU
ALX AU Equity,2022-05-20,BUY,Atlas Arteria,204524,0,0,6.9399999999999995,1.4194,1000000,0,0,Quant,Pattern 87,AU
BGA AU Equity,2022-05-20,BUY,Bega奶酪有限公司,300084,0,0,4.73,1.4194,1000000,0,0,Quant,Pattern 87,AU
BWP AU Equity,2022-05-20,SELL,BWP信托,-344514,0,0,4.12,1.4194,1000000,0,0,Quant,Pattern 87,AU
CBA AU Equity,2022-05-20,BUY,澳大利亚联邦银行,13674,0,0,103.8,1.4194,1000000,0,0,Quant,Pattern 87,AU
CCP AU Equity,2022-05-20,BUY,Credit Corp 集团有限公司,62944,0,0,22.55,1.4194,1000000,0,0,Quant,Pattern 87,AU
CIP AU Equity,2022-05-20,BUY,Centuria工业房地产投资信托,822840,0,0,3.45,1.4194,1000000,0,0,Quant,Pattern 87,AU
CSL AU Equity,2022-05-20,BUY,CSL有限公司,5180,0,0,274.0,1.4194,1000000,0,0,Quant,Pattern 87,AU
SGP AU Equity,2022-05-20,SELL,Stockland 公司,-366770,0,0,3.87,1.4194,1000000,0,0,Quant,Pattern 87,AU
SKI AU Equity,2022-05-20,BUY,Spark 基础设施集团,494564,0,0,2.87,1.4194,1000000,0,0,Quant,Pattern 87,AU
SOL AU Equity,2022-05-20,SELL,Washington H Soul Pattinson,-54592,0,0,26.0,1.4194,1000000,0,0,Quant,Pattern 87,AU
VCX AU Equity,2022-05-20,BUY,Vicinity中心,749023,0,0,1.895,1.4194,1000000,0,0,Quant,Pattern 87,AU
VUK AU Equity,2022-05-20,BUY,Virgin Money英国公共有限公司,558818,0,0,2.54,1.4194,1000000,0,0,Quant,Pattern 87,AU
WGX AU Equity,2022-05-20,SELL,西金资源,-1059253,0,0,1.34,1.4194,1000000,0,0,Quant,Pattern 87,AU
002241 CH Equity,2022-05-20,BUY,歌尔股份,90949,0,0,36.98,6.7266,500000,0,0,Quant,Pattern 87,CN-300
600019 CH Equity,2022-05-20,SELL,宝钢股份,-530488,0,0,6.34,6.7266,500000,0,0,Quant,Pattern 87,CN-300
600048 CH Equity,2022-05-20,BUY,保利发展,195654,0,0,17.19,6.7266,500000,0,0,Quant,Pattern 87,CN-300
600050 CH Equity,2022-05-20,BUY,中国联通,958205,0,0,3.51,6.7266,500000,0,0,Quant,Pattern 87,CN-300
836 HK Equity,2022-05-20,SELL,华润电力,-516282,0,0,15.2,7.8475,1000000,0,0,Quant,Pattern 87,HK-Conn
991 HK Equity,2022-05-20,BUY,大唐发电,6130859,0,0,1.28,7.8475,1000000,0,0,Quant,Pattern 87,HK-Conn
992 HK Equity,2022-05-20,BUY,联想集团,1000956,0,0,7.84,7.8475,1000000,0,0,Quant,Pattern 87,HK-Conn
2378 JT Equity,2022-05-20,SELL,Renaissance株式会社,-70496,0,0,906.0,127.74,500000,0,0,Quant,Pattern 87,topix
2975 JT Equity,2022-05-20,SELL,Star Mica Holdings Co Ltd,-42751,0,0,1494.0,127.74,500000,0,0,Quant,Pattern 87,topix
3934 JT Equity,2022-05-20,SELL,Benefit Japan Co Ltd,-32176,0,0,1985.0,127.74,500000,0,0,Quant,Pattern 87,topix
4384 JT Equity,2022-05-20,BUY,Raksul株式会社,30780,0,0,2075.0,127.74,500000,0,0,Quant,Pattern 87,topix
4719 JT Equity,2022-05-20,SELL,Alpha系统股份有限公司,-16941,0,0,3770.0,127.74,500000,0,0,Quant,Pattern 87,topix
4956 JT Equity,2022-05-20,BUY,Konishi有限公司,42580,0,0,1500.0,127.74,500000,0,0,Quant,Pattern 87,topix
4980 JT Equity,2022-05-20,SELL,迪睿合有限公司,-16047,0,0,3980.0,127.74,500000,0,0,Quant,Pattern 87,topix
LVS US Equity,2022-05-20,BUY,拉斯维加斯金沙集团,14784,0,0,33.82,1.0,500000,0,0,Quant,Pattern 87,SPX
M US Equity,2022-05-20,BUY,梅西百货,26274,0,0,19.03,1.0,500000,0,0,Quant,Pattern 87,SPX
MAS US Equity,2022-05-20,SELL,马斯可,-9204,0,0,54.32,1.0,500000,0,0,Quant,Pattern 87,SPX
MMM US Equity,2022-05-20,BUY,3M公司,3357,0,0,148.93,1.0,500000,0,0,Quant,Pattern 87,SPX
NKE US Equity,2022-05-20,BUY,耐克公司,4571,0,0,109.37,1.0,500000,0,0,Quant,Pattern 87,SPX
