,date,side,NAME_CHINESE_SIMPLIFIED,shares,price,current,PREV_CLOSE_VAL,fx,notional,pnl_today,pnl_total,Quant,Pattern,country
ING AU Equity,2022-05-11,SELL,Inghams集团股份有限公司,-1015211,0,0,2.84,1.4416,1000000,0,0,Quant,Pattern 87,AU
MSB AU Equity,2022-05-11,BUY,Mesoblast 有限公司,1471020,0,0,0.98,1.4416,1000000,0,0,Quant,Pattern 87,AU
NST AU Equity,2022-05-11,SELL,Northern Star资源有限公司,-165131,0,0,8.73,1.4416,1000000,0,0,Quant,Pattern 87,AU
1113 HK Equity,2022-05-11,SELL,长实集团,-148809,0,0,52.75,7.8497,1000000,0,0,Quant,Pattern 87,HIS
1299 HK Equity,2022-05-11,BUY,友邦保险,107090,0,0,73.3,7.8497,1000000,0,0,Quant,Pattern 87,HIS
1398 HK Equity,2022-05-11,BUY,工商银行,1729008,0,0,4.54,7.8497,1000000,0,0,Quant,Pattern 87,HIS
2018 HK Equity,2022-05-11,BUY,瑞声科技,471170,0,0,16.66,7.8497,1000000,0,0,Quant,Pattern 87,HIS
2020 HK Equity,2022-05-11,BUY,安踏体育,96671,0,0,81.2,7.8497,1000000,0,0,Quant,Pattern 87,HIS
2313 HK Equity,2022-05-11,SELL,申洲国际,-83418,0,0,94.1,7.8497,1000000,0,0,Quant,Pattern 87,HIS
2318 HK Equity,2022-05-11,BUY,中国平安,163535,0,0,48.0,7.8497,1000000,0,0,Quant,Pattern 87,HIS
2382 HK Equity,2022-05-11,BUY,舜宇光学科技,80344,0,0,97.7,7.8497,1000000,0,0,Quant,Pattern 87,HIS
2628 HK Equity,2022-05-11,BUY,中国人寿,700866,0,0,11.2,7.8497,1000000,0,0,Quant,Pattern 87,HIS
3328 HK Equity,2022-05-11,SELL,交通银行,-1515386,0,0,5.18,7.8497,1000000,0,0,Quant,Pattern 87,HIS
002352 CH Equity,2022-05-11,BUY,顺丰控股,135863,0,0,49.66,6.747,1000000,0,0,Quant,Pattern 87,CN
601088 CH Equity,2022-05-11,BUY,中国神华,235251,0,0,28.68,6.747,1000000,0,0,Quant,Pattern 87,CN
601888 CH Equity,2022-05-11,SELL,中国中免,-40656,0,0,165.95,6.747,1000000,0,0,Quant,Pattern 87,CN
603259 CH Equity,2022-05-11,BUY,药明康德,69214,0,0,97.48,6.747,1000000,0,0,Quant,Pattern 87,CN
270 HK Equity,2022-05-11,SELL,粤海投资,-805924,0,0,9.74,7.8497,1000000,0,0,Quant,Pattern 87,HK
586 HK Equity,2022-05-11,SELL,海螺创业,-387639,0,0,20.25,7.8497,1000000,0,0,Quant,Pattern 87,HK
914 HK Equity,2022-05-11,BUY,海螺水泥,191924,0,0,40.9,7.8497,1000000,0,0,Quant,Pattern 87,HK
1044 HK Equity,2022-05-11,SELL,恒安国际,-211297,0,0,37.15,7.8497,1000000,0,0,Quant,Pattern 87,HK
2319 HK Equity,2022-05-11,BUY,蒙牛乳业,201274,0,0,39.0,7.8497,1000000,0,0,Quant,Pattern 87,HK
1227 TT Equity,2022-05-11,BUY,佳格,619499,0,0,47.95,29.705,1000000,0,0,Quant,Pattern 87,TW
060150 KS Equity,2022-05-11,BUY,Insun ENT Co Ltd,123893,0,0,10300.0,1276.1,1000000,0,0,Quant,Pattern 87,KS150
060720 KS Equity,2022-05-11,BUY,KH Vatec有限公司,66986,0,0,19050.0,1276.1,1000000,0,0,Quant,Pattern 87,KS150
074600 KS Equity,2022-05-11,SELL,Wonik QnC Corp,-39446,0,0,32350.0,1276.1,1000000,0,0,Quant,Pattern 87,KS150
086520 KS Equity,2022-05-11,SELL,Ecopro株式会社,-15101,0,0,84500.0,1276.1,1000000,0,0,Quant,Pattern 87,KS150
100090 KS Equity,2022-05-11,BUY,SAM KANG M&T Co Ltd,63964,0,0,19950.0,1276.1,1000000,0,0,Quant,Pattern 87,KS150
101490 KS Equity,2022-05-11,BUY,S&S Tech Corp,49945,0,0,25550.0,1276.1,1000000,0,0,Quant,Pattern 87,KS150
104480 KS Equity,2022-05-11,BUY,TK Chemical Corp,267246,0,0,4775.0,1276.1,1000000,0,0,Quant,Pattern 87,KS150
206650 KS Equity,2022-05-11,BUY,Eubiologics Co Ltd,80006,0,0,15950.0,1276.1,1000000,0,0,Quant,Pattern 87,KS150
215200 KS Equity,2022-05-11,SELL,MegaStudyEdu Co Ltd,-13916,0,0,91700.0,1276.1,1000000,0,0,Quant,Pattern 87,KS150
235980 KS Equity,2022-05-11,BUY,MedPacto Inc,46829,0,0,27250.0,1276.1,1000000,0,0,Quant,Pattern 87,KS150
161890 KS Equity,2022-05-11,BUY,韩国科玛有限公司,29955,0,0,42600.0,1276.1,1000000,0,0,Quant,Pattern 87,KR
241590 KS Equity,2022-05-11,BUY,Hwaseung Enterprise Co Ltd,85644,0,0,14900.0,1276.1,1000000,0,0,Quant,Pattern 87,KR
005290 KS Equity,2022-05-11,BUY,东进世美肯有限公司,31547,0,0,40450.0,1276.1,1000000,0,0,Quant,Pattern 87,KS150
006730 KS Equity,2022-05-11,BUY,Seobu T&D,126975,0,0,10050.0,1276.1,1000000,0,0,Quant,Pattern 87,KS150
023410 KS Equity,2022-05-11,BUY,Eugene Corp,266409,0,0,4790.0,1276.1,1000000,0,0,Quant,Pattern 87,KS150
028300 KS Equity,2022-05-11,BUY,HLB股份有限公司,44155,0,0,28900.0,1276.1,1000000,0,0,Quant,Pattern 87,KS150
030190 KS Equity,2022-05-11,BUY,NICE信息服务有限公司,73550,0,0,17350.0,1276.1,1000000,0,0,Quant,Pattern 87,KS150
032500 KS Equity,2022-05-11,BUY,KMW株式会社,40065,0,0,31850.0,1276.1,1000000,0,0,Quant,Pattern 87,KS150
052400 KS Equity,2022-05-11,SELL,KONA I有限公司,-98161,0,0,26000.0,1276.1,1000000,0,0,Quant,Pattern 87,KS150
058470 KS Equity,2022-05-11,SELL,LEENO工业股份有限公司,-15383,0,0,165900.0,1276.1,1000000,0,0,Quant,Pattern 87,KS150
PKX US Equity,2022-05-11,BUY,浦项制铁公司,9288,0,0,53.83,1.0,500000,0,0,Quant,Pattern 87,us_etf
SJR US Equity,2022-05-11,SELL,加拿大萧氏通讯公司,-18649,0,0,26.81,1.0,500000,0,0,Quant,Pattern 87,us_etf
SNY US Equity,2022-05-11,SELL,赛诺菲,-9819,0,0,50.92,1.0,500000,0,0,Quant,Pattern 87,us_etf
TECK US Equity,2022-05-11,SELL,加拿大泰克资源有限公司,-13653,0,0,36.62,1.0,500000,0,0,Quant,Pattern 87,us_etf
TRI US Equity,2022-05-11,BUY,汤森路透,5307,0,0,94.2,1.0,500000,0,0,Quant,Pattern 87,us_etf
TSM US Equity,2022-05-11,SELL,台积电,-5727,0,0,87.3,1.0,500000,0,0,Quant,Pattern 87,us_etf
TU US Equity,2022-05-11,BUY,泰勒斯电信公司,20449,0,0,24.45,1.0,500000,0,0,Quant,Pattern 87,us_etf
006120 KS Equity,2022-05-11,SELL,SK化工有限公司,-31982,0,0,39900.0,1276.1,1000000,0,0,Quant,Pattern 87,KR
012630 KS Equity,2022-05-11,BUY,现代产业开发控股有限公司,177977,0,0,7170.0,1276.1,1000000,0,0,Quant,Pattern 87,KR
016360 KS Equity,2022-05-11,BUY,三星证券有限公司,33625,0,0,37950.0,1276.1,1000000,0,0,Quant,Pattern 87,KR
017670 KS Equity,2022-05-11,SELL,SK电讯株式会社,-21592,0,0,59100.0,1276.1,1000000,0,0,Quant,Pattern 87,KR
018880 KS Equity,2022-05-11,SELL,Hanon系统公司,-117073,0,0,10900.0,1276.1,1000000,0,0,Quant,Pattern 87,KR
026960 KS Equity,2022-05-11,SELL,Dongsuh Cos股份有限公司,-49750,0,0,25650.0,1276.1,1000000,0,0,Quant,Pattern 87,KR
055550 KS Equity,2022-05-11,BUY,新韩金融集团,31048,0,0,41100.0,1276.1,1000000,0,0,Quant,Pattern 87,KR
111770 KS Equity,2022-05-11,BUY,永元株式会社,27771,0,0,45950.0,1276.1,1000000,0,0,Quant,Pattern 87,KR
138930 KS Equity,2022-05-11,SELL,BS金融集团股份有限公司,-164234,0,0,7770.0,1276.1,1000000,0,0,Quant,Pattern 87,KR
161390 KS Equity,2022-05-11,BUY,韩泰轮胎与技术株式会社,38964,0,0,32750.0,1276.1,1000000,0,0,Quant,Pattern 87,KR
220 HK Equity,2022-05-11,BUY,统一企业中国,1198427,0,0,6.55,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
2388 HK Equity,2022-05-11,SELL,中银香港,-267907,0,0,29.3,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
241 HK Equity,2022-05-11,SELL,阿里健康,-2115822,0,0,3.71,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
267 HK Equity,2022-05-11,SELL,中信股份,-979987,0,0,8.01,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
317 HK Equity,2022-05-11,SELL,中船防务,-1533144,0,0,5.12,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
3320 HK Equity,2022-05-11,BUY,华润医药,1817060,0,0,4.32,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
3369 HK Equity,2022-05-11,BUY,秦港股份,6766982,0,0,1.16,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
3380 HK Equity,2022-05-11,SELL,龙光集团,-3617373,0,0,2.17,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
3633 HK Equity,2022-05-11,SELL,中裕能源,-1134349,0,0,6.92,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
410 HK Equity,2022-05-11,BUY,ＳＯＨＯ中国,5688188,0,0,1.38,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
1430 JT Equity,2022-05-11,SELL,First-corp Inc,-80868,0,0,806.0,130.36,500000,0,0,Quant,Pattern 87,topix
2678 JT Equity,2022-05-11,SELL,ASKUL株式会社,-42938,0,0,1518.0,130.36,500000,0,0,Quant,Pattern 87,topix
3538 JT Equity,2022-05-11,BUY,Willplus Holdings Corp,70770,0,0,921.0,130.36,500000,0,0,Quant,Pattern 87,topix
3608 JT Equity,2022-05-11,BUY,TSI株式会社,210258,0,0,310.0,130.36,500000,0,0,Quant,Pattern 87,topix
3694 JT Equity,2022-05-11,BUY,Optim公司,81271,0,0,802.0,130.36,500000,0,0,Quant,Pattern 87,topix
4503 JT Equity,2022-05-11,SELL,安斯泰来制药株式会社,-33391,0,0,1952.0,130.36,500000,0,0,Quant,Pattern 87,topix
4971 JT Equity,2022-05-11,SELL,MEC有限公司,-28289,0,0,2304.0,130.36,500000,0,0,Quant,Pattern 87,topix
4996 JT Equity,2022-05-11,BUY,组合化学工业株式会社,72341,0,0,901.0,130.36,500000,0,0,Quant,Pattern 87,topix
6167 JT Equity,2022-05-11,BUY,Fuji Die Co Ltd,102163,0,0,638.0,130.36,500000,0,0,Quant,Pattern 87,topix
6218 JT Equity,2022-05-11,SELL,Enshu Ltd,-98757,0,0,660.0,130.36,500000,0,0,Quant,Pattern 87,topix
4151 JT Equity,2022-05-11,BUY,协和麒麟株式会社,49585,0,0,2629.0,130.36,1000000,0,0,Quant,Pattern 87,JT
4631 JT Equity,2022-05-11,SELL,DIC株式会社,-51874,0,0,2513.0,130.36,1000000,0,0,Quant,Pattern 87,JT
5020 JT Equity,2022-05-11,SELL,ENEOS控股株式会社,-277420,0,0,469.9,130.36,1000000,0,0,Quant,Pattern 87,JT
6703 JT Equity,2022-05-11,SELL,冲电气工业,-150879,0,0,864.0,130.36,1000000,0,0,Quant,Pattern 87,JT
7270 JT Equity,2022-05-11,SELL,斯巴鲁汽车,-66544,0,0,1959.0,130.36,1000000,0,0,Quant,Pattern 87,JT
8233 JT Equity,2022-05-11,SELL,高岛屋,-107027,0,0,1218.0,130.36,1000000,0,0,Quant,Pattern 87,JT
8309 JT Equity,2022-05-11,BUY,三井住友信托控股株式会社,31818,0,0,4097.0,130.36,1000000,0,0,Quant,Pattern 87,JT
8697 JT Equity,2022-05-11,BUY,日本交易所集团,68376,0,0,1906.5,130.36,1000000,0,0,Quant,Pattern 87,JT
9008 JT Equity,2022-05-11,BUY,京王电铁,27914,0,0,4670.0,130.36,1000000,0,0,Quant,Pattern 87,JT
9502 JT Equity,2022-05-11,SELL,中部电力,-96921,0,0,1345.0,130.36,1000000,0,0,Quant,Pattern 87,JT
2353 TT Equity,2022-05-11,SELL,宏碁,-1060892,0,0,28.0,29.705,1000000,0,0,Quant,Pattern 87,TW
2379 TT Equity,2022-05-11,SELL,瑞昱半导体,-71664,0,0,414.5,29.705,1000000,0,0,Quant,Pattern 87,TW
2887 TT Equity,2022-05-11,SELL,台新金控,-1697428,0,0,17.5,29.705,1000000,0,0,Quant,Pattern 87,TW
HDFCB IS Equity,2022-05-11,SELL,HDFC银行有限公司,-58582,0,0,1319.85,77.32,1000000,0,0,Quant,Pattern 87,IN
HUVR IS Equity,2022-05-11,SELL,Hindustan Unilever有限公司,-36529,0,0,2116.65,77.32,1000000,0,0,Quant,Pattern 87,IN
RIL IS Equity,2022-05-11,SELL,印度信实工业公司,-30703,0,0,2518.3,77.32,1000000,0,0,Quant,Pattern 87,IN
2282 JT Equity,2022-05-11,SELL,日本火腿,-32187,0,0,4050.0,130.36,1000000,0,0,Quant,Pattern 87,JT
2914 JT Equity,2022-05-11,BUY,日本烟草产业株式会社,57719,0,0,2258.5,130.36,1000000,0,0,Quant,Pattern 87,JT
3405 JT Equity,2022-05-11,BUY,可乐丽株式会社,122518,0,0,1064.0,130.36,1000000,0,0,Quant,Pattern 87,JT
4005 JT Equity,2022-05-11,BUY,住友化学有限公司,227108,0,0,574.0,130.36,1000000,0,0,Quant,Pattern 87,JT
3690 HK Equity,2022-05-11,SELL,美团－Ｗ,-51710,0,0,151.8,7.8497,1000000,0,0,Quant,Pattern 87,HIS
3988 HK Equity,2022-05-11,SELL,中国银行,-2599238,0,0,3.02,7.8497,1000000,0,0,Quant,Pattern 87,HIS
9988 HK Equity,2022-05-11,BUY,阿里巴巴,91275,0,0,86.0,7.8497,1000000,0,0,Quant,Pattern 87,HIS
101 HK Equity,2022-05-11,SELL,恒隆地产,-547398,0,0,14.34,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
1038 HK Equity,2022-05-11,SELL,长江基建集团,-148107,0,0,53.0,7.8497,1000000,0,0,Quant,Pattern 87,HIS
1375 HK Equity,2022-05-11,BUY,中原证券,6434180,0,0,1.22,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
179 HK Equity,2022-05-11,BUY,德昌电机控股,914883,0,0,8.58,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
1812 HK Equity,2022-05-11,SELL,晨鸣纸业,-2688253,0,0,2.92,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
1988 HK Equity,2022-05-11,BUY,民生银行,2744650,0,0,2.86,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
2016 HK Equity,2022-05-11,SELL,浙商银行,-2308735,0,0,3.4,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
002340 CH Equity,2022-05-11,SELL,格林美,-486095,0,0,6.9399999999999995,6.747,500000,0,0,Quant,Pattern 87,CN-500
002368 CH Equity,2022-05-11,SELL,太极股份,-188463,0,0,17.9,6.747,500000,0,0,Quant,Pattern 87,CN-500
002373 CH Equity,2022-05-11,BUY,千方科技,395950,0,0,8.52,6.747,500000,0,0,Quant,Pattern 87,CN-500
002424 CH Equity,2022-05-11,SELL,贵州百灵,-469846,0,0,7.18,6.747,500000,0,0,Quant,Pattern 87,CN-500
002434 CH Equity,2022-05-11,BUY,万里扬,499038,0,0,6.76,6.747,500000,0,0,Quant,Pattern 87,CN-500
300297 CH Equity,2022-05-11,SELL,*ST 蓝盾,-2555681,0,0,1.32,6.747,500000,0,0,Quant,Pattern 87,CN-500
300418 CH Equity,2022-05-11,BUY,昆仑万维,232655,0,0,14.5,6.747,500000,0,0,Quant,Pattern 87,CN-500
300459 CH Equity,2022-05-11,SELL,汤姆猫,-986403,0,0,3.42,6.747,500000,0,0,Quant,Pattern 87,CN-500
600056 CH Equity,2022-05-11,BUY,中国医药,124345,0,0,27.13,6.747,500000,0,0,Quant,Pattern 87,CN-500
600132 CH Equity,2022-05-11,SELL,重庆啤酒,-29182,0,0,115.6,6.747,500000,0,0,Quant,Pattern 87,CN-500
240810 KS Equity,2022-05-11,SELL,Wonik IPS有限公司,-33275,0,0,38350.0,1276.1,1000000,0,0,Quant,Pattern 87,KS150
263750 KS Equity,2022-05-11,BUY,Pearl Abyss Corp,20851,0,0,61200.0,1276.1,1000000,0,0,Quant,Pattern 87,KS150
267980 KS Equity,2022-05-11,BUY,Maeil Dairies Co Ltd,18602,0,0,68600.0,1276.1,1000000,0,0,Quant,Pattern 87,KS150
319660 KS Equity,2022-05-11,SELL,PSK Inc,-27502,0,0,46400.0,1276.1,1000000,0,0,Quant,Pattern 87,KS150
000581 CH Equity,2022-05-11,SELL,威孚高科,-166674,0,0,20.24,6.747,500000,0,0,Quant,Pattern 87,CN-500
000830 CH Equity,2022-05-11,SELL,鲁西化工,-188043,0,0,17.94,6.747,500000,0,0,Quant,Pattern 87,CN-500
000975 CH Equity,2022-05-11,BUY,银泰黄金,378195,0,0,8.92,6.747,500000,0,0,Quant,Pattern 87,CN-500
000980 CH Equity,2022-05-11,SELL,*ST众泰,-1044427,0,0,3.23,6.747,500000,0,0,Quant,Pattern 87,CN-500
000998 CH Equity,2022-05-11,BUY,隆平高科,198557,0,0,16.99,6.747,500000,0,0,Quant,Pattern 87,CN-500
002249 CH Equity,2022-05-11,BUY,大洋电机,662770,0,0,5.09,6.747,500000,0,0,Quant,Pattern 87,CN-500
6594 JT Equity,2022-05-11,SELL,日本电产公司,-7838,0,0,8315.0,130.36,500000,0,0,Quant,Pattern 87,topix
6826 JT Equity,2022-05-11,BUY,本多通信工业有限公司,142004,0,0,459.0,130.36,500000,0,0,Quant,Pattern 87,topix
6951 JT Equity,2022-05-11,SELL,日本电子株式会社,-11237,0,0,5800.0,130.36,500000,0,0,Quant,Pattern 87,topix
7420 JT Equity,2022-05-11,BUY,Satori Electric Co Ltd,51242,0,0,1272.0,130.36,500000,0,0,Quant,Pattern 87,topix
7451 JT Equity,2022-05-11,BUY,三菱食品株式会社,21300,0,0,3060.0,130.36,500000,0,0,Quant,Pattern 87,topix
8252 JT Equity,2022-05-11,BUY,丸井集团株式会社,29176,0,0,2234.0,130.36,500000,0,0,Quant,Pattern 87,topix
8918 JT Equity,2022-05-11,BUY,LAND有限公司,6518000,0,0,10.0,130.36,500000,0,0,Quant,Pattern 87,topix
9605 JT Equity,2022-05-11,BUY,东映,3807,0,0,17120.0,130.36,500000,0,0,Quant,Pattern 87,topix
600282 CH Equity,2022-05-11,SELL,南钢股份,-1041203,0,0,3.24,6.747,500000,0,0,Quant,Pattern 87,CN-500
600312 CH Equity,2022-05-11,BUY,平高电气,500519,0,0,6.74,6.747,500000,0,0,Quant,Pattern 87,CN-500
600316 CH Equity,2022-05-11,SELL,洪都航空,-147960,0,0,22.8,6.747,500000,0,0,Quant,Pattern 87,CN-500
600466 CH Equity,2022-05-11,BUY,蓝光发展,1813709,0,0,1.8599999999999999,6.747,500000,0,0,Quant,Pattern 87,CN-500
600597 CH Equity,2022-05-11,BUY,光明乳业,292077,0,0,11.55,6.747,500000,0,0,Quant,Pattern 87,CN-500
600728 CH Equity,2022-05-11,SELL,佳都科技,-543236,0,0,6.21,6.747,500000,0,0,Quant,Pattern 87,CN-500
600748 CH Equity,2022-05-11,BUY,上实发展,862787,0,0,3.91,6.747,500000,0,0,Quant,Pattern 87,CN-500
600839 CH Equity,2022-05-11,SELL,四川长虹,-1254089,0,0,2.69,6.747,500000,0,0,Quant,Pattern 87,CN-500
600903 CH Equity,2022-05-11,BUY,贵州燃气,486095,0,0,6.9399999999999995,6.747,500000,0,0,Quant,Pattern 87,CN-500
601019 CH Equity,2022-05-11,BUY,山东出版,545873,0,0,6.18,6.747,500000,0,0,Quant,Pattern 87,CN-500
601066 CH Equity,2022-05-11,SELL,中信建投,-153062,0,0,22.04,6.747,500000,0,0,Quant,Pattern 87,CN-300
601216 CH Equity,2022-05-11,SELL,君正集团,-803214,0,0,4.2,6.747,500000,0,0,Quant,Pattern 87,CN-300
601727 CH Equity,2022-05-11,SELL,上海电气,-892460,0,0,3.7800000000000002,6.747,500000,0,0,Quant,Pattern 87,CN-300
603993 CH Equity,2022-05-11,BUY,洛阳钼业,759797,0,0,4.44,6.747,500000,0,0,Quant,Pattern 87,CN-300
000070 KS Equity,2022-05-11,SELL,三养控股公司,-15715,0,0,81200.0,1276.1,1000000,0,0,Quant,Pattern 87,KR
000120 KS Equity,2022-05-11,SELL,CJ大韩通运,-10502,0,0,121500.0,1276.1,1000000,0,0,Quant,Pattern 87,KR
000270 KS Equity,2022-05-11,SELL,起亚公司,-15173,0,0,84100.0,1276.1,1000000,0,0,Quant,Pattern 87,KR
001040 KS Equity,2022-05-11,BUY,希杰集团,15173,0,0,84100.0,1276.1,1000000,0,0,Quant,Pattern 87,KR
003230 KS Equity,2022-05-11,SELL,三洋食品有限公司,-14370,0,0,88800.0,1276.1,1000000,0,0,Quant,Pattern 87,KR
004490 KS Equity,2022-05-11,BUY,世邦汤浅电池株式会社,18521,0,0,68900.0,1276.1,1000000,0,0,Quant,Pattern 87,KR
3 HK Equity,2022-05-11,BUY,香港中华煤气,933376,0,0,8.41,7.8497,1000000,0,0,Quant,Pattern 87,HIS
5 HK Equity,2022-05-11,SELL,汇丰控股,-162016,0,0,48.45,7.8497,1000000,0,0,Quant,Pattern 87,HIS
6 HK Equity,2022-05-11,SELL,电能实业,-144561,0,0,54.3,7.8497,1000000,0,0,Quant,Pattern 87,HIS
11 HK Equity,2022-05-11,BUY,恒生银行,56149,0,0,139.8,7.8497,1000000,0,0,Quant,Pattern 87,HIS
66 HK Equity,2022-05-11,SELL,港铁公司,-184916,0,0,42.45,7.8497,1000000,0,0,Quant,Pattern 87,HIS
688 HK Equity,2022-05-11,SELL,中国海外发展,-331911,0,0,23.65,7.8497,1000000,0,0,Quant,Pattern 87,HIS
823 HK Equity,2022-05-11,BUY,领展房产基金,118218,0,0,66.4,7.8497,1000000,0,0,Quant,Pattern 87,HIS
857 HK Equity,2022-05-11,SELL,中国石油,-2076640,0,0,3.7800000000000002,7.8497,1000000,0,0,Quant,Pattern 87,HIS
1109 HK Equity,2022-05-11,SELL,华润置地,-230873,0,0,34.0,7.8497,1000000,0,0,Quant,Pattern 87,HIS
ADI US Equity,2022-05-11,BUY,亚德诺半导体,3284,0,0,152.25,1.0,500000,0,0,Quant,Pattern 87,NDX
ALGN US Equity,2022-05-11,BUY,Align科技股份有限公司,1859,0,0,268.96,1.0,500000,0,0,Quant,Pattern 87,NDX
CTAS US Equity,2022-05-11,SELL,CINTAS 公司,-2672,0,0,374.23,1.0,500000,0,0,Quant,Pattern 87,NDX
TMUS US Equity,2022-05-11,BUY,T-Mobile US股份有限公司,4107,0,0,121.73,1.0,500000,0,0,Quant,Pattern 87,NDX
WBA US Equity,2022-05-11,SELL,沃博联公司,-11402,0,0,43.85,1.0,500000,0,0,Quant,Pattern 87,NDX
ANN AU Equity,2022-05-11,SELL,Ansell有限公司,-55212,0,0,26.11,1.4416,1000000,0,0,Quant,Pattern 87,AU
ANZ AU Equity,2022-05-11,BUY,澳新银行,55897,0,0,25.79,1.4416,1000000,0,0,Quant,Pattern 87,AU
AWC AU Equity,2022-05-11,BUY,澳大利亚氧化铝有限公司,863233,0,0,1.67,1.4416,1000000,0,0,Quant,Pattern 87,AU
BGA AU Equity,2022-05-11,SELL,Bega奶酪有限公司,-296016,0,0,4.87,1.4416,1000000,0,0,Quant,Pattern 87,AU
BOQ AU Equity,2022-05-11,BUY,昆士兰银行有限公司,191957,0,0,7.51,1.4416,1000000,0,0,Quant,Pattern 87,AU
512 HK Equity,2022-05-11,BUY,远大医药,1713908,0,0,4.58,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
551 HK Equity,2022-05-11,SELL,裕元集团,-737753,0,0,10.64,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
6060 HK Equity,2022-05-11,SELL,众安在线,-317801,0,0,24.7,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
6169 HK Equity,2022-05-11,BUY,宇华教育,7475904,0,0,1.05,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
780 HK Equity,2022-05-11,BUY,同程旅行,605686,0,0,12.96,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
873 HK Equity,2022-05-11,SELL,世茂服务,-3737952,0,0,4.2,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
874 HK Equity,2022-05-11,SELL,白云山,-380130,0,0,20.65,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
916 HK Equity,2022-05-11,BUY,龙源电力,536915,0,0,14.62,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
995 HK Equity,2022-05-11,SELL,皖通高速,-1183966,0,0,6.63,7.8497,1000000,0,0,Quant,Pattern 87,HK-Conn
LNC US Equity,2022-05-11,BUY,林肯国民,8965,0,0,55.77,1.0,500000,0,0,Quant,Pattern 87,SPX
