,tradeDate,openPrice,highPrice,lowPrice,closePrice,Volume,ticker,index_id
129680,2015-07-24,2.0435,2.0709,1.9705,1.9705,25408500.0,CGC,as51
129681,2015-07-27,1.9979,1.9979,1.9705,1.9705,2649660.0,CGC,as51
129682,2015-07-28,1.9614,1.9705,1.8337,1.8611,2608700.0,CGC,as51
129683,2015-07-29,1.9067,1.9523,1.8976,1.9158,2680000.0,CGC,as51
129684,2015-07-30,1.934,1.9523,1.9067,1.9249,2124650.0,CGC,as51
129685,2015-07-31,1.934,1.9523,1.9158,1.9158,2697420.0,CGC,as51
129686,2015-08-03,1.934,1.9432,1.8884,1.9067,854543.0,CGC,as51
129687,2015-08-04,1.9158,1.9295,1.8702,1.8884,2657300.0,CGC,as51
129688,2015-08-05,1.8976,1.8976,1.8702,1.8884,2059650.0,CGC,as51
129689,2015-08-06,1.8793,1.8976,1.8793,1.8793,623438.0,CGC,as51
129690,2015-08-07,1.8793,1.8884,1.8519,1.8611,1534240.0,CGC,as51
129691,2015-08-10,1.8611,1.8702,1.8611,1.8702,668719.0,CGC,as51
129692,2015-08-11,1.8793,1.8976,1.8611,1.8702,471860.0,CGC,as51
129693,2015-08-12,1.8611,1.8702,1.8519,1.8519,631173.0,CGC,as51
129694,2015-08-13,1.8884,1.8884,1.8428,1.8702,490538.0,CGC,as51
129695,2015-08-14,1.8519,1.8702,1.8428,1.8428,289807.0,CGC,as51
129696,2015-08-17,1.8519,1.8976,1.8428,1.8702,182878.0,CGC,as51
129697,2015-08-18,1.8702,1.8884,1.8428,1.8793,166673.0,CGC,as51
129698,2015-08-19,1.8884,1.8884,1.8611,1.8793,1055960.0,CGC,as51
129699,2015-08-20,1.8793,1.8793,1.8428,1.8793,326257.0,CGC,as51
129700,2015-08-21,1.8428,1.9158,1.7881,1.9158,3251740.0,CGC,as51
129701,2015-08-24,1.8884,1.8884,1.7972,1.8246,1347130.0,CGC,as51
129702,2015-08-25,1.8063,1.8063,1.7242,1.7881,495824.0,CGC,as51
129703,2015-08-26,1.7881,1.7881,1.7425,1.7562,458737.0,CGC,as51
129704,2015-08-27,1.7607,1.8063,1.7516,1.7972,3802760.0,CGC,as51
129705,2015-08-28,1.8246,1.8246,1.7881,1.8018,432272.0,CGC,as51
129706,2015-08-31,1.8018,1.8063,1.7607,1.7698,307569.0,CGC,as51
129707,2015-09-01,1.7653,1.7653,1.7425,1.7516,167146.0,CGC,as51
129708,2015-09-02,1.7425,1.779,1.7333,1.7607,248273.0,CGC,as51
