,3167
ALL AU Equity,-1.0
AUB AU Equity,1.0
AWC AU Equity,1.0
CAR AU Equity,-1.0
CIP AU Equity,1.0
CQR AU Equity,-1.0
CUV AU Equity,1.0
DHG AU Equity,-1.0
EML AU Equity,-1.0
GNC AU Equity,1.0
JHX AU Equity,1.0
NEC AU Equity,1.0
RSG AU Equity,-1.0
SIQ AU Equity,-1.0
SPK AU Equity,1.0
SUL AU Equity,1.0
SUN AU Equity,-1.0
SYD AU Equity,-2.0
TAH AU Equity,1.0
VEA AU Equity,1.0
WOR AU Equity,-1.0
WOW AU Equity,1.0
