cal_sig_date,sig,r_get_close,index_code
2022-04-18,0,0,000300
2022-04-19,0,0,000300
2022-04-20,0,0,000300
2022-04-21,0,0,000300
2022-04-18,1,0.000537,000905
2022-04-19,1,0.003028,000905
2022-04-20,0,-0.022237,000905
2022-04-21,0,-0.00508287907173512,000905
2022-04-15,0,0,RTY
2022-04-18,0,-0.00095287633791864,RTY
2022-04-19,-1,0,RTY
2022-04-20,-1,-0.00295378298456496,RTY
2022-04-14,1,-0.012144,SPX
2022-04-18,1,-0.000205,SPX
2022-04-19,1,0.016058,SPX
2022-04-20,1,-0.000619,SPX
2022-04-18,0,0,as51
2022-04-19,0,0,as51
2022-04-20,0,0,as51
2022-04-21,0,0,as51
2022-04-18,-1,0,hsce
2022-04-19,-1,0.0295047917699084,hsce
2022-04-20,-1,0.00967957509204531,hsce
2022-04-21,-1,0.0191722231692422,hsce
2022-04-18,-1,0.00671758037298265,kosdaq
2022-04-19,-1,-0.0145170599958615,kosdaq
2022-04-20,-1,0.00282322126325729,kosdaq
2022-04-21,-1,-0.000807380534593616,kosdaq
2022-04-18,0,0,kospi
2022-04-19,0,0,kospi
2022-04-20,0,0,kospi
2022-04-21,0,0,kospi
2022-04-18,0,0,msci
2022-04-19,-1,0,msci
2022-04-20,-1,-0.00478335217935368,msci
2022-04-21,-1,0.00309165403490863,msci
2022-04-15,0,0,ndx
2022-04-18,0,0,ndx
2022-04-19,0,0,ndx
2022-04-20,0,0,ndx
2022-04-15,0,0,nifty
2022-04-18,-1,0,nifty
2022-04-19,-1,0.0163939242941323,nifty
2022-04-20,-1,-0.0104901908754798,nifty
2022-04-18,0,0,nky
2022-04-19,0,0,nky
2022-04-20,0,0,nky
2022-04-21,0,0,nky
2022-04-18,1,-0.00475645734240471,set50
2022-04-19,1,-0.000211736237144544,set50
2022-04-20,1,0.00236993112072525,set50
2022-04-21,1,0.00556371611968531,set50
2022-04-15,0,0,sx5e
2022-04-18,0,0,sx5e
2022-04-19,0,0,sx5e
2022-04-20,0,0,sx5e
2022-04-18,1,-0.00855872721232287,topix
2022-04-19,1,0.0083081570996979,topix
2022-04-20,1,0.010260062246136,topix
2022-04-21,1,0.00670965720700734,topix
2022-04-18,0,0,twse
2022-04-19,-1,0,twse
2022-04-20,-1,-0.00558192307015861,twse
2022-04-21,-1,0.00122456833966023,twse
2022-04-15,1,0,ukx
2022-04-18,1,0.00459343604896588,ukx
2022-04-19,1,-0.00198256914702266,ukx
2022-04-20,1,0.0036756967247622,ukx
2022-04-18,-1,0.0122793717996394,xin9i
2022-04-19,-1,0.00629204046020948,xin9i
2022-04-20,-1,0.0124961746404162,xin9i
2022-04-21,-1,0.0114442140680455,xin9i
