,3201
2207 JT Equity,1.0
2791 JT Equity,-1.0
2802 JT Equity,-1.0
2820 JT Equity,1.0
2884 JT Equity,1.0
2975 JT Equity,1.0
3092 JT Equity,-1.0
3099 JT Equity,-1.0
3934 JT Equity,-1.0
4384 JT Equity,-1.0
4550 JT Equity,-1.0
5401 JT Equity,1.0
6841 JT Equity,-2.0
7296 JT Equity,1.0
8337 JT Equity,-1.0
8905 JT Equity,1.0
8918 JT Equity,1.0
9600 JT Equity,1.0
9627 JT Equity,1.0
9644 JT Equity,-1.0
