,3199
1719 JT Equity,1.0
1820 JT Equity,1.0
2378 JT Equity,-1.0
3771 JT Equity,-1.0
5958 JT Equity,-1.0
6047 JT Equity,1.0
6291 JT Equity,-1.0
6594 JT Equity,1.0
7186 JT Equity,1.0
7451 JT Equity,1.0
7956 JT Equity,-1.0
8563 JT Equity,-1.0
8609 JT Equity,1.0
8905 JT Equity,-1.0
8918 JT Equity,2.0
