,3094
AAL US Equity,-1.0
AEE US Equity,-1.0
AZO US Equity,-1.0
FANG US Equity,1.0
FB US Equity,-1.0
GIS US Equity,-1.0
GOOGL US Equity,1.0
HAL US Equity,1.0
HAS US Equity,1.0
HON US Equity,-1.0
IRM US Equity,-1.0
KSS US Equity,1.0
M US Equity,-1.0
MAA US Equity,-1.0
QRVO US Equity,-1.0
TEL US Equity,-1.0
TGT US Equity,1.0
UNP US Equity,-1.0
