,3180
033640 KS Equity,1.0
036810 KS Equity,-1.0
036830 KS Equity,1.0
038500 KS Equity,-1.0
064550 KS Equity,-1.0
066970 KS Equity,1.0
078020 KS Equity,1.0
086450 KS Equity,-1.0
086520 KS Equity,-1.0
092040 KS Equity,-1.0
095610 KS Equity,1.0
108230 KS Equity,-1.0
140410 KS Equity,1.0
141080 KS Equity,1.0
183300 KS Equity,1.0
183490 KS Equity,1.0
267980 KS Equity,1.0
357780 KS Equity,-1.0
