,4450
001120 KS Equity,1.0
003090 KS Equity,1.0
004020 KS Equity,1.0
011070 KS Equity,-1.0
011790 KS Equity,-1.0
016360 KS Equity,1.0
028670 KS Equity,1.0
031430 KS Equity,-1.0
047050 KS Equity,1.0
052690 KS Equity,-1.0
069260 KS Equity,1.0
071840 KS Equity,1.0
096770 KS Equity,1.0
105560 KS Equity,1.0
207940 KS Equity,1.0
