,3197
ASML US Equity,1.0
BHP US Equity,1.0
BUD US Equity,-1.0
GOLD US Equity,-1.0
JHX US Equity,-1.0
LYG US Equity,1.0
NVO US Equity,1.0
NWG US Equity,1.0
QSR US Equity,1.0
RELX US Equity,-1.0
RIO US Equity,1.0
SAP US Equity,-1.0
STM US Equity,1.0
TAK US Equity,1.0
