,4516
1053 HK Equity,1.0
1088 HK Equity,-1.0
16 HK Equity,-1.0
1628 HK Equity,-1.0
165 HK Equity,-1.0
220 HK Equity,-1.0
241 HK Equity,1.0
2628 HK Equity,-1.0
2689 HK Equity,1.0
270 HK Equity,1.0
2866 HK Equity,1.0
317 HK Equity,1.0
3383 HK Equity,-1.0
388 HK Equity,-1.0
390 HK Equity,1.0
512 HK Equity,1.0
873 HK Equity,-1.0
