,4502
1963 JT Equity,1.0
2413 JT Equity,-1.0
2501 JT Equity,-1.0
4042 JT Equity,1.0
4523 JT Equity,-1.0
4631 JT Equity,-1.0
5019 JT Equity,-1.0
5201 JT Equity,1.0
5232 JT Equity,-1.0
5801 JT Equity,-1.0
6770 JT Equity,-1.0
6954 JT Equity,-1.0
6988 JT Equity,-1.0
7201 JT Equity,-1.0
7202 JT Equity,1.0
7205 JT Equity,-1.0
7267 JT Equity,-1.0
9008 JT Equity,-1.0
9501 JT Equity,-1.0
9531 JT Equity,-1.0
