cal_sig_date,sig,r_get_close,index_code
2021-12-02,-1,-0.002542,000300
2021-12-03,-1,-0.009237,000300
2021-12-06,-1,0.001713,000300
2021-12-07,-1,-0.006026,000300
2021-12-02,-1,0.005892,000905
2021-12-03,0,-0.009949,000905
2021-12-06,0,-0.00116823849069838,000905
2021-12-07,1,0,000905
2021-12-02,1,0,RTY
2021-12-03,0,0.027432919503404,RTY
2021-12-06,0,-0.0210261533859396,RTY
2021-12-07,0,0,RTY
2021-12-02,1,-0.00147460215454998,as51
2021-12-03,1,0.00221309365303002,as51
2021-12-06,1,0.000538586996300161,as51
2021-12-07,1,0.00950025327567583,as51
2021-12-02,-1,-0.00950839283001681,hsce
2021-12-03,-1,0.00598493362613384,hsce
2021-12-06,-1,0.0213684664920258,hsce
2021-12-07,-1,-0.0304963159096869,hsce
2021-12-02,-1,-0.000286547612956101,kosdaq
2021-12-03,-1,-0.0215258381674392,kosdaq
2021-12-06,-1,0.00661011347361462,kosdaq
2021-12-07,-1,-0.00480909796646745,kosdaq
2021-12-02,0,0,kospi
2021-12-03,0,0,kospi
2021-12-06,0,0,kospi
2021-12-07,-1,0,kospi
2021-12-02,0,0,msci
2021-12-03,0,0,msci
2021-12-06,0,0,msci
2021-12-07,0,0,msci
2021-12-02,0,0,ndx
2021-12-03,0,0,ndx
2021-12-06,0,0,ndx
2021-12-07,0,0,ndx
2021-12-02,0,0,nifty
2021-12-03,0,0,nifty
2021-12-06,0,0,nifty
2021-12-07,0,0,nifty
2021-12-02,-1,0.00652214378785487,nky
2021-12-03,-1,-0.0099519338171179,nky
2021-12-06,-1,0.00364614550332498,nky
2021-12-07,-1,-0.0189133252647935,nky
2021-12-02,0,0,set50
2021-12-03,0,0,set50
2021-12-06,0,0,set50
2021-12-07,0,0,set50
2021-12-01,0,0,sx5e
2021-12-02,0,0,sx5e
2021-12-03,0,0,sx5e
2021-12-06,0,0,sx5e
2021-12-02,-1,0.00535435835476117,topix
2021-12-03,-1,-0.0163468077264493,topix
2021-12-06,-1,0.00527106126076426,topix
2021-12-07,-1,-0.0217248426219743,topix
2021-12-02,1,0.00789832821562619,twse
2021-12-03,1,-0.00156841505452798,twse
2021-12-06,1,-0.000502907255991003,twse
2021-12-07,0,0.00614533983107379,twse
2021-12-01,0,0.0154728767821857,ukx
2021-12-02,0,-0.0001,ukx
2021-12-03,0,0,ukx
2021-12-06,0,0,ukx
2021-12-02,1,0.00358390359818728,xin9i
2021-12-03,1,0.0096846817705436,xin9i
2021-12-06,1,0.00368422064316887,xin9i
2021-12-07,1,0.00782656435529794,xin9i
