,3198
BAM US Equity,-1.0
FMS US Equity,-1.0
NMR US Equity,-1.0
PBR US Equity,-1.0
PHG US Equity,1.0
QSR US Equity,-1.0
SHG US Equity,1.0
SONY US Equity,-1.0
